title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Enzymatic activity-independent NANS stabilizes LATS2 to drive growth and therapeutic resistance in HR+/HER2- breast cancer,https://www.nature.com/articles/s41467-026-75386-x,,Biological sciences : Nature Communications subject feeds,2026-07-24 00:00:00+00:00,,Zhi-Ming Shao,,"Hormone receptor-positive, human epidermal growth factor receptor 2-negative (HR+ /HER2-) breast cancer is the most common subtype in females, frequently challenged by resistance to endocrine therapy and CDK4/6 inhibitors. Here we show that N-acetylneuraminate synthase (NANS) is significantly upregulated in female HR+ /HER2- breast cancer patients, inversely correlating with patient prognosis. Functionally, NANS promotes tumor growth and confers resistance to tamoxifen and CDK4/6 inhibitors independently of its canonical enzymatic activity. Mechanistically, NANS recruits ubiquitin-specific protease 7 (USP7) to deubiquitinate and stabilize large tumor suppressor kinase 2 (LATS2), leading to canonical Hippo pathway activation and upregulation of estrogen receptor α and CDK4. Reintroducing LATS2 into NANS-depleted cells partially rescues the impaired growth-promoting and drug-resistant phenotypes in vitro and in vivo. Furthermore, the clinical relevance of the NANS-USP7/LATS2 axis is confirmed in patient-derived female HR+ /HER2- breast cancer samples. Together, our findings unveil an enzymatic activity-independent role for NANS in driving therapy resistance, nominating it as a promising therapeutic target.",nature_html,,不依赖酶活性的 NANS 稳定 LATS2，以促进 HR+/HER2- 乳腺癌的生长和治疗耐药性,激素受体阳性、人表皮生长因子受体 2 阴性 (HR+ /HER2-) 乳腺癌是女性中最常见的亚型，经常受到内分泌治疗和 CDK4/6 抑制剂耐药的挑战。在这里，我们发现女性 HR+/HER2- 乳腺癌患者中 N-乙酰神经氨酸合酶 (NANS) 显着上调，与患者预后呈负相关。从功能上讲，NANS 促进肿瘤生长并赋予对他莫昔芬和 CDK4/6 抑制剂的抗性，与其典型的酶活性无关。从机制上讲，NANS 招募泛素特异性蛋白酶 7 (USP7) 去泛素化并稳定大肿瘤抑制激酶 2 (LATS2)，从而导致典型的 Hippo 通路激活以及雌激素受体 α 和 CDK4 的上调。将 LATS2 重新引入 NANS 耗尽的细胞中，可以在体外和体内部分挽救受损的生长促进和耐药表型。此外，NANS-USP7/LATS2 轴的临床相关性在患者来源的女性 HR+/HER2- 乳腺癌样本中得到证实。总之，我们的研究结果揭示了 NANS 在驱动治疗抵抗中的独立于酶活性的作用，将其提名为有前途的治疗靶点。,,4fa7a0575a58a494
The critical challenges of energy diversification and environmental sustainability in the European Green Deal: Empirical evidence from European countries,https://www.sciencedirect.com/science/article/pii/S0301421526004519?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-24 00:00:00+00:00,10.1016/j.enpol.2026.115517,Rana Umair Ashraf,,"The European Green Deal identifies energy diversification and environmental sustainability as two central pillars for achieving a secure, resilient, and climate-neutral energy system. Although previous studies have examined the determinants of environmental sustainability and the energy transition separately, limited evidence exists on how energy diversification, globalization, financial development, natural capital, and structural change jointly shape environmental sustainability within the European Green Deal framework. This study addresses this gap by investigating the macroeconomic determinants of environmental sustainability across 26 European countries during 1995-2023. The analysis employs dynamic System GMM as the primary estimation method, complemented by CS-ARDL to examine long-run relationships and machine-learning models with SHAP explainability to assess the relative importance of the explanatory variables. The results reveal strong persistence in environmental sustainability over time. Structural change is the only significant short-run determinant, while energy diversification and political globalization exhibit significant negative long-run effects, whereas financial development and natural capital show no robust long-run influence on environmental sustainability. These findings suggest that energy diversification alone does not guarantee environmental sustainability unless supported by renewable energy deployment, technological innovation, and effective environmental governance. By integrating dynamic econometric techniques with explainable machine learning, this study provides new evidence on the macroeconomic drivers of environmental sustainability and offers policy insights for implementing the European Green Deal more effectively.",openalex,,欧洲绿色新政中能源多元化和环境可持续性的关键挑战：来自欧洲国家的经验证据,《欧洲绿色协议》将能源多样化和环境可持续性确定为实现安全、有弹性和气候中性的能源系统的两个核心支柱。尽管之前的研究分别考察了环境可持续性和能源转型的决定因素，但关于能源多样化、全球化、金融发展、自然资本和结构变革如何在欧洲绿色新政框架内共同塑造环境可持续性的证据有限。本研究通过调查 1995 年至 2023 年期间 26 个欧洲国家环境可持续性的宏观经济决定因素来弥补这一差距。该分析采用动态系统 GMM 作为主要估计方法，并辅以 CS-ARDL 来检查长期关系，并采用具有 SHAP 可解释性的机器学习模型来评估解释变量的相对重要性。结果表明，随着时间的推移，环境可持续性具有很强的持久性。结构变化是唯一重要的短期决定因素，而能源多样化和政治全球化则表现出显着的负面长期影响，而金融发展和自然资本对环境可持续性没有表现出强大的长期影响。这些发现表明，除非有可再生能源部署、技术创新和有效的环境治理的支持，否则单靠能源多样化并不能保证环境的可持续性。通过将动态计量经济学技术与可解释的机器学习相结合,,ec7850f30c44b52a
"Geopolitical fragmentation, energy vulnerability, and national ESG trajectories after Russia's invasion of Ukraine",https://www.sciencedirect.com/science/article/pii/S0301421526004234?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-24 00:00:00+00:00,10.1016/j.enpol.2026.115489,Chankook Park,,,,,俄罗斯入侵乌克兰后的地缘政治分裂、能源脆弱性和国家 ESG 轨迹,,,49e8fb10e7cf2320
The climate-electricity nexus in the GCC: How rising temperatures drive electricity demand across Gulf states,https://www.sciencedirect.com/science/article/pii/S0301421526004246?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-24 00:00:00+00:00,10.1016/j.enpol.2026.115490,Shahriyar Mukhtarov,,"The GCC region is warming at 0.49°C per decade, nearly three times the global average, placing mounting pressure on electricity systems that already face extreme cooling demand. This study estimates country-specific income, price, and temperature elasticities of electricity demand for GCC countries over 1990-2022, using cointegration techniques. We find that a 1°C increase in annual average temperature would raise annual electricity consumption by 3.1% (Bahrain) to 5.8% (Saudi Arabia), translating into 32.2 TWh of additional regional demand, and 16.8 Mt of CO 2 emissions annually. The emission estimates are based on 2021 country-specific carbon intensities, reflecting each country's prevailing generation fuel mix (IEA, 2024; Ember, 2023). The additional generation would cost approximately $1.9 billion per year. Income elasticities range from 0.25 to 1.37, and price elasticities range from −0.08 to −0.61, revealing substantial cross-country heterogeneity driven by differences in appliance saturation, subsidy structures, and tariff reform histories. Decomposition analysis confirms that temperature, alongside population and income growth, is a first-order driver of electricity consumption, while the demand response to Saudi Arabia's 2016–2018 pricing reforms demonstrates that well-designed tariff adjustments can partially offset climate-driven demand growth. The findings highlight the urgency of improvements in the energy efficiency of buildings, advanced cooling technologies, and continued pricing reforms to decouple electricity demand from rising temperatures in support of GCC net-zero aspirations.",openalex,,海湾合作委员会的气候与电力关系：气温上升如何推动海湾国家的电力需求,海湾合作委员会地区的升温速度为每十年 0.49°C，几乎是全球平均水平的三倍，这给已经面临极端冷却需求的电力系统带来了越来越大的压力。本研究利用协整技术估计了海湾合作委员会国家 1990 年至 2022 年期间特定国家电力需求的收入、价格和温度弹性。我们发现，年平均气温每升高 1°C，年用电量就会增加 3.1%（巴林）至 5.8%（沙特阿拉伯），相当于每年增加 32.2 TWh 的地区需求和 16.8 Mt CO 2 排放量。排放量估算基于 2021 年特定国家的碳强度，反映了每个国家当前的发电燃料结构（IEA，2024 年；Ember，2023 年）。额外发电每年将花费约 19 亿美元。收入弹性范围为 0.25 至 1.37，价格弹性范围为 -0.08 至 -0.61，揭示了由于家电饱和度、补贴结构和关税改革历史的差异而导致的巨大的跨国异质性。分解分析证实，气温以及人口和收入增长是电力消费的首要驱动因素，而对沙特阿拉伯 2016-2018 年定价改革的需求反应表明，精心设计的电价调整可以部分抵消气候驱动的需求增长。研究结果强调了提高建筑能效、先进冷却技术以及持续定价改革以将电力需求与气温上升脱钩以支持全球变暖的紧迫性。,,536eab25bb3be5c6
Geopolitical conflict and firms’ energy transition: A quasi-natural experiment from the Russia–Ukraine conflict,https://www.sciencedirect.com/science/article/pii/S0301421526004258?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-24 00:00:00+00:00,10.1016/j.enpol.2026.115491,Dongyang Zhang,,,,,地缘政治冲突与企业能源转型：俄罗斯-乌克兰冲突的准自然实验,,,fb289dfecd6bd6f1
Bi-directional charging of electric vehicles for sustainable energy management with distributed solar generation,https://www.sciencedirect.com/science/article/pii/S0306261926011347?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-24 00:00:00+00:00,10.1016/j.apenergy.2026.128478,Washington Ochieng,,,,,电动汽车双向充电，通过分布式太阳能发电实现可持续能源管理,,,374069858253e1c3
An LLM-driven adaptive scheduling framework for fuel cell cogeneration-based integrated energy systems under source-load uncertainty,https://www.sciencedirect.com/science/article/pii/S0306261926010731?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-24 00:00:00+00:00,10.1016/j.apenergy.2026.128419,Li Sun,,,,,源负荷不确定性下基于燃料电池热电联产的综合能源系统的法学硕士驱动的自适应调度框架,,,9345f29ca2ef0f10
Leiomodin2 is a polymerase at the pointed ends of actin filaments,https://www.nature.com/articles/s41467-026-75794-z,,Biological sciences : Nature Communications subject feeds,2026-07-24 00:00:00+00:00,,Thomas D. Pollard,,"Biophysical and structural studies have found that leiomodin 2, a protein discovered in muscle cells, is the first example of a molecule that promotes the elongation of actin filaments at their slowly growing “pointed ends.” This breakthrough will stimulate work to answer many puzzling questions about the mechanism of this process.",nature_html,,Leiomodin2 是肌动蛋白丝尖端的聚合酶,生物物理学和结构研究发现，leiomodin 2（一种在肌肉细胞中发现的蛋白质）是第一个促进肌动蛋白丝在缓慢生长的“尖端”伸长的分子。这一突破将刺激人们回答有关这一过程机制的许多令人费解的问题。,,68ec6f206627f132
When do consumers lose from variable electricity pricing?,https://www.sciencedirect.com/science/article/pii/S0301421526004088?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-07-24 00:00:00+00:00,10.1016/j.enpol.2026.115474,Saurabh Amin,,,,,消费者什么时候会因可变电价而蒙受损失？,,,fc21460b4774ffc1
Large low-field magnetic enhancement in photoredox hydrodechlorination of N-heteroarene chlorides restricted by poor cage escape,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag450/8741424?rss=1,,National Science Review Advance Access,2026-07-24 00:00:00+00:00,10.1093/nsr/nwag450,Linan Zhou,,"The efficiency of photoredox catalysis has long been hampered by rapid back electron transfer (BET) within the radical ion pairs (RIPs). While external magnetic fields can modulate the spin dynamics of RIPs to suppress BET, achieving a large magnetic field effect (MFE) at low-field strengths has remained a formidable challenge. Herein, we report a remarkably large MFE, with a quantum yield enhancement exceeding 130% and a yield enhancement up to 160%, in the photoredox hydrodechlorination of N",rss_oup,,N-杂芳烃氯化物的光氧化还原加氢脱氯过程中的大低场磁增强受笼逃逸不良的限制,光氧化还原催化的效率长期以来一直受到自由基离子对（RIP）内快速反向电子转移（BET）的阻碍。虽然外部磁场可以调节 RIP 的自旋动力学来抑制 BET，但在低磁场强度下实现大磁场效应 (MFE) 仍然是一个艰巨的挑战。在此，我们报道了在 N2 的光氧化还原加氢脱氯中，MFE 非常大，量子产率提高超过 130%，产率提高高达 160%。,,90966b84106f05f4
