title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Material Selection through Accelerated Aging Enables &gt;95% Performance Retention of a Perovskite–Silicon Tandem Solar Cell after 1 Year of Outdoor Monitoring,https://pubs.acs.org/aelccp/article/doi/10.1021/acsenergylett.6c01363/5250772/Material-Selection-through-Accelerated-Aging,ACS Energy Letters: Latest Articles (ACS Publications),2026-08-09 00:00:00 UTC,2026-08-09 00:00:00+00:00,10.1021/acsenergylett.6c01363,Noëlla Lemaitre,"Abstract In order to ensure that the degradation modes of perovskite–silicon tandem solar cells exacerbated by accelerated aging tests are relevant to those observed under real-world operating conditions, accelerated testing should be developed in line with outdoor monitoring. Here, a short 3-day accelerated aging test under 1 sun equivalent illumination and at open-circuit conditions is validated by outdoor monitoring data. This accelerated test is used to successfully screen perovskite–silicon tandem cell architectures. In particular, by replacing 2-(9H-carbazol-9-yl)ethyl)phosphonic acid (2PACz) with nickel oxide (NiOx) combined with the dye N719 as the hole transport layer (HTL), significantly improved stability is achieved. Exemplifying this, after 1 year of maximum power point tracking outdoors, a tandem with the NiOx/N719 HTL retains 96.4% of its initial power conversion efficiency.",crossref,0
Trions as Fundamental Species in Chemically Doped Polymer Semiconductors,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202600019?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:39:24 UTC,2026-08-09 09:39:24+00:00,10.1002/adma.202600019,Natalie Stingelin,"ABSTRACT
                  
                    Doping is a cornerstone strategy for enhancing charge transport in semiconducting polymers, important for their application in, for example, semi‐transparent electrode materials, thermoelectric devices, and antistatic coatings. Both chemical and electrochemical doping have, for this purpose, been the focus of extensive research resulting in considerable progress. However, the interactions between neutral excitons and doping‐induced charges to form multi‐particle states are largely unexplored in soft organic semiconductors, and their signatures remain poorly understood. Here, we demonstrate that coupling between excitons and polarons in doped polymers can lead to bound states such as trions (i.e., quasiparticles of an electron and two holes delocalized across three chromophores for
                    p
                    ‐doping), or bound exciton‐hole pairs. Combining spectroscopic evidence with theoretical insights, we hypothesize that polymer architecture, dopant chemistry, and charge delocalization govern the formation and stability of these multi‐particle states. More broadly, our findings reveal that trions and bound exciton‐hole pairs—that is, three‐body entities—are a key species in organic semiconductors that could open new pathways toward optoelectronic functionalities beyond conventional doping, including enhanced charge transport and quantum‐coherent excitations.",crossref,0
Dual Oxygen Precursors Boosting the Ionic Conductivity of Glassy Electrolytes for All‐Solid‐State Sodium Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74493?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:42:10 UTC,2026-08-09 09:42:10+00:00,10.1002/adma.74493,Yaxiang Lu,"ABSTRACT
                  
                    Amorphous halide‐based solid electrolytes (SEs) are promising candidates for all‐solid‐state Na batteries (ASSNaBs) due to their structural flexibility and favorable mechanical properties. Among them, aluminum‐based halide electrolytes are particularly attractive owing to their low cost and oxidative stability; however, previously reported systems typically exhibit limited room‐temperature ionic conductivity (&lt;1 mS cm
                    −1
                    ). In this work, we report the synthesis of a transparent, viscoelastic Na–Al SE with the specific composition 0.6NaClO–AlCl
                    3
                    –0.175SeO
                    2
                    , achieved through the strategic introduction of dual oxygen sources (NaClO and SeO
                    2
                    ). This approach enables the modulation of charge carrier concentrations while simultaneously supplying sufficient oxygen. Furthermore, we introduce the concept of deoxygenation enthalpy to rationalize the selection of these dual oxygen sources among various oxide candidates. The resulting electrolyte achieves a high Na
                    +
                    conductivity of 2.03 mS cm
                    −1
                    at ambient temperatures, among the highest reported for Na–Al halide electrolytes. Molecular dynamics simulations confirm that segmental motion within the disordered framework actively facilitates Na
                    +
                    transport, underpinning the observed viscoelastic behavior. When integrated into ASSNaB with uncoated NaNi
                    0.4
                    Fe
                    0.2
                    Mn
                    0.4
                    O
                    2
                    cathode, the electrolyte enables stable long‐term cycling and superior thermal compatibility, demonstrating practical applicability. This work establishes a new paradigm in rational precursor design for high‐performance viscoelastic SEs.",crossref,0
Lysosome‐Targeted Self‐Adjuvanting Ammonia Nanogenerator Potentiates Hepatocellular Carcinoma Immunotherapy via Ammonia Death,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74542?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:44:41 UTC,2026-08-09 09:44:41+00:00,10.1002/adma.74542,Aili Suo,"ABSTRACT
                  
                    Ammonia death is a recently identified form of regulated cell death with unique molecular mechanisms and prominent anticancer activity. Nevertheless, its efficacy is severely restricted by the absence of tumor‐targeted ammonia delivery vehicles and poorly defined immunogenic properties. Herein, we develop a lysosome‐targeted ammonia nanogenerator (denoted AlN@HA) to induce ammonia death in hepatocellular carcinoma (HCC) cells and boost HCC immunotherapy. Following CD44 receptor‐mediated endocytosis, AlN@HA preferentially accumulates within lysosomes and undergoes in situ hydrolysis to produce excessive ammonia and nanoscopic aluminum hydroxide (Al(OH)
                    3
                    ). Intralysosomal ammonia overload further drives lysosomal alkalinization and membrane permeabilization, autophagic flux blockade, and mitochondrial dysfunction. This sequential signaling cascade elicits tumor cell ammonia death and triggers robust immunogenic cell death. Meanwhile, the hydrolytic byproduct Al(OH)
                    3
                    functions as an intrinsic adjuvant to facilitate dendritic cell maturation. Additionally, ammonia‐mediated neutralization of intratumor lactic acid reverses the immunosuppressive tumor microenvironment. In vivo results verify that AlN@HA‐initiated ammonia death markedly suppresses local tumor proliferation and activates systemic antitumor immune responses, thereby sensitizing HCC to antiprogrammed cell death 1 immunotherapy. This study clarifies the immunological features of tumor ammonia death, establishes a lysosome‐targeted ammonia delivery strategy, and highlights ammonia death as a viable synergistic modality for HCC combination immunotherapy.",crossref,0
Liquid Crystal Elastomer‐Based Haptic Pixel Arrays at Your Fingertips for Advanced Human–Machine Interfaces,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74546?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:48:21 UTC,2026-08-09 09:48:21+00:00,10.1002/adma.74546,Danqing Liu,"ABSTRACT
                  The sense of touch is underutilized in our digital lives, especially when compared to the prevalence and complexity of information transfer through our visual and auditory interactions with devices; the impact of this is profound as touch plays a major role in our perception of our world, and its omission in our commonly used devices limits our accessibility to the digital space, particularly for blind and visually impaired users. Fortunately, the stimuli‐responsive shape‐morphing properties of liquid crystal elastomers (LCEs) promise a solution: in our work, we mechanically program an LCE bilayer coating to achieve durable, high‐amplitude switchable surface protrusions, or tactile pixels, which we assemble into a digital platform for generating tactile images and haptic feedback. We further characterize and describe our tactile pixel design by microscopy techniques and simulations that use the neo‐classical theory of rubber elasticity. We demonstrate safe and effective electronically addressable activation of individual LCE pixels within seconds, accompanied by a psychophysical evaluation of tactile line orientation discrimination in which the performance of our LCE tactile pixels is comparable to swell paper, a standard tactile graphic medium. Thereby, we establish LCEs as a contender for the next‐generation dynamic tactile displays.",crossref,0
Antiphase Boundaries Regulate Phase Stability and Performance in DMA+‐Assisted CsPbI3‐Based Perovskites,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74538?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:48:34 UTC,2026-08-09 09:48:34+00:00,10.1002/adma.74538,Zhi‐Yi Hu,"ABSTRACT
                  
                    CsPbI
                    3
                    ‐based perovskites are promising absorbers for tandem solar cells owing to their optimal bandgap (∼1.7 eV). However, the phase transition from photoactive γ‐CsPbI
                    3
                    to non‐photoactive δ‐CsPbI
                    3
                    remains a major obstacle and is strongly governed by microstructural defects formed during film growth. Among these, Ruddlesden–Popper antiphase boundaries (RP‐APBs) are particularly prevalent and exhibit competing effects, relieving lattice strain while simultaneously facilitating moisture penetration, ion migration, and nonradiative recombination. Here, we systematically regulate RP‐APB defects in γ‐phase CsPbI
                    3
                    thin films and elucidate their decisive influence on both phase stability and optoelectronic performance. A compositional strategy based on PbI
                    2
                    excess effectively reduces RP‐APB density but induces edge‐sharing [PbI
                    6
                    ]
                    4−
                    motifs that nucleate the δ phase. In contrast, a dimethylammonium (DMA
                    +
                    )‐assisted phase‐engineering strategy forms β‐(DMA,Cs)PbI
                    3
                    , which intrinsically suppresses RP‐APB formation while preserving the photoactive perovskite framework. As a result, RP‐APB‐free β‐phase films exhibit prolonged carrier lifetimes, strongly suppressed nonradiative recombination, and the lowest apparent trap densities, enabling a champion power conversion efficiency of 20.23% together with markedly enhanced operational, thermal, and ambient‐air stability. This work demonstrates that regulating crystalline defects, exemplified by RP‐APBs, plays a critical role in achieving both stable and efficient perovskite solar cells.",crossref,0
Bubble‐Assisted Dynamic Confinement Enables Programmable Solid‐State Photoswitching and Heterogeneous Photoresponsive Architectures,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74453?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:50:36 UTC,2026-08-09 09:50:36+00:00,10.1002/adma.74453,Yali Qiao,"ABSTRACT
                  
                    Achieving programmable photoisomerization of azobenzenes in the solid‐state remains a long‐standing challenge for photoresponsive materials. Here, we introduce a dynamic soft‐confinement strategy using bubble‐assisted assembly to manipulate molecular aggregation via tunable surface energy at the solid‐liquid interface. By controlling the morphologies of microfluidic channels (necktie‐like, strip‐like, and necklace‐like), we achieve distinct self‐assembled aggregates of microcubes, corded scaffolds, and microplates, with tailored freedom of the photoswitchable molecule. The strip‐like channel, formed by thinning bubble walls, traps metastable intermediates, yielding a corded scaffold structure with favorable light penetration, weaker intermolecular interactions, and loosened molecular packing for isomerization. This design achieves near‐quantitative bidirectional
                    E
                    ⇆
                    Z
                    photoisomerization (96%–98%) in the solid‐state, rivaling solution‐like performance. Multi‐scale characterization and computational analyses reveal the critical role of confined aggregation kinetics in controlling molecular motion. Furthermore, heterogeneous patterning demonstrates programmable photoresponsive arrays for photomechanical applications. This strategy provides a scalable platform for dynamically controlling supramolecular self‐assembly pathways and designing solid‐state photoresponsive materials with programmable functions.",crossref,0
"Machine Learning‐Guided Additive Manufacturing of Multilayer Aerogels for Ultrabroadband, Ultralow‐Reflection Electromagnetic Shielding",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74565?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:52:11 UTC,2026-08-09 09:52:11+00:00,10.1002/adma.74565,Zhihui Zeng,"ABSTRACT
                  The development of broadband, low‐reflection electromagnetic interference (EMI) shielding materials is critically needed to suppress secondary electromagnetic pollution. Here, we report a machine learning (ML)‐guided additive manufacturing strategy for precisely fabricating multilayer gradient transition metal carbides/nitrides (MXene)‐based aerogels with spatially programmed electrical conductivity. Our approach synergistically integrates sustainable cellulose nanofibers with a utilization MXene dispersion, genetic algorithm‐enabled structural optimization, and direct‐ink writing for precise fabrication. The resulting aerogels achieve benchmark EMI shielding performance, characterized by an ultralow average reflectivity (R) of 0.045 and sustained absorptivity (A) above 0.9 over an ultrabroad bandwidth of 30.3 GHz (9.7–40.0 GHz), remarkably surpassing existing materials. This success, validated by the close agreement among ML predictions, simulations, and experiments, demonstrates a powerful data‐driven paradigm. Consequently, this study establishes a comprehensive blueprint for the ML‐accelerated development of next‐generation, intelligent electromagnetic protection systems centered on lightweight, absorption‐dominant aerogels.",crossref,0
Sustainable Poly(Lactic Acid)/Graphene Oxide Bioelectronic Platform for Neurotransmitters Sensing and Tunable Stimulation of Astrocytes,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74487?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 09:54:45 UTC,2026-08-09 09:54:45+00:00,10.1002/adma.74487,Emanuele Treossi,"ABSTRACT
                  
                    Biocompatible and biodegradable electrode platforms were developed using laser‐scribed poly(lactic acid)/graphene oxide (PLA/GO) composites, prepared via an innovative waterborne dispersion method. Laser treatment enabled the formation of graphene/graphite‐like structures. By varying the fluence of the laser used, it was possible to modulate the physico–chemical properties of the conductive traces obtained, finally leading to materials characterized by tunable sheet resistance, chemical structure, and morphology. Thanks to the low charge transfer resistance and the peculiar electrocatalytic and antifouling properties observed, the platforms were applied as electrochemical sensors for the detection of various biomarkers in biological fluids, namely ascorbic and uric acid, nicotinamide adenine dinucleotide (NADH) and catecholamine‐based neurotransmitters, outperforming commercial carbon screen‐printed electrodes. Contextually, laser‐scribed electrodes were used to demonstrate the effectiveness of a novel approach for selectively stimulating Ca
                    2
                    +
                    signaling in astrocytes. The results here reported open the possibility to apply laser‐scribed PLA/GO as innovative eco‐sustainable solutions for simultaneous treatment of pathological conditions and monitoring of the resulting neurotransmitter expression in in vitro and in vivo models.",crossref,0
3D‐Printed Architected Cholesteric Liquid Crystal Displays With Spatiotemporal Color Modulation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74517?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-09 10:00:13 UTC,2026-08-09 10:00:13+00:00,10.1002/adma.74517,Ji Liu,"ABSTRACT
                  Cholesteric liquid crystals (CLCs) can exhibit reversible structural colors through selective reflection from their helical superstructures when well‐defined planar alignment and a visible‐range helical pitch are established. Although CLC photonic systems have been extended beyond planar cells to 3D geometries such as droplets, shells, and fibers, the integrated fabrication of complex architected CLC display structures with programmable spatiotemporal color control remains underexplored. Here, we introduce a multi‐material 3D printing approach that advances 3D‐printed CLCs from static photonic patterns to architected display systems with spatiotemporally controllable color output. Shear‐thinning CLC composite inks enable high‐fidelity extrusion while retaining reversible structural coloration, supporting patterned films and freestanding 3D photonic architectures. Co‐printed conductive Joule‐heating circuits form monolithic electrothermal devices, where local temperature and reflection wavelength are precisely encoded via circuit geometry. This strategy achieves spatiotemporally programmable multicolor outputs within a single device. Integrated into a soft robotic gripper, the system provides real‐time visual temperature feedback and enables adaptive actuation, establishing a scalable materials‐to‐device framework for programmable, interactive photonic architectures.",crossref,0
