title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
From invention to industrialization of materials in Europe,https://www.nature.com/articles/s41563-026-02713-4,Nature Materials,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41563-026-02713-4,Sean Kelly,The materials sector in Europe is renowned for its research excellence but scale-up and industrialization of materials is less successful. The 2026 Advanced Materials Act is an opportunity to structurally reposition Europe in the global materials economy.,rss_nature,0
Neural network finds twisted crystals that steer light at the nanoscale,https://www.nature.com/articles/s41563-026-02744-x,Nature Materials,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41563-026-02744-x,,"Light propagation can be controlled at the nanoscale by forming surface polaritons in two-dimensional layers of van der Waals crystals stacked with a relative twist. Now, a neural network that works backwards from a target light path identifies structures that produce a desired propagation across visible to terahertz operating frequencies.",rss_nature,0
Briefing Chat: How Dolly Parton left her mark on science,https://www.nature.com/articles/d41586-026-02732-w,Nature,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/d41586-026-02732-w,Elizabeth Gibney,"Nature reporters discuss the country-music icon's advocacy for vaccines and public health — plus, promising trial results for an mRNA cancer therapy.",rss_nature,0
Mysteries of the deep and AI friendship: Books in brief,https://www.nature.com/articles/d41586-026-02725-9,Nature,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/d41586-026-02725-9,Andrew Robinson,Andrew Robinson reviews five of the best science picks.,nature_html,0
The Moderna cancer vaccine offers hope — now we must speed up personalized therapies,https://www.nature.com/articles/d41586-026-02680-5,Nature,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/d41586-026-02680-5,Patrick A. Ott,A positive trial holds promise for treating people with cancer. More research is needed to get effective vaccines to the clinic.,rss_nature,0
Intrinsic polarization superjunctions in III-nitride heterostructures for efficient power electronics,https://www.nature.com/articles/s41928-026-01691-4,Nature Electronics,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41928-026-01691-4,Elison Matioli,"Abstract
                  
                    III-nitride semiconductors combine a wide bandgap with low sheet resistance and, thus, can be used for efficient power electronics. Their lateral architecture also enables monolithic integration on cost-effective silicon. However, electric-field crowding, as well as surface and buffer trapping, limit the breakdown voltage, degrade dynamic performance and reduce reliability. Here we report intrinsic polarization superjunctions in III-nitride heterostructures for efficient power electronics. We use the spontaneous and piezoelectric polarization fields to induce matched mobile electrons in a two-dimensional electron gas and mobile holes in a two-dimensional hole gas, forming an intrinsically charge-balanced superjunction without intentional doping. With an ohmic contact to the two-dimensional hole gas, both carrier types can be dynamically depleted during switching, which preserves drift-region charge neutrality, producing a nearly uniform electric field and increasing the breakdown voltage under operating conditions. We use the approach to create gallium-nitride-on-silicon polarization superjunction Schottky barrier diodes with a breakdown voltage exceeding 3.9 kV and a specific ON resistance as low as 4.7 mΩ cm
                    2
                    , as well as polarization superjunction transistors with a breakdown voltage exceeding 3.4 kV. The devices exhibit a near-ideal dynamic ON-resistance degradation of less than 15% up to 3 kV, as well as repeatable, temperature-stable and avalanche-like breakdown.",crossref,0
Heat-driven elastocaloric cooling with shape memory films,https://www.nature.com/articles/s41560-026-02122-6,Nature Energy,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41560-026-02122-6,Jingyuan Xu,"Abstract
                  Efficient thermal management is critical for next-generation energy systems. Elastocaloric cooling with shape memory alloy (SMA) films offers rapid heat transfer, high specific cooling capacity and simple solid–solid heat exchange, but current devices rely on bulky, electrically powered actuators that limit scalability and efficiency. Here we demonstrate a thermally powered shape memory actuator that drives elastocaloric cooling in tailored SMA films, establishing a heat-driven cooling system that can use waste heat or solar thermal energy with reduced electricity demand. Our prototype achieves a temperature span of 12.9 K at the refrigerant film level and 4.0 K at the device level under Joule-heated actuation at 86 °C. When driven by an external heat source, the system maintains a device-level temperature span of 2.2 K, confirming the feasibility of heat-driven elastocaloric cooling. These results mark a step towards electricity-minimized elastocaloric cooling technologies that transform heat into useful cooling.",crossref,0
Heisuke Hironaka obituary: mathematician who smoothed out geometry’s complexities,https://www.nature.com/articles/d41586-026-02688-x,Nature,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/d41586-026-02688-x,Allyn Jackson,"His awe-inspiring proof for the resolution of singularities — such as peaks, edges and self-crossings — revolutionized algebraic geometry.",rss_nature,0
A self-assembled peptide forms α-helical nanopores for ultrasensitive biomarker profiling,https://www.nature.com/articles/s41565-026-02265-3,Nature Nanotechnology,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41565-026-02265-3,Kozhinjampara R. Mahendran,"α-Helical nanopores are attractive molecular sensors, yet their rational design and assembly remain challenging. Here we show that the single peptide pPorA, derived from porin PorACj, self-assembles into flexible α-helical nanopores, inserts in lipid membranes and exists in distinct small- and large-conductance states. By strategically incorporating unnatural amino acids, we engineered small- and large-diameter pores exhibiting single-channel conductances of 2.4 nS and 3.5 nS in 1 M KCl, respectively, while retaining a common octameric architecture. These nanopores enabled the detection of sugars, peptide enantiomers and intrinsically disordered disease proteins that form dynamic, heterogeneous assemblies. The large pores detected multiple α-synuclein (α-syn) variants, including a pathogenic Parkinson's disease-associated C-terminal deletion mutant with nanomolar affinity (KD ≈ 20 nM). Selective electrostatic trapping of the α-syn N-terminus enabled charge-resolved identification of individual α-syn species within heterogeneous mixtures. The nanopores further resolved time-dependent and inhibitor-modulated α-syn aggregation pathways from monomers to toxic oligomers and fibrils. The small pores detected humanin and superoxide dismutase peptides associated with apoptosis and amyotrophic lateral sclerosis, demonstrating tunable sensing through pore-size control. These conformationally programmable α-helical nanopores provide a versatile platform for ultrasensitive profiling of disease biomarkers.",semanticscholar,0
"Highly ordered, ultra-dense intermetallic nanocrystals extend heavy-duty fuel cell projected lifetime beyond 240,000 h",https://www.nature.com/articles/s41929-026-01607-7,Nature Catalysis,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41929-026-01607-7,Li-Jun Wan,"Oxygen reduction catalysts are critical for advancing the durability and efficiency of proton-exchange membrane fuel cells (PEMFCs). Now a block-copolymer micelle confinement strategy is shown to enable the decoupled synthesis of highly ordered, ultra-dense Pt-based intermetallic nanocrystals, yielding PEMFC catalysts with high activity and long projected lifetimes.",rss_nature,0
Ketene-driven Mizoroki–Heck cross-coupling,https://www.nature.com/articles/s41929-026-01597-6,Nature Catalysis,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41929-026-01597-6,Alessandro Bismuto,"Mizoroki–Heck reactivity has mostly been confined to the coupling of aryl (pseudo)halides with olefins. Now, the exploitation of ketenes generated in situ has unlocked direct access to α,β-unsaturated carbonyl compounds and divinyl ketones via a Heck-type pathway.",rss_nature,0
Thalidomide and targeted protein degradation,https://www.nature.com/articles/s41557-026-02234-2,Nature Chemistry,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41557-026-02234-2,Connor Delaney,"Connor Delaney traces the chemical legacy of thalidomide, from the regulatory disaster of the 1960s to the first FDA approval of a PROTAC in 2026.",rss_nature,0
From environmental sensing to societal listening,https://www.nature.com/articles/s44460-026-00135-y,Nature Sensors,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s44460-026-00135-y,V. Loreto,"Environmental sensing now captures environmental change with unprecedented precision, yet these signals often fail to enter public awareness or guide collective response. Bridging measurement with cultural meaning, sensory experience and institutional action can transform sensing systems into foundations for societal listening.",rss_nature,0
Organizing a conference,https://www.nature.com/articles/s41557-026-02236-0,Nature Chemistry,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41557-026-02236-0,Shira Joudan,"Conferences are built by community members who plan the scientific programme, professional development activities, and social events. Shira Joudan describes how helping to organize a meeting can be a rewarding activity that can shape your scientific community — and how to get involved.",rss_nature,0
Cyclopropanol can function as a caged dual-functional warhead for selective electrochemical bioconjugation,https://www.nature.com/articles/s41557-026-02227-1,Nature Chemistry,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41557-026-02227-1,Qian Wang,"Bioorthogonal reactions enable the study and modulation of biological systems, but achieving precise control over when and where the reactions occur remains challenging. Here we show that cyclopropanol (CPol) can serve as a compact, energy-loaded chemical handle that is stable under physiological conditions, yet can be selectively activated using mild electrochemical stimuli. This strategy generates reactive β-haloketone moieties in situ, enabling efficient protein labelling for cellular imaging and proteomic analysis. Unexpectedly, CPol preferentially modifies acidic amino acids, such as glutamate and aspartate, within hydrophobic regions of proteins, rather than more commonly targeted residues. The electrochemical reaction is compatible with living cells, allowing real-time visualization using fluorogenic probes. We further demonstrate its utility by developing a choline-derived CPol probe that integrates into membrane lipid metabolism to label membrane-associated and cytoplasmic proteins. By combining bioorthogonality with electrochemical control, this approach offers a general and controllable platform for protein conjugation, with broader applications in chemical biology and live-cell studies.",pubmed,0
Deep learning design of nanoscale polariton propagations in twisted van der Waals multilayers,https://www.nature.com/articles/s41563-026-02723-2,Nature Materials,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41563-026-02723-2,Pablo Alonso-González,"Nano-optics aims to understand and control the propagation of light at the nanoscale through the excitation of surface polaritons: hybrid light-matter quasiparticles. Recently, twisted van der Waals materials have enabled unprecedented phonon polariton propagations, such as canalization. However, nano-optics still presents an important limitation: obtaining polariton propagations on demand. Here we combine deep neural networks with twisted polaritonic multilayers to enable on-demand design of phonon polariton propagation. We demonstrate canalization, bicanalization and tricanalization in twisted α-MoO3 homostructures over previously unexplored frequencies (600-800 cm-1). We illustrate the practical potential of our method by achieving a desired polariton propagation in an existing α-MoO3 bilayer by adding an extra α-MoO3 layer. Finally, we extend our neural networks to a variety of other materials, allowing us to predict canalization from the visible to the terahertz regime. Our deep-learning-based approach offers considerable potential for advancing nanophotonic applications in areas such as sensing or thermal management.",pubmed,0
A membraneless electrochemical system for alcohol-laden wastewater upcycling,https://www.nature.com/articles/s41893-026-01928-2,Nature Sustainability,2026-08-28 00:00:00 UTC,2026-08-28 00:00:00+00:00,10.1038/s41893-026-01928-2,Jiuhui Qu,Resource recovery from alcohol-laden wastewater remains challenging due to intrinsic limitations of current treatment technologies. This study introduces a membrane-free electrochemical system that safely and efficiently upcycles alcohol wastewater into valuable chemicals and hydrogen.,rss_nature,0
AI models are being used to track zoonotic diseases. Will they prevent the next pandemic?,https://www.nature.com/articles/d41586-026-02684-1,Nature,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,10.1038/d41586-026-02684-1,Heather Richardson,Spread of diseases between humans and animals is an issue around the world. But AI models can be used to monitor their progress.,rss_nature,0
Lift-off! NASA launches Roman Space Telescope to tackle dark-energy mysteries,https://www.nature.com/articles/d41586-026-02727-7,Nature,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,10.1038/d41586-026-02727-7,Davide Castelvecchi,The space observatory will have an expansive view of the Universe as well as sharp resolution.,rss_nature,0
What’s your lab’s archetype? The answer could inform how you use AI,https://www.nature.com/articles/d41586-026-02543-z,Nature,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/d41586-026-02543-z,Jenna Ahart,"A white paper gives research groups four priority models, each of which uses artificial intelligence differently.",rss_nature,0
The meta way of thinking,https://www.nature.com/articles/s41563-026-02710-7,Nature Materials,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/s41563-026-02710-7,Nicolò Maccaferri,"Beyond enabling new optical behaviours, metamaterials influence our thinking of wave–matter interactions in science and engineering.",rss_nature,0
Semiconducting polymers assembled to perfection,https://www.nature.com/articles/s41563-026-02720-5,Nature Materials,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/s41563-026-02720-5,Ying Diao,Single-crystalline polymers with remarkable long-range order and charge carrier mobilities are fabricated by regulating solution-state aggregates and assembly pathways.,rss_nature,0
Why are rich people so pessimistic? What the numbers say,https://www.nature.com/articles/d41586-026-02687-y,Nature,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/d41586-026-02687-y,Florence Gaub,"Optimism about the future can seem in short supply nowadays, but people’s age, where they live and their expectations have a lot to do with it.",rss_nature,0
The leap second is dead. Long live the leap hour?,https://www.nature.com/articles/d41586-026-02669-0,Nature,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/d41586-026-02669-0,Elizabeth Gibney,Fear of a possible ‘negative’ leap second is accelerating plans to abolish the adjustment.,rss_nature,0
Order from disorder: do we need a new law of physics?,https://www.nature.com/articles/d41586-026-02685-0,Nature,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/d41586-026-02685-0,Graham Shields,A radical proposal that evolutionary pressures apply to atoms as much as animals should provoke scientific debate.,rss_nature,0
Scale of snakebites estimated globally,https://www.nature.com/articles/d41586-026-02642-x,Nature,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/d41586-026-02642-x,Mary Abraham,Using available data and modelling to assess the incidence of snakebites and associated deaths provides information needed for efforts to tackle this public-health concern.,rss_nature,0
Tuning moiré twist angles enhances tensile plasticity in bulk van der Waals crystals,https://www.nature.com/articles/s41563-026-02731-2,Nature Materials,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/s41563-026-02731-2,Xun Shi,"Moiré twisting breaks the inherent symmetry of crystal structures, providing a promising method for tuning emergent quantum phenomena and physical properties in layered materials. Here we demonstrate that moiré twisting can also be harnessed to effectively enhance the tensile plasticity of bulk layered van der Waals crystals. We show that interlayer moiré twisting, spanning a broad range of twist angles commensurate with the crystal's translational symmetry, can be controllably introduced through simple off-axis compression in ternary bulk layered van der Waals crystals. It facilitates efficient stress relaxation under mechanical loading with a further increase in the moiré twist angles and enables a substantial increase by up to 360% in room-temperature macroscopic tensile ductility, reaching 30% tensile strain along the a-b plane. Moreover, moiré twisting occurs only between layers and, thus, negligibly affects the in-plane electronic properties. By establishing tunable moiré twisting as an effective mechanism for plastic deformation, this work provides a broadly applicable strategy for enhancing tensile ductility in bulk layered materials.",pubmed,0
Urban design interventions reduce fear of crime in public spaces in gender-sensitive ways,https://www.nature.com/articles/s44284-026-00494-0,Nature Cities,2026-08-31 00:00:00 UTC,2026-08-31 00:00:00+00:00,10.1038/s44284-026-00494-0,Davide Luca,"Abstract
                  Fear of crime in public spaces is a major policy problem worldwide. Environmental Crime Prevention proposes that modifying the built environment can reduce the fear of crime, but key questions remain: are these interventions equally effective across genders, and what intensity maximizes safety perceptions while optimizing costs? Here we evaluated three interventions: ‘Eyes on the Street’ (adding windows to blind walls), neutral stimuli (removing graffiti by repainting walls) and ‘Nature-Based Solutions’ (integrating tidy vegetation into urban infrastructure) in the context of ‘Broken Windows’ disorder. Interventions were applied at varying intensities across four types of public spaces. Using a randomized experiment in Chile with photo simulations and an adapted Positive and Negative Affective Schedule, we collected 18,150 perception ratings from 2,028 respondents. The results show that perceived safety improvements are positive but nonlinear, indicating diminishing returns beyond a certain intervention intensity. Critically, responses were highly gender specific: interventions were more effective for men, suggesting that environmental changes alone do not fully address women’s perceived insecurity.",crossref,0
