title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Dipole glasses unlock the cryogenic frontier of energy storage,https://www.nature.com/articles/s41565-026-02261-7,Nature Nanotechnology,2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1038/s41565-026-02261-7,Weiwei Li,"Unit-cell-level dipole frustration suppresses polar freezing, enabling efficient capacitive energy storage at liquid-helium temperatures.",rss_nature,0
Flux-mediated ligand exchange restructures metal–organic framework glasses,https://www.nature.com/articles/s41563-026-02712-5,Nature Materials,2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1038/s41563-026-02712-5,Sebastian Henke,"Abstract
                  
                    Melt-quenched glasses derived from metal–organic frameworks (MOFs) combine the processability of glasses with the modularity and microporosity of MOFs, yet remain structurally and functionally less diverse than crystalline analogues. Here we show that the chelating ligand 1,10-phenanthroline acts as an organic flux that lowers the glass transition temperature of selected MOFs and induces ligand exchange during melting, thereby enabling control over local coordination and global topology in MOF glasses. In Co
                    2+
                    -based systems, phenanthroline coordinates to the metal nodes, increases the coordination number and reduces network connectivity by forming terminal ligands. This coordination sphere engineering affords a level of structural control not readily achievable in conventional inorganic or organic glasses. Crucially, the lower processing temperature suppresses thermal decomposition, enabling the synthesis of Co
                    2+
                    -based MOF glasses free of magnetic impurities. These glasses exhibit antiferromagnetic coupling and represent unique examples of magnetic MOF glasses formed by melt quenching. Finally, we extend the strategy to otherwise non-meltable carboxylate-based MOFs, establishing flux-mediated ligand exchange as a versatile route to hybrid glasses with tailored connectivity and properties.",crossref,0
Enhancing generalization in non-uniformly sampled NMR spectra reconstruction via accelerated conditional diffusion models,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag527/8769440?rss=1,National Science Review Advance Access,2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1093/nsr/nwag527,Zhong Chen,"Multidimensional NMR spectroscopy provides rich molecular-level information on species and structures, with broad significance across chemistry, biology, and materials science. However, its widespread application is generally limited by prolonged acquisition times. Combining non-uniform sampling techniques with spectra reconstruction methods offers a promising solution to this acquisition bottleneck. Traditional reconstruction methods are robust but constrained by algorithmic assumptions and approximations, whereas deep learning approaches can potentially overcome these limitations and achieve higher reconstruction fidelity, though generalization to unseen data remains challenging. Here, we present an accelerated conditional diffusion model for multidimensional NMR spectra reconstruction, formulating the task as a probabilistic iterative denoising process that progressively refines undersampled spectra under physical constraints. Experiments demonstrate that this method outperforms both traditional and end-to-end deep learning algorithms in peak recovery, artifact suppression, and robustness across multiple sampling conditions and experimental datasets.",rss_oup,0
Highly Anisotropic Quasi-1D δ-CsPbI3 Single Nanowire Decorated with Au Nanoparticles for Polarization-Sensitive Photodetection,https://pubs.acs.org/aamick/article/doi/10.1021/acsami.6c13319/5288472/Highly-Anisotropic-Quasi-1D-CsPbI3-Single-Nanowire,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1021/acsami.6c13319,Yiming Yang,"Abstract The development of polarization-sensitive photodetectors based on low-dimensional materials with intrinsic lattice anisotropy has paved the way for next-generation polarizer-free and integration-friendly polarization-sensitive optoelectronic devices. Despite their superiority in miniaturization, the relatively low dichroic ratios (DRs) hinder further industrialization. In this work, low-dimensional derivatives of perovskite, quasi-1D yellow-phase (δ-phase) CsPbI3 single nanowires (NWs) are investigated for polarization-sensitive photodetection. Aberration-corrected transmission electron microscopy (TEM) and angle-resolved polarized Raman spectroscopy (ARPRS) reveal the pronounced crystallographic anisotropy of δ-CsPbI3. The pristine δ-CsPbI3 single NW photodetector exhibits a large DR of up to 8.3 under 405 nm illumination. To overcome the limited optoelectronic performance arising from the indirect bandgap nature of δ-CsPbI3, localized surface plasmon resonance (LSPR) is introduced by decorating the δ-CsPbI3 single NW with Au nanoparticles (NPs) via thermal evaporation. The Au-decorated device exhibits up to approximately 9-fold photocurrent enhancement compared with the pristine one, achieving a photoresponsivity (R) of 5.3 mA W–1 and a specific detectivity (D*) of 1.1 × 1010 Jones while retaining the high polarization sensitivity. In addition, the Au-decorated device demonstrates appreciable operational stability under ambient conditions, preserving 92% of its initial photocurrent after 400 switching cycles. This work unveils the great potential of the δ-CsPbI3 single NW for polarized light detection and demonstrates the feasibility of Au NP decoration regarding optoelectronic performance optimization, which can potentially be extended to other low-dimensional perovskite derivatives with analogous quasi-1D chain lattices.",crossref,0
A Chloroplast-Inspired Theranostic Nanoplatform for Self-Sustaining Oxygen-Elevating Photodynamic Therapy and Glutathione-Triggered Carbon-Centered Radical Synergistic Therapy,https://pubs.acs.org/aamick/article/doi/10.1021/acsami.6c12420/5288341/A-Chloroplast-Inspired-Theranostic-Nanoplatform,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1021/acsami.6c12420,Hongjie Zhang,"Abstract Achieving precise drug delivery to the tumor site can minimize systemic side effects caused by off-target effects. As a therapy that depends on oxygen content, photodynamic therapy (PDT) is significantly constrained by the hypoxic nature of the tumor microenvironment (TME). Compared with the limited efficacy of single PDT, the combination of multiple treatment modalities can achieve synergistic enhancement and superior therapeutic outcomes. Since carbon radical therapy does not rely on oxygen as a reactive substrate, it is mechanistically complementary to oxygen-dependent PDT. In this work, we report a novel strategy for developing a theranostic nanoplatform for long-lasting PDT activated by 1530 nm laser irradiation and glutathione (GSH)-triggered carbon-centered radical synergistic therapy that responds specifically to the TME. This theranostic nanoplatform (UCNPs@WOR:AF@CDC, UWAC) comprises three components: GSH-responsive engineered vesicles (CDC), functionalized metal-organic frameworks (WOR) encapsulating lanthanide upconversion nanoparticles (UCNPs@WOR, UW), and carbon radical prodrugs (ART-Fe, AF). Lanthanide-based upconversion nanoparticles (UCNPs) could upconvert 1530 nm light to 1390 nm for attenuation-minimized second near-infrared (NIR-II) fluorescence imaging and to visible light that serves as the light source for photocatalysis for water oxidation. The 1530 nm light-activated generation of reactive oxygen species (ROS), enhanced by UW-mediated hydrolytic oxygen evolution, works in synergy with the GSH-triggered release of the carbon radical prodrug (AF) to achieve long-lasting therapeutic outcomes. Importantly, it could achieve tumor-specific drug release, triggered by the degradation of the engineered vesicles in response to elevated GSH levels. This work develops a novel theranostic nanoplatform, which could achieve GSH-activated drug delivery, deep-tissue penetration, and a long-lasting therapeutic effect.",crossref,0
Heparin-Ornamented Polycaprolactone–Silk Fibroin Emulsion-Based Nano-/Microfibrous Conduit as a Promising Hemocompatible Tubular Graft,https://pubs.acs.org/aamick/article/doi/10.1021/acsami.6c09018/5294969/Heparin-Ornamented-Polycaprolactone-Silk-Fibroin,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1021/acsami.6c09018,Santanu Dhara,"Abstract The essential prerequisite of a vascular conduit is to provide a conducive, healthy lumen interface to the flowing blood within it. The persistent problem of late thrombosis, coagulation cascade activation, and vessel occlusion is pertinent in commercial and small-diameter vascular grafts (SDVG) (&lt;6 mm diameter), upon coming in contact with blood flow. The above critical issues are overcome by providing an anticoagulant and antithrombotic coating to the lumen surface. This study explored the grafting of heparin on the polycaprolactone (PCL)–silk fibroin (SF) composite fabricated as emulsion electrospun core–shell fibers, followed by O2 plasma modification and silanization with 3-(aminopropyl) triethoxysilane (APTES). The density of heparin on PSH5 surfaces was ∼18.43 µg/cm2, sufficiently higher than in previous studies. Heparin-grafted fibers (PSH3 and PSH5) exhibited exceptional hemocompatibility with hemolysis % of (∼0.2 ± 0.003), maintaining a platelet discoid shape (∼3.5–3.9 µm diameter) without platelet activation/aggregation and conserving disc-shaped RBC morphology without apoptosis (∼5.6–5.8 µm diameter). PSH5 fibers further supported human umbilical vein endothelial cell (HUVEC) growth and proliferation on their surfaces with % cell viability of 121.8% after 5 days, with observation of the CD31 + HUVEC confluent monolayer in in vitro studies for 12 days. Subcutaneous in vivo implantation of PSH5 also depicted sufficient muscular layers and collagen deposition after 60 days of implantation with neovasculatures.",crossref,0
Fe 3 d Electron Delocalization in Asymmetric Fe Single Atoms Enables Nonradical Peroxymonosulfate Activation for Micropollutant Degradation,https://pubs.acs.org/aamick/article/doi/10.1021/acsami.6c08861/5288204/Fe-3d-Electron-Delocalization-in-Asymmetric-Fe,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1021/acsami.6c08861,J. Paul Chen,"Abstract Nonradical peroxymonosulfate (PMS) activation provides a selective route for micropollutant degradation, yet the orbital-level origin of oxidant speciation at single-atom sites remains unclear. Herein, an asymmetric Fe single-atom catalyst (Fe–N3–VN–C) is synthesized via molten-salt-assisted pyrolysis of a zeolitic imidazolate framework precursor, where NaCl etching enriches pyrrolic-N anchors and stabilizes low-coordination Fe centers. Fe–N3–VN–C exhibits efficient degradation of electron-rich micropollutants, exemplified by sulfamethoxazole, over a wide pH range of 3.5–9.5 and in wastewater matrices. The study through quenching experiments and electron paramagnetic resonance spectroscopy indicates singlet oxygen (1O2) as the dominant reactive species, with only minor radical contributions. The density functional theory calculations reveal that asymmetric coordination induces Fe 3d electron delocalization, which reinforces Fe 3d–O 2p coupling, strengthens Fe–O covalency, accelerates interfacial charge transfer, and stabilizes Fe–O intermediates. In addition, adjacent pyrrolic N cooperates with Fe to polarize adsorbed pollutants, forming a dual-site center that promotes selective 1O2 generation. This work establishes Fe 3d electron delocalization as a key electronic origin of nonradical PMS activation and provides a mechanistic basis for designing single-atom catalysts for practical water purification.",crossref,0
Boosted Alkaline Oxygen Evolution Reaction via Phosphorus Incorporation in FeCoS2@MoS2 Core–Shell Heterostructures,https://pubs.acs.org/aamick/article/doi/10.1021/acsami.6c10037/5288536/Boosted-Alkaline-Oxygen-Evolution-Reaction-via,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1021/acsami.6c10037,Xu Yu,"Abstract Achieving sustainable energy conversion hinges on the rational design of oxygen evolution reaction (OER) electrocatalysts that deliver both high efficiency and low cost. Herein, we report a phosphorus-doped iron-cobalt sulfide/molybdenum sulfide heterostructure on nickel foam (P-FeCoS2@MoS2/NF) as an effective OER electrocatalyst in both alkaline freshwater and alkaline seawater. During the sulfurization and phosphorization steps, MoS2 nanosheets are vertically grown on the surface of FeCoS2 nanorods derived from FeCo-layered double hydroxide, forming a heteroatom-P doped core–shell architecture. The core–shell structure prevents the restacking of MoS2 nanosheets and exposes an abundant active surface. The heterointerface induces strong electronic coupling and boosts the active sites to improve the catalytic performance. Experimental characterization confirms the successful formation of the heterostructure and the uniform distribution of phosphorus. Owing to the synergistic effects of a hierarchical structure, the formation of heterointerfaces, and phosphorus doping, P-FeCoS2@MoS2/NF exhibits exceptional OER activity, requiring overpotentials of 220 and 226 mV to reach 10 mA cm–2 in the alkaline electrolyte and alkaline seawater electrolyte, respectively, together with excellent catalytic stability. The low Tafel slope and diminished interfacial charge-transfer resistance in both electrolytes elucidate the rapid reaction kinetics during the OER operation. Post-OER analysis demonstrates the preserved morphology and surface chemistry, underscoring its structural robustness. This work offers a multi-step compositional and structural engineering approach for designing advanced metal sulfide-based heterostructure electrocatalysts for hydrogen production.",crossref,0
Self-Powered Organic Photodetectors with Record Bandwidth for Simultaneous Energy Harvesting and High-Speed Optical Wireless Communication,https://pubs.acs.org/aamick/article/doi/10.1021/acsami.6c08847/5288380/Self-Powered-Organic-Photodetectors-with-Record,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1021/acsami.6c08847,Muhammad Tariq Sajjad,"Abstract Organic photodetectors (OPDs) are attracting increasing interest as receivers for visible light communication (VLC) systems due to their high sensitivity, low-cost fabrication, and mechanical flexibility. Recent efforts have focused on self-powered OPDs that can simultaneously enable data reception and energy harvesting. Here, we systematically investigate the effect of charge transport layer (CTL) composition on the dynamic performance of self-powered PM6:Y6 OPDs. Frequency response measurements show that devices employing inorganic CTLs deliver a significantly higher 3-dB bandwidth of 1.85 MHz compared to 1.10 MHz for organic CTLs, while OPDs with organic CTLs yield superior photovoltaic efficiency. In VLC demonstrations, OPDs with inorganic CTLs achieve a record usable modulation bandwidth of 52.9 MHz, substantially higher than previously reported values (∼30 MHz). Importantly, these OPDs support a record high-speed data transfer rate of 160 Mbs–1 while simultaneously harvesting 10 mW cm–2 of electrical power. Transient photocurrent and capacitance-voltage (C-V) analyses indicate that the enhanced response speed in inorganic CTL devices arises from faster charge extraction and reduced trap-related charge accumulation. These findings underscore the critical role of CTL selection in advancing self-powered OPDs for integrated high-speed optical communication and energy harvesting.",crossref,0
Cryogenic energy storage enabled by dipole glass with unit-cell-level polar disorder,https://www.nature.com/articles/s41565-026-02260-8,Nature Nanotechnology,2026-08-24 00:00:00 UTC,2026-08-24 00:00:00+00:00,10.1038/s41565-026-02260-8,Zuhuang Chen,"Cryogenic energy storage is crucial for the development of frontier nanoelectronics, including deep-space exploration (down to 90 K) and quantum computing (≤4 K). However, conventional electrochemical energy storage systems (such as secondary batteries and electrochemical capacitors) underperform at temperatures below ∼230 K due to restricted ion mobility. Although relaxor-based dielectric capacitors provide high energy efficiency (>80%) above ∼200 K, the intrinsic freezing/growth of polar nanodomains (that is, nanometric regions with local electric polarization) in the extended cryogenic regime (<120 K) limits their practical applications due to deteriorated polarization hysteresis losses. Here we overcome this detrimental effect by engineering a unit-cell disordered dipole-glass state near the antiferroelectric-paraelectric phase boundary. The antiferroelectric-derived dipole glass introduces enhanced unit-cell-level complexity in dipole interactions, thereby suppressing long-range ferroelectric order. This nanoengineering approach enables very low polarization hysteresis operation (with an efficiency >88%) down to 4 K, delivering an energy density of 211 J cm-3 at 9 MV cm-1, stability over 108 charge/discharge cycles and microsecond-scale charge/discharge capability. This work introduces a dipole-glass paradigm that enables control of polar disorder at the unit-cell level, providing insights into the technology development of highly efficient energy storage systems with broad applications.",pubmed,0
