title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
AI models are being used to track zoonotic diseases. Will they prevent the next pandemic?,https://www.nature.com/articles/d41586-026-02684-1,Nature,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,10.1038/d41586-026-02684-1,Heather Richardson,Spread of diseases between humans and animals is an issue around the world. But AI models can be used to monitor their progress.,rss_nature,0
What one sees depends on how far the eye has moved,https://www.nature.com/articles/s41467-026-76503-6,Biological sciences : Nature Communications subject feeds,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,,Michele Rucci,"Humans explore visual scenes through frequent, rapid gaze shifts known as saccades. These movements redirect the high-acuity region of the retina toward objects of interest, thus selecting information based on location. Here, we show that saccade amplitude provides a separate and complementary form of selection, effectively filtering visual information by spatial frequency rather than location. Building on analyses of the resulting visual input signals, we examined how pattern visibility was influenced by the size of the preceding saccade. A reduction in saccade amplitude attenuates post-saccadic visual sensitivity in an amplitude-dependent range of low spatial frequencies. This effect is highly robust, so that even small changes in saccade size considerably affect visibility. We show that this phenomenon arises from the way that the magnitude-dependent kinematic characteristics of saccades transform the visual world into a spatiotemporal flow. That is, post-saccadic visibility closely follows theoretical predictions based on the spatial information that saccade transients convey within the temporal bandwidth of retinal sensitivity. Thus, saccades not only guide selection based on location, but also filter visual information based on scale, actively shaping perception.",nature_html,0
Modelling nonlinear heat pump part-load efficiency for optimal investment planning,https://www.sciencedirect.com/science/article/pii/S0306261926013772?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,10.1016/j.apenergy.2026.128721,Yannick Werner,"Heat pumps are a key technology for decarbonising the heating sector and achieving net-zero targets. In practice, however, their performance characteristics are inherently nonlinear, depending on factors such as minimum load constraints and part-load efficiency, particularly for inverter-driven systems. While advanced optimisation methods exist for operational scheduling (e.g., in model predictive control), investment planning models typically neglect part-load behaviour due to the computational challenges associated with solving nonlinear mixed-integer problems. Instead, simplified linear approximations are commonly employed. This work addresses this gap by presenting an integrated optimisation framework for heat pump investment planning that explicitly accounts for nonlinear part-load efficiency. The framework targets heat supply facilities at the building or building-complex level, modelled as a single-node energy hub that may comprise multiple heat pumps and additional generation technologies. To manage the resulting computational complexity, we develop both a relaxed piecewise-linear formulation and a novel second-order cone relaxation. The proposed approaches are evaluated using a real-world case study. Incorporating part-load efficiency into investment planning leads to structurally different capacity decisions compared to conventional formulations that neglect such effects. The resulting system design reduces electricity consumption by 4.5% and annual costs by 2.9%, confirmed in an ex-post validation on the full, unaggregated time horizon. Furthermore, computational performance analysis shows a 10.3-fold speed-up for the piecewise-linear relaxation and a 4.3-fold speed-up for the conic relaxation, measured in deterministic work units, paving the way for their application to larger energy hub and multi-technology investment problems. Overall, the proposed methods facilitate more accurate and computationally tractable investment decisions, thereby supporting informed decision-making in the transition towards clean and affordable heat.",openalex,0
Cooperative multi-EV aggregator strategy of V2G-enabled charging stations under shared interconnection limits,https://www.sciencedirect.com/science/article/pii/S0306261926013693?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,10.1016/j.apenergy.2026.128713,Mahdi Jalili,"The widespread adoption of electric vehicles creates new opportunities for energy management through vehicle-to-grid participation. When multiple electric vehicle aggregators operate behind a shared point of common coupling, uncoordinated scheduling can cause congestion and inefficient use of interconnection capacity. This paper addresses their coordination when schedules are coupled by shared grid limits and aggregate-dependent electricity prices. A key finding is that coordinated scheduling alone cannot sustain cooperation when cooperative gains are unevenly distributed. Settlement mechanisms guaranteeing individual rationality at aggregator and vehicle levels are therefore required for implementable coordination. Accordingly, a cooperative multi-aggregator scheduling framework is proposed for V2G-enabled charging stations under shared grid-connection limits and aggregate-dependent pricing. The scheduling model minimizes energy procurement costs and battery degradation penalties while enforcing shared import and export limits at the point of common coupling. Cooperative gains are allocated through a two-level asymmetric Nash bargaining mechanism that preserves the coordinated physical dispatch whenever EV-level settlement is feasible. Otherwise, the framework returns the business-as-usual outcome, ensuring individual rationality at aggregator and vehicle levels. A distributed alternating direction method of multipliers solution is developed to preserve EV-level privacy with limited inter-aggregator information exchange. Numerical results for 10-vehicle, two-EVA and 80-vehicle, four-EVA systems show cost reductions of 3.7% and 13.9%, respectively, relative to the uncoordinated benchmark, with no-worse-off outcomes. Robustness is confirmed under parameter variations, alternative bargaining weights, and stochastic EV-demand uncertainty. The results demonstrate the value of cooperative multi-EVA strategies in reducing costs while preserving grid-connection constraints and privacy.",openalex,0
"The rise of renewable energy: How it shapes dependency, diversity, and geopolitical risk in the European Union",https://www.sciencedirect.com/science/article/pii/S0301421526005045?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,10.1016/j.enpol.2026.115570,Felix Müsgens,"As the European Union advances its shift toward cleaner energy to address climate challenges, a pressing question emerges: can this shift also strengthen energy security in an increasingly volatile global landscape? This study investigates the impact of renewable energy on energy security risks across 27 EU countries over the period 2010 to 2022. It measures energy security through three key dimensions—energy dependency risk, energy diversity risk, and geopolitical risk. The findings reveal that renewable energy significantly mitigates energy diversity risk and geopolitical risk across the EU. However, its impact on energy dependency risk is statistically insignificant in the overall sample. Notably, further non-linear analyses show that in countries with higher levels of renewable energy deployment, renewables significantly reduce dependency risk on foreign energy sources. This highlights the importance of reaching a critical threshold of renewable integration to unlock broader energy security benefits.",openalex,0
Lift-off! NASA launches Roman Space Telescope to tackle dark-energy mysteries,https://www.nature.com/articles/d41586-026-02727-7,Nature,2026-08-30 00:00:00 UTC,2026-08-30 00:00:00+00:00,10.1038/d41586-026-02727-7,Davide Castelvecchi,The space observatory will have an expansive view of the Universe as well as sharp resolution.,rss_nature,0
Thermal‐Budget‐Decoupled Integration of Freestanding Hafnium‐Based Ferroelectric Dielectrics for van der Waals Memory Transistors,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74847?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-30 07:02:06 UTC,2026-08-30 07:02:06+00:00,10.1002/adma.74847,Yen‐Fu Lin,"ABSTRACT
                  
                    Ferroelectric memories have emerged as promising candidates for nonvolatile memory and neuromorphic computing owing to their capability for direct channel modulation through polarization switching. However, the high thermal budget required for synthesis and post‐annealing processes hampers scalable integration and degrades interfacial quality. Here, we present a freestanding hafnium‐based ferroelectric strategy that enables the fabrication of high‐performance top‐gate ferroelectric field‐effect transistors (FeFETs) on van der Waals (vdW) MoS
                    2
                    channels at low temperatures without post‐annealing. The freestanding Hf
                    0.5
                    Zr
                    0.5
                    O
                    2
                    (FS‐HZO) FeFETs, featuring a metal–ferroelectric–metal–insulator–semiconductor (MFMIS) architecture, exhibit a pronounced anticlockwise normalized memory window of 0.56 V nm
                    −1
                    . They demonstrate proof‐of‐concept nonvolatile behavior with endurance exceeding 2 × 10
                    3
                    cycles, retention over 2 × 10
                    3
                    s, and stable operation up to 85°C, maintaining an on/off ratio of 10
                    6
                    and an extrapolated value of 10
                    4
                    after 10 years. Precise ferroelectric control of the MoS
                    2
                    channel conductance enables multilevel switching and synaptic plasticity, achieving high accuracy in image recognition tasks. This work provides a low‐thermal‐budget freestanding hafnium‐based integration strategy and a device‐level building block for future vdW FeFET arrays, offering a promising pathway toward energy‐efficient compute‐in‐memory and neuromorphic architectures.",crossref,0
All‐in‐One 3D Printing for Highly‐Stretchable Zn Metal Batteries: Resolving the Dilemma Between Mechanical Compliance and Electrochemical Stability,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71351?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-08-30 09:57:51 UTC,2026-08-30 09:57:51+00:00,10.1002/aenm.71351,Chuhong Zhang,"ABSTRACT
                  
                    Aqueous Zn‐ion batteries (ZIBs) hold great promise for flexible energy storage owing to their inherent safety and cost‐effectiveness. However, their integration into stretchable power sources remains fundamentally challenged by strain‐induced interfacial instability, which disrupts electrode‐electrolyte contact, accelerating Zn dendrite growth and parasitic reactions. Herein, we propose a material‑to‑architecture co‑design strategy using bottom‐up 3D printing to fabricate highly stretchable Zn anodes for all‐in‐one ZIBs. At the material level, intrinsic stretchability is realized through an interpenetrating polyurethane‐carbon nanotube‐carboxylated cellulose network, in which dynamic hydrogen bonding establishes electrochemically and mechanically stable interfaces that guide uniform Zn deposition and suppress parasitic reactions. At the structural level, the integration of 3D‑printed serpentine architectures strategically exploits geometric nonlinearity to decouple nominal tensile strain from localized stress via extended relaxation pathways, while enabling a compliant twisting‐bending deformation mode, thus ensuring structural robustness under repeated stretching. Consequently, under 60% tensile strain, the symmetric cell achieves stable cycling for 640 h at 1 mA cm
                    −2
                    and 1 mAh cm
                    −2
                    . Furthermore, the all‐in‐one full cell, incorporating 3D‐printed anode, cathode, and electrolyte, maintains 74.5% capacity retention after 500 cycles. This approach resolves the trade‐off between mechanical compliance and interfacial electrochemical stability, enabling high‑performance stretchable batteries for wearable electronics.",crossref,0
Proton Flux Engineering for Selective CO2 Electroreduction,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71519?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-08-30 10:05:59 UTC,2026-08-30 10:05:59+00:00,10.1002/aenm.71519,Xinjian Shi,"ABSTRACT
                  
                    The carbon dioxide reduction reaction (CO
                    2
                    RR) is central to carbon valorization and renewable electricity storage, yet its selectivity, efficiency, and durability depend on coordinating proton availability with electron transfer at dynamic electrochemical interfaces. Despite advances in catalysts, electrolytes, hydrogen evolution suppression, and devices, proton effects are described by isolated descriptors, such as pH, water activity, buffer capacity, cation identity, hydrophobicity, ionomer chemistry, and local alkalinity. This fragmentation obscures how protons regulate initiation, *COOH formation, *CO/formate branching, *CO coverage, C─C coupling, hydrogen evolution, and high‐flux decay. A proton‐centered perspective is needed to link atomic proton‐transfer events with interfacial microenvironments and device operation. This review establishes proton regulation as a mechanistic framework for CO
                    2
                    RR by examining proton sources, transport pathways, interfacial accessibility, hydrogen‐bond‐network reorganization, local electric fields, and proton‐coupled electron‐transfer timing. By integrating molecular mechanisms, microenvironment modulation, in situ characterization, and gas‐diffusion or membrane‐electrode architectures, we organize dispersed observations into a source–transport–utilization framework. This framework shows how proton location, dose, and temporal availability define kinetic boundaries between hydrogen evolution, one‐carbon (C
                    1
                    ) products, and multicarbon (C
                    2+
                    ) pathways, while governing stability under practical fluxes. Proton regulation guides selective, scalable, and durable CO
                    2
                    electroconversion.",crossref,0
Self‐Supported Flexible Film F‐Pt1/MnO2 With Long Bending Cyclability Towards Robust Wearable Al‐Air Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71505?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-08-30 10:06:56 UTC,2026-08-30 10:06:56+00:00,10.1002/aenm.71505,Feilong Gong,"ABSTRACT
                  
                    Flexible Al‐air batteries are promising power supplies for wearable electronics, yet the practical application is severely hindered by poor mechanical stability of powder‐based cathode and inferior alkaline corrosion resistance. Here, derived from a jelly‐like precursor, we develop a binder‐free self‐supported flexible film F‐Pt
                    1
                    /MnO
                    2
                    to address these issues. Combined with structural characterizations and finite element analysis simulations, the self‐supported film features interconnected hierarchical pore channels and a mechanically robust network that enhances its long bending cyclability from 0 to 180° over 5000 cycles with a slight △R/R
                    0
                    alternation of 2%. Benefiting from the binder‐free structure, the film retains structural integrity with no material exfoliation after 15 days of hot alkaline aging treatment. When employed as a cathode in a flexible Al‐air battery, it delivers a peak power density of 77.9 mW cm
                    −2
                    and stable discharge performance for over 27 h, exceeding most of the recently reported catalysts. Due to the battery's stable output under wide‐scale bending angles, a wearable device is further driven that can detect long‐term pulse signals under frequent deformation. This work provides a facile and general strategy for the rational design and fabrication of robust free‐standing film for wearable energy storage and conversion devices.",crossref,0
