title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
A wake-up call: diversify global research funding,https://www.nature.com/articles/d41586-026-02904-8,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/d41586-026-02904-8,Shiyu Wang,Letter to the Editor,nature_html,0
In situ monitoring of channel swelling in organic electrochemical transistors using a laser Doppler vibrometer,https://www.nature.com/articles/s41928-026-01708-y,Nature Electronics,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41928-026-01708-y,Wei Huang,"A platform based on a laser Doppler vibrometer can be used to monitor channel swelling of organic electrochemical transistors with a lateral resolution of 3 µm, a vertical resolution of 0.6 nm and a temporal resolution of below 0.1 ms.",rss_nature,0
Accelerating water desorption at heterostructure interfaces for high-rate solar evaporation,https://www.nature.com/articles/s41893-026-01934-4,Nature Sustainability,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41893-026-01934-4,Dewei Chu,Solar interfacial evaporation is a promising solution for water purification. Here this work addresses the bottleneck of slow kinetics of water molecule desorption by constructing a dual-phase heterostructure that achieves a superior evaporation rate with excellent durability.,rss_nature,0
Boosting water evaporation with clever surface design,https://www.nature.com/articles/s41893-026-01843-6,Nature Sustainability,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41893-026-01843-6,Swee Ching Tan,"Efficient evaporation is crucial for solar-powered water purification, resource recovery and energy utilization, yet boosting evaporation without using more energy remains challenging. Here, a smart surface on which water binds weakly, thereby enabling rapid solar evaporation, makes clean, sustainable water production more efficient.",rss_nature,0
Exploring hydrogen pipeline costs by considering regional geographical and political characteristics,https://www.nature.com/articles/s41560-026-02141-3,Nature Energy,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41560-026-02141-3,Russell McKenna,"Abstract
                  Transporting hydrogen using pipelines is becoming increasingly relevant in the energy system, yet current cost estimates typically rely on simplistic approaches that overlook region-specific characteristics, leading to potential miscalculation of costs. Here we examine hydrogen pipeline costs by incorporating regional geographical factors, such as land use, topography and existing infrastructure, together with political-economic factors represented through country-specific weighted average costs of capital. Using a geographic information system-based model, we demonstrate that the regional levelized cost of transportation can vary by up to a factor of three. Comparing our approach with conventional ones based on uniform detour factors in an existing European energy system analysis framework shows substantial deviations in trade flows and highlights the relevance of this work. We provide cost and route data for 4,900 potential global pipeline routes. Our findings yield insights for further research and stakeholders when assessing the economic viability of hydrogen as a competitive energy carrier.",crossref,0
A 250-kilowatt system for co-production of hydrogen and fresh water from seawater,https://www.nature.com/articles/s41560-026-02130-6,Nature Energy,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41560-026-02130-6,Dehui Deng,"Given its abundance, seawater is an attractive feedstock for hydrogen production, but direct electrolysis is hindered by side reactions and corrosion. Here the authors couple alkaline electrolysis with low-temperature desalination, using waste electrolyser heat to distil seawater into a fresh water feed, enabling stable, scalable performance.",rss_nature,0
Anti-Markovnikov alkene hydroalkylation via iron photocatalysis,https://www.nature.com/articles/s41929-026-01600-0,Nature Catalysis,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41929-026-01600-0,Julian G. West,"Abstract
                  
                    Hydroalkylation provides a direct approach to C(
                    sp
                    3
                    )–C(
                    sp
                    3
                    ) bond formation from abundant alkenes, yet general methods for linear-selective hydroalkylation remain limited, particularly for simple alkyl groups such as methyl and ethyl. Here we introduce traceless radical polarity reversal, in which a removable electron-withdrawing group promotes radical alkene addition and is subsequently deleted in situ under the reaction conditions. Using a visible-light-promoted iron-and-thiol dual-catalytic system, this strategy enables hydroalkylation reactions that were previously difficult to access, including hydromethylation, hydroethylation and hydrocyclobutylation, with high linear selectivity from simple malonic acids. The method also provides direct access to
                    gem
                    -monofluoroalkyl and
                    gem
                    -difluoroalkyl motifs from fluorinated malonic acids and enables efficient synthesis of bioactive targets, including a GPR119 agonist. Preliminary mechanistic studies support a dual-catalytic radical pathway involving visible-light-induced homolysis and hydrogen-atom transfer processes.",crossref,0
Smart energy must address enshittification risks,https://www.nature.com/articles/s41560-026-02138-y,Nature Energy,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41560-026-02138-y,Michael Fell,,,0
Author Correction: Erythropoietin receptor on cDC1s dictates immune tolerance,https://www.nature.com/articles/s41586-026-11137-8,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41586-026-11137-8,Edgar G. Engleman,,,0
Quality control of glycogen through direct ubiquitylation by RNF213,https://www.nature.com/articles/s41586-026-11139-6,Nature,2026-09-15 00:00:00 UTC,2026-09-15 00:00:00+00:00,10.1038/s41586-026-11139-6,Felix Randow,"Quality control of biomolecules is vital for organismal health. While DNA repair and protein quality control are well understood, how cells monitor other important biomolecules such as glycogen remains ill-defined. The accumulation of aberrant, poorly branched glycogen into insoluble polyglucosan bodies causes severe disease1,2. Here, we discover autophagy of ubiquitylated aberrant glycogen as a previously unrecognized quality control mechanism safeguarding the brain from polyglucosan buildup. This mechanism depends on the E3 ubiquitin ligase RNF213. Mice lacking ligase activity in RNF213 accumulate polyglucosan in cerebellum, pons, and hippocampus. Using cells engineered to produce polyglucosan, we show that RNF213 selectively ubiquitylates abnormal glycogen. Cryo-EM analysis of RNF213 bound to glycogen-derived maltoheptaose revealed its CBM20 domain binds linear oligosaccharides. Disrupting carbohydrate binding results in gain of E3 ligase activity towards physiological glycogen, indicating the CBM20 domain limits RNF213 activity towards physiological glycogen. Epistasis analysis places RNF213 upstream of LUBAC, suggesting a hierarchical network of multiple E3 ligases surveying glycogen quality. Ubiquitylated polyglucosan recruits the autophagy receptors SQSTM1, TAX1BP1, and optineurin, thereby triggering uptake into autophagosomes. These findings identify RNF213 as a quality control factor preventing polyglucosan accumulation in astrocytes through direct ubiquitylation of polyglucosan, revealing an essential role for non-protein ubiquitylation in glycogen quality control.",nature_html,0
