title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Surfactant-Derived Nitrogen-Bridged MoS2/C Heterostructures for Robust Lithium-Ion Storage,https://www.nmlett.org/index.php/nml/article/view/2639,Nano-Micro Letters,2026-08-23 00:00:00 UTC,2026-08-23 00:00:00+00:00,10.1007/s40820-026-02324-3,Shanqing Zhang,"Structural stability, ionic transport, and electronic conductivity are the major challenges of layered transition-metal dichalcogenide/carbon nanocomposites (LTMD/C) for lithium-ion storage. Herein, to address these challenges, a quaternary ammonium surfactant-mediated strategy is proposed to simultaneously construct porous MoS2 architectures and in situ generate nitrogen-doped carbon (NC) layers chemically coupled to MoS2 via interfacial Mo–N bridges. The resultant N-bridged MoS2/C heterostructures (denoted as MoS2–N–C) exhibit excellent structural robustness, expanded interlayer spacing, and improved charge-transfer kinetics. As an anode in lithium-ion batteries (LIBs), the optimized MoS2–N–C700 electrode delivers remarkable cycling stability (~ 100% capacity retention after 800 cycles at 0.5 A g−1) and excellent rate capability. Moreover, lithium-ion supercapacitors (LISCs) based on the as-prepared MoS2–N–C composite achieve an ultrahigh power density of 3500 W kg−1, and excellent cycling stability over 10,000 cycles. The cycling performance in both LIBs and LISCs surpasses that of most previously reported MoS2/C nanocomposites and conventional carbon-based anodes. This surfactant-derived interfacial bridging structure design offers a general platform for developing robust LTMD/C heterostructured electrodes for energy storage systems. Highlights:1 A quaternary ammonium surfactant enables in situ formation of interfacial Mo–N bridges between MoS2 and carbon, resulting in robust and highly conductive heterointerfaces.2 Expanded MoS2 interlayer spacing and strong interfacial electronic coupling accelerate Li+ transport and electron conduction.3 Remarkable cycling stability with ~ 100% capacity retention over 800 cycles at 0.5 A g−1 for lithium-ion batteries, and an ultrahigh power density of 3500 W kg−1 and stable cycling over 10,000 cycles for lithium-ion supercapacitors.",rss_description,0
Privacy-preserving federated reinforcement learning for BESS coordination in distribution networks with voltage regulation,https://www.sciencedirect.com/science/article/pii/S0306261926013371?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-23 00:00:00 UTC,2026-08-23 00:00:00+00:00,10.1016/j.apenergy.2026.128681,Scott Dick,"The increasing integration of distributed energy resources (DERs) in distribution networks, particularly battery energy storage systems (BESSs), enables energy trading and operational cost reduction but also introduces challenges for coordinated energy management. Effective coordination of distributed BESSs requires access to residential data, raising significant data privacy concerns. In recent years, federated reinforcement learning (FRL) has emerged as a promising AI approach for privacy-preserving BESS energy management. However, the application of FRL in distribution networks is limited by several challenges, including coordination under voltage constraints caused by coupled BESS interactions, privacy leakage from intermediate result sharing, and scalability issues under high BESS penetration.To address these challenges, this paper proposes a privacy-preserving federated reinforcement learning scheme for BESS coordination with voltage regulation (PPFRL-BC). The BESS energy management problem is formulated under (ε,δ)-differential privacy constraints, within which privacy-preserving reward functions jointly capture system-level rewards and voltage regulation requirements. Building on this formulation, the proposed PPFRL-BC scheme enables coordinated BESS operation without direct sharing of raw residential data, while a BESS-oriented Gaussian noise mechanism is incorporated to mitigate privacy leakage associated with intermediate result sharing. To further improve scalability, an approximate action branching method is introduced to reduce computational complexity in large-scale distribution networks.Case studies on the IEEE 33-bus and 123-bus test feeders demonstrate that the proposed PPFRL-BC scheme effectively coordinates distributed BESS operations, maintains voltage regulation under network constraints and preserves data privacy, while achieving performance comparable to the centralized scheme and outperforming both decentralized and conventional horizontal FRL schemes.",openalex,0
Health and nutrition returns to clean cooking fuel access across the rural-urban divide,https://www.sciencedirect.com/science/article/pii/S0301421526004854?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-08-23 00:00:00 UTC,2026-08-23 00:00:00+00:00,10.1016/j.enpol.2026.115551,Camille Massié Gamard,"Access to clean cooking fuels is central to advancing health, equity, and environmental sustainability worldwide. However, despite sustained policy efforts, a substantial share of households, especially in developing countries, still rely on polluting fuels, with adverse effects on health, environmental quality, and economic well-being. This paper draws on a panel dataset of 102 developing countries spanning 2000–2022 to assess the relationship between access to clean cooking fuels and human well-being. Using fixed-effects and instrumental-variable estimators, we address potential endogeneity concerns. We further explore heterogeneity across rural and urban settings and show that improvements in access are associated with larger gains in health and nutrition outcomes in urban areas. Focusing on sub-Saharan Africa, we conduct scenario-based simulations to quantify the potential benefits of expanding access to clean cooking fuels. Increasing rural access from 10% to 25% is estimated to prevent around 84,000 infant deaths and reduce child stunting by approximately 1.68 million cases. In urban areas, achieving universal access from a baseline of 35% coverage could avert up to 377,000 infant deaths and generate more than 11 million disability-adjusted life years saved, reflecting a substantial reduction in disease burden linked to household air pollution. These results point to the need to accelerate progress toward universal access to clean cooking fuels through targeted, context-specific policies. While rural populations remain underserved and require continued attention, the magnitude of potential gains in urban areas underscores the case for a balanced strategy in clean energy policy design.",openalex,0
"Delivering building demand flexibility for grid-interactive operation: from perception and cognition to decision, execution, and verification",https://www.sciencedirect.com/science/article/pii/S0306261926013243?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-23 00:00:00 UTC,2026-08-23 00:00:00+00:00,10.1016/j.apenergy.2026.128668,Wei Luo,"As both buildings and power systems undergo rapid decarbonization, demand flexibility (DF) in buildings has emerged as a key enabler for renewable energy integration, grid reliability, energy resilience, and efficient and low carbon operation. By dynamically adjusting building energy use in response to grid requirements, DF can help reduce building operational costs, respond to renewable variability, reduce peak demand, alleviate network congestion, and enhance overall system stability. Consequently, significant research efforts have examined building DF from multiple perspectives, including flexibility definitions, resources, characterization, assessment, optimization, and application scenarios. However, the effective delivery of DF in buildings requires an integrated, end-to-end approach spanning perception, cognition, decision, execution, and verification, which remains a critical gap in the existing literature. This review addresses this gap by proposing a layered architecture that integrates these stages into a coherent framework and provides insights from existing studies in this field. It synthesizes enabling methods, clarifies cross-layer interactions, and examines how data, models, control strategies, implementation mechanisms, and evaluation approaches collectively support DF delivery. Critical cross-layer challenges are identified, and future research priorities for robust and trustworthy DF delivery are outlined. This work establishes a conceptual foundation for advancing interoperable, grid-responsive, and practically deployable DF solutions in buildings, supporting both building decarbonization and more efficient, resilient grid operation",openalex,0
Control co-design of floating vertical-axis wind turbines,https://www.sciencedirect.com/science/article/pii/S030626192601336X?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-23 00:00:00 UTC,2026-08-23 00:00:00+00:00,10.1016/j.apenergy.2026.128680,William Melek,"This study addresses the definition and identification of coupling characteristics in floating offshore wind turbine (FOWT) integrated design and derives control co-design (CCD) insights associated with the distinct physical characteristics and control architecture of floating vertical-axis wind turbines (FVAWTs). An integrated aero-servo-hydro-elastic CCD framework is developed for FVAWTs, incorporating coordinated variable-speed variable-pitch (VSVP) control for tower and platform CCD analysis. Results show that the coupling characteristics of integrated design problems can be characterized by governing constraints identified from critical constraints through analysis of optimization history. These constraints provide a quantitative basis for characterizing coupling intensity and for evaluating the actual role of controller participation through its effect on the corresponding response quantities. As the design problem shifts from a single governing constraint to joint restriction by multiple constraints, further constraint relaxation produces nonlinearly diminishing objective improvement, reflecting stronger coupling. FVAWT results reveal CCD behavior distinct from that reported in existing floating horizontal-axis wind turbine (FHAWT) studies, arising from azimuth-dependent aerodynamic forcing, distributed load transfer through blade–tower support structures, and coordinated VSVP control using preoptimized pitch trajectories. These factors lead to local stability constraints near the tower bottom, limited regulation of instantaneous aerodynamic force variations, a platform pitch restoring requirement comparable to that of FHAWTs, and stronger overload suppression with stable rated power regulation, accompanied by higher pitch actuator activity. This study advances the interpretation of controller participation in FOWT integrated design from comparisons of final optimization outcomes to process analysis based on governing constraints, and deepens the understanding of integrated design characteristics of FVAWT systems.",openalex,1
Solvation‐Gradient Thin‐Film Composite Membranes Decouple Ferricyanide Rejection From Hydroxide Conduction in Alkaline Zinc–Iron Flow Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.9300778?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-23 17:45:01 UTC,2026-08-23 17:45:01+00:00,10.1002/anie.9300778,Jian Jin,"ABSTRACT
                  
                    The long‐standing trade‐off between ion selectivity and ionic conductivity in membrane materials stems from the difficulty in rapidly transporting ions through chemically homogeneous channels while simultaneously excluding large ions. Here, we report a solvation‐gradient membrane prepared via reaction‐diffusion‐coupled interfacial polymerization between piperazine and 1,3,5‐tris(bromomethyl)benzene. The resulting membrane comprised a dense outer selective layer approximately 35 nm thick (with a transport pore size of approximately 6 Å) and an NH‐rich inner layer approximately 400 nm thick. The outer layer imposes a high entry/desolvation barrier on large ions, thereby inhibiting their transport, whereas the NH‐rich region supports rapid OH
                    −
                    transport through re‐solvation and hydrogen‐bond reorganization. This depth‐dependent architecture spatially separates ferricyanide rejection from hydroxide conduction. Depth‐resolved spectroscopy and molecular dynamics simulations supported a depth‐dependent solvation environment and revealed stronger water/OH
                    −
                    interactions in the NH‐rich region. Optimization of poly(tertiary amine) (PTA) membranes achieved low Fe(CN)
                    6
                    3−
                    permeability (8.07 × 10
                    −7
                    cm
                    2
                    h
                    −1
                    ) and OH
                    −
                    conductivity (41.08 mS cm
                    −1
                    ), enabling an alkaline zinc‐iron flow battery to achieve an energy efficiency of 89.94% at 80 mA cm
                    −2
                    and stable cycling for over 800 h. This study suggests depth‐dependent solvation regulation as a useful design principle for alleviating the selectivity‐conductivity trade‐off in electrochemical membranes.",crossref,0
Aminosulfine‐Based Donor Platform for Controlled Release of Sulfenic Acid (HSOH),https://onlinelibrary.wiley.com/doi/10.1002/anie.2643229?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-23 17:46:14 UTC,2026-08-23 17:46:14+00:00,10.1002/anie.2643229,Yueqin Zheng,"ABSTRACT
                  Reactive sulfur species derived from hydrogen sulfide are central regulators of redox signaling; however, sulfenic acid (HSOH) has remained largely inaccessible owing to the absence of chemically defined donor systems. Here we report a mechanistically delineated strategy for controlled HSOH generation based on an intramolecular cyclization–release platform incorporating an aminosulfine (thioamide S‐oxide) motif. Aminosulfine derivatives containing an ester group can undergo a unique acyl transfer process via the nucleophilicity of the α‐amide ion, followed by intramolecular cyclization to release HSOH, providing a chemically tractable route for transient HSOH release. Systematic structure–activity relationship and kinetic studies further indicate that achieving efficient HSOH release requires precise kinetic matching between the acyl transfer rate and the intramolecular cyclization rate. Using complementary chemical trapping approaches and a persulfide‐selective fluorescent probe, we demonstrate that transiently generated HSOH exhibits exceptionally high reactivity, rapidly undergoing disproportionation and efficiently promoting thiol persulfidation even at low concentrations. Importantly, HSOH signaling confers protection against oxidative injury in a cellular oxygen–glucose deprivation model. This work establishes a chemically defined framework for probing HSOH‐initiated sulfur signaling and provides fundamental insights into the reactivity and biological implications of this elusive reactive sulfur species.",crossref,0
Titanium‐Catalyzed Defluorination of Poly(Vinyl Fluoride) and Poly(Vinylidene Fluoride) Under Friedel–Crafts Conditions,https://onlinelibrary.wiley.com/doi/10.1002/anie.4183926?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-23 17:46:50 UTC,2026-08-23 17:46:50+00:00,10.1002/anie.4183926,Adrien T. Normand,"ABSTRACT
                  
                    The defluorination of poly(vinyl fluoride) (PVF) and poly(vinylidene fluoride) (PVDF) fluoropolymers catalyzed by titanium species in the presence of triethylsilane (Et
                    3
                    SiH) and aromatic solvents is reported. Commercially available Ti complexes (e.g., [Cp
                    2
                    TiCl
                    2
                    ] (
                    Ti3
                    ) or [CpTiCl
                    3
                    ] (
                    Ti5
                    ); Cp = η
                    5
                    ‐C
                    5
                    H
                    5
                    ) activated by the silylium reagent [(Et
                    3
                    Si)
                    2
                    H](B(C
                    6
                    F
                    5
                    )
                    4
                    ) (
                    
                      Si
                      +
                    
                    ) defluorinate PVF and PVDF with turnover frequencies (TOF) of up to 3.7 h
                    −1
                    , affording copolymers with low residual fluorine content (down to 0.8%). The obtained polymers were characterized by multiple techniques including solid‐state nuclear magnetic resonance (NMR) and Fourier‐transform Infrared (FTIR) spectroscopies, combustion ion chromatography (CIC), differential scanning calorimetry (DSC) and gel permeation chromatography (GPC). Density functional theory (DFT) calculations conducted in bromobenzene on 2‐fluoropropane as a model indicate that the turnover‐limiting step is the concerted fluoride abstraction (by Ti)/hydride transfer (by Et
                    3
                    SiH).",crossref,0
100‐Fold Reductivity Enhancement of Nanoscale Zero‐Valent Iron After 1‐Year Aging in Water via Regulating Corrosion Reactions,https://onlinelibrary.wiley.com/doi/10.1002/anie.2256553?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-23 17:47:58 UTC,2026-08-23 17:47:58+00:00,10.1002/anie.2256553,Wenhao Wu,"ABSTRACT
                  Nanoscale zero‐valent iron (nZVI) is the most promising reductant for in situ groundwater remediation, but its field application around the world is quite limited for decades, due to significant reductivity loss by water oxidation during long‐term (e.g., years) application. Herein, we report a polysiloxane(Fe)‐modified nZVI (PSO(Fe)‐nZVI, 269.0 ± 23.5 nm) featuring loosened hydrophobic C16 chains and Si─O groups on the surface and interior. Remarkably, after 420‐day aging in water, PSO(Fe)‐nZVI exhibits 102‐fold and 211‐fold enhancements of reduction rate constants for trichloroethylene and Cr(VI), respectively, 4‐order‐of‐magnitude higher than nZVI. The loosened C16 chains on PSO(Fe)‐nZVI could regulate Fe(0)→Fe(II) reaction in water to enhance specific surface area by 131 folds and expose more active Fe species. The Si─O groups could combine with Fe(II) and inhibit the Fe(II)→Fe(III) reaction to reserve 70.8% of active Fe species. This work highlights the regulation of corrosion reactions by surface engineering to boost the reduction performance of nZVI for long‐term groundwater remediation.",crossref,0
Deuterated Aprotic Electrolytes Enable Rechargeable Lithium Batteries With High (Electro)Chemical and Thermal Stability,https://onlinelibrary.wiley.com/doi/10.1002/anie.6024891?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-23 17:49:10 UTC,2026-08-23 17:49:10+00:00,10.1002/anie.6024891,Sen Xin,"ABSTRACT
                  
                    Electrolytes with exceptional (electro)chemical and thermal stability are essential prerequisites for high‐energy‐density rechargeable lithium batteries. Conventional aprotic ether and ester solvents contain polarizable C─H bonds that trigger parasitic proton transfer reactions on the high‐voltage cathode surface, driving exothermic electrolyte decomposition and impairing battery cycling stability and safety. Here, we show that deuterium substitution at polarizable C–H moieties introduces kinetic and thermodynamic isotope effects to retard proton transfer and lower solvent oxidation Gibbs free energy. Consequently, the deuterated electrolytes exhibit improved anodic stability and mitigated decomposition during high‐voltage charge–discharge of layered oxide cathodes, forming a compact and robust cathode–electrolyte interphase with suppressed CO
                    2
                    release. The deuterated solvents also have lower combustion enthalpies than their protiated analogs, which translates to substantially reduced heat generation as confirmed by calorimetric measurements. Using deuterated tetrahydrofuran and dimethyl carbonate as model solvents, we validate that such electrolytes enable reversible cathode electrochemistry, as well as markedly improved cycling performance and thermal safety of Li||LiNi
                    0.8
                    Co
                    0.1
                    Mn
                    0.1
                    O
                    2
                    batteries. This subatomic modification strategy offers a rational electrolyte design framework toward high‐performance batteries.",crossref,0
