title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Correction to “Nanoscale Metal–Organic Layers for Deeply Penetrating X‐ray‐Induced Photodynamic Therapy”,https://onlinelibrary.wiley.com/doi/10.1002/anie.4469734?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-07-21 19:15:23 UTC,2026-07-21 19:15:23+00:00,10.1002/anie.4469734,,"G. Lan, K. Ni, R. Xu, et al., “Nanoscale Metal-Organic Layers for Deeply Penetrating X-ray-Induced Photodynamic Therapy,” Angewandte Chemie International Edition 56 (2017): 12102–12106, https://doi.org/10.1002/anie.201704828. A revised Supporting Information file containing the corrected Figure S35 and the replaced Figure S36 is provided together with this Corrigendum. These corrections do not affect the results or conclusions, as the corrected and replaced histology images continue to show that MOL plus x-ray irradiation induces apoptosis/necrosis in tumors without causing detectable damage to normal organs. We apologize for this error. Please note: The publisher is not responsible for the content or functionality of any supporting information supplied by the authors. Any queries (other than missing content) should be directed to the corresponding author for the article.",openalex,1
Highly chemoselective access to alkyl-sulfur compounds via N2 extrusion of alkyl hydrazines,https://www.nature.com/articles/s41557-026-02212-8,Nature Chemistry,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,10.1038/s41557-026-02212-8,Phil S. Baran,"Sulfur(VI)-containing functional groups, such as sulfonamides, sulfinates and sulfonyl fluorides, are ubiquitous in pharmaceuticals, where they confer unique physicochemical properties that enhance metabolic stability, solubility and bioactivity across diverse therapeutic areas. Despite their prevalence, synthetic access to alkyl-sulfur(VI) derivatives remains fragmented, often requiring multi-step sequences from scarce precursors or harsh conditions that limit functional-group tolerance and scalability. Here we report a unified platform that enables divergent synthesis of alkyl-sulfur(VI) compounds from abundant, unactivated feedstocks including ketones, alcohols, amines and other structurally complex molecules. Central to this method is the use of alkyl hydrazines (or their sulfonylated derivatives) as practical radical precursors. Upon simple thermal activation, these hydrazines undergo efficient homolysis to generate alkyl radicals under mild and operationally simple conditions, without the need for photocatalysts, expensive metals or reagents and elaborate setups. Over 70 sulfur-containing molecules are synthesized, including direct functionalization of complex natural products without resorting to protecting group chemistry.",pubmed,0
A decomposition method for optimizing the operation of power-to-X energy systems with detailed process models,https://www.sciencedirect.com/science/article/pii/S0306261926010998?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,10.1016/j.apenergy.2026.128445,Qi Zhang,"The growing reliance on renewable energy necessitates extending energy systems with complex processes such as power-to-X. Due to the diverse operational characteristics of these processes, the corresponding optimization problems are highly complex and result in models that are computationally difficult to solve. To address this computational challenge, this work proposes a decomposition method to solve operational optimization problems for complex energy systems with detailed process models. The method decomposes the original optimization problem into optimization problems with different levels of model granularity by incorporating a surrogate model for each process. Building on prior work focusing on a single continuous process system, this method is expanded to handle multiple and more complex process systems. To this end, we introduce a surrogate modeling approach for multistage process systems and develop three solution approaches for the operational optimization problems. The method is applied to minimize the daily operational cost of a power-to-X energy system with detailed process models of a PEM electrolyzer, a direct air capture plant and two methanation processes. All three solution approaches yield comparable operational costs, but differ in computational efficiency. The most efficient solution approach identifies an optimal operational strategy in under one hour. Additionally, a sensitivity study evaluates the impact of key parameters on the performance of the method, demonstrating its robustness and adaptability. The results highlight the potential of the proposed method to efficiently optimize the operations of complex energy systems with detailed process models.",openalex,0
Emerging capitalism and sociocultural niche construction in early modern Greece,https://www.nature.com/articles/s41467-026-75315-y,Earth and environmental sciences : Nature Communications subject feeds,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,,Ricardo Fernandes,"Sociocultural niche construction is a key mechanism behind the current planetary crisis. Its causal drivers in past societies remain poorly understood due to a lack of data and modeling complexities. Here, we apply a Bayesian machine learning algorithm to a geospatial quantitative dataset compiled from 15th−16th c. CE Ottoman taxation registers, to explore shifts in drivers of land use choices in village communities in southern Greece. Greek and Albanian communities living within the same landscape experienced a transition from unstable political conditions and limited commodification of agriculture to lasting peace, intense market integration and state fiscal pressure, characteristic for early European capitalism. We found that prior to this economic transformation, ethno-cultural identities (Greek or Albanian) played an important role in local ecological niche construction. However, within two human generations (50 years), village communities shifted away from relying on ethnic identities in their ecological choices and their strategies became strongly connected to the investment potential of each village community and the environmental characteristics of their surroundings. Thus, our analysis demonstrates that the pressures of early modern socio-economic systems necessitated highly adaptive behavior from local communities that reduced the ecological significance of traditional identities.",nature_html,0
Molecular rotors reveal the 3D viscous habitat of mucus-colonizing bacteria,https://www.nature.com/articles/s41467-026-75892-y,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,,Stuart Humphries,"Interactions between bacteria and particulate organic matter, algae, coral reefs, fish, plant root systems, animals, and humans occur primarily through a dynamic interface of viscous mucus or mucilage. While mucus influences fundamental rates of bacterial infection, respiration, and carbon and nutrient cycling, our observations of this physical habitat of bacteria are limited by methods that damage the material and obfuscate spatial relationships. We present a technique using confocal microscopy of molecular rotors to reveal the 3D viscous structure of undisturbed mucus and associated bacteria. Quantification of the internal viscosity of mucus from different sources highlights variations in microscale morphologies that structure microbial distributions and ecological interactions. Individual examples of mucus aggregates from cultures of Chaetoceros affinis and Pseudo-nitzschia sp. diatoms exhibit consolidated versus patchy viscous morphologies, respectively, along with distinct patterns of microbial colonization. A viscous mucus layer surrounding an ephyra of the upside-down jellyfish Cassiopea xamachana may maintain a local microbiome while preventing direct contact with the animal. By quantifying the complex “mucoscape” shaping bacteria-organic matter interactions, this method provides a physical context for chemical fluxes and microbial activity in diverse ecosystems.",nature_html,0
"Subsidy rates, absolute pricing, and applied energy efficiency: evidence from energy-efficient appliance subsidies",https://www.sciencedirect.com/science/article/pii/S0306261926011463?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,10.1016/j.apenergy.2026.128490,Ziqiang Lin,"Tiered subsidies are widely employed in government programs globally, yet a key assumption in the energy efficiency domain, namely that a higher subsidy rate generates a correspondingly stronger market uptake, has received limited empirical scrutiny using high-frequency micro-level data. This paper exploits China's 2024 Energy-Efficient Appliance Subsidy policy as a quasi-natural experiment. Drawing on daily panel data from JD.com covering 12,936 products across eight appliance categories, and using product review counts as a sales proxy, we apply a difference-in-differences approach to assess the policy's effects. The findings are as follows. (1) The subsidy produced a marked aggregate sales increase, with subsidized products registering an approximating 263% gain in average daily unit sales. (2) Grade 2 products, receiving a 15% subsidy, exhibited a significantly larger sales increase than Grade 1 products eligible for 20%, indicating that a higher subsidy rate did not translate into a stronger market response. (3) Two mechanisms account for this mismatch. Consumers appear more responsive to the post-subsidy price level than to the ad valorem rate, with the strongest response concentrated among mid-priced products. The salience of energy efficiency attributes varies substantially across categories, with white goods eliciting the most pronounced response and kitchen appliances the weakest. The findings provide empirical evidence on the heterogeneous transmission of tiered subsidy incentives and offer implications for subsidy design, price-tier targeting, and informational strategies in future energy efficiency programs.",openalex,1
DS-MS-convformer: Ultra-short-term wind power prediction based on dual-stream multi-scale convolutional transformer and hierarchical dynamic fusion,https://www.sciencedirect.com/science/article/pii/S0306261926011335?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,10.1016/j.apenergy.2026.128477,Zhonghao Zhang,"Against the backdrop of the global energy transition and the integration of large-scale wind power, ultra-short-term wind power forecasting is of great significance for ensuring the secure operation of power grids and the efficient dispatch of wind farms. However, wind power sequences are affected by complex meteorological factors and operating conditions, exhibiting pronounced non-stationarity. Their fluctuation characteristics primarily manifest as a continuous coupling between transient disturbances in the time domain and periodic variations in the frequency domain, posing challenges for multi-scale time-frequency structural representation and dynamic feature fusion. Existing methods often struggle to decouple and collaboratively fuse time-domain dynamic features and frequency-domain periodic structures while preserving the original temporal evolution information. To address this issue, this paper proposes an ultra-short-term wind power forecasting model based on dual-stream time-frequency decoupled modelling, a multi-scale convolutional Transformer, and a hierarchical dynamic fusion mechanism, namely DS-MS-Convformer. The proposed model first models the original time-domain dynamic features and the frequency-domain periodic features separately using a dual-stream time-frequency-decoupled framework. Then, a multi-scale convolution-enhanced Transformer encoder is constructed by integrating convolution kernels with different receptive fields and the self-attention mechanism, thereby jointly capturing local fluctuation features and long-range temporal dependencies. Finally, adaptive fusion of multi-source time-frequency features is achieved through low-, medium-, and high-frequency feature reconstruction, cross-attention interaction, and gated weight allocation. Experimental results on real wind farm datasets show that the proposed method achieves lower forecasting errors across single-step, multi-step, cross-seasonal validation, and generalizability testing. Ablation studies further verify the effectiveness of each key module. The results provide a reference for structured time-frequency modelling of non-stationary wind power sequences.",openalex,1
A versatile strategy for oligonucleotide functionalization via on-support phosphitylation,https://www.nature.com/articles/s41557-026-02214-6,Nature Chemistry,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,10.1038/s41557-026-02214-6,Tom Brown,"Abstract
                  Chemically modified nucleic acids such as antisense oligonucleotides, small interfering RNA and CRISPR guide RNA have emerged as transformative modalities in modern medicine, providing new strategies for the treatment of genetic and metabolic disorders, viral infections and cancer. However, their application is limited by challenges related to intracellular delivery and targeting, advances in which would benefit from a broader range of methods for chemical functionalization. Here we describe a streamlined approach using inexpensive, bench-stable alcohols or nucleosides that enables site-selective modification at the 5′ and 3′ termini and at internal sites of synthetic oligonucleotides. Our strategy offers a conceptually straightforward solution to this problem through the in situ generation of phosphoramidites on the solid-supported oligonucleotide. The methodology displays high coupling efficiency, high functional-group compatibility with azides, amines and thiols, and efficient recovery of excess alcohols/monomers, thus offering a robust platform for advancing and diversifying therapeutic oligonucleotide modification.",crossref,0
High-resolution full-colour displays from cracking-assisted transfer printing of quantum dot light-emitting diodes,https://www.nature.com/articles/s41928-026-01669-2,Nature Electronics,2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,10.1038/s41928-026-01669-2,,"Environmentally friendly, full-colour displays based on quantum dot light-emitting diodes have been limited by the difficulty of patterning quantum dots at high resolution. A cracking-assisted transfer printing method enables ultra-high-resolution patterning of cadmium-free red, green and blue quantum dot nanopixels, paving the way for full-colour active-matrix displays with an extremely wide colour gamut.",rss_nature,0
Dynamics of (Hetero)aryl Motifs: An Integrative Approach To Study the Conformational Landscape in Macrocycles,https://pubs.acs.org/doi/10.1021/jacs.6c09765,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-22 00:00:00 UTC,2026-07-22 00:00:00+00:00,10.1021/jacs.6c09765,Han Sun,"Macrocyclic peptides are emerging as a powerful therapeutic modality owing to their potential oral bioavailability and capacity to engage targets long considered undruggable. The introduction of aromatic heterocycles into macrocycles further expands this structural space by imparting distinct conformational preferences. However, accurate determination of the solution-state structures and dynamics of the resulting molecules remains challenging. Here, we integrate complementary isotropic and anisotropic NMR observables with enhanced sampling simulations and density functional theory (DFT) calculations to systematically investigate aryl- and heterobiaryl-containing cyclic peptides in different solvent systems. Our results based on residual dipolar coupling (RDC) measurements reveal conformational dynamics of macrocycles and significantly extend the knowledge gained by conventional NMR analysis based on nuclear Overhauser effects (NOEs) by more faithfully capturing the solution-state ensembles. Our methodology enables conformational analysis in both fast- and slow-exchange regimes on the NMR time scale. Notably, up to three interconverting backbone conformers at the DFT level are required to fully reconcile the experimental data for each ring system. We identify aryl and heterobiaryl motifs as structural elements governing the conformational landscape in our systems, modulating the populations of multiple thermodynamically accessible states characterized by distinct intramolecular hydrogen-bonding networks and unusual backbone geometries. Together, this integrative NMR-computational framework provides a precise and general strategy for resolving complex conformational ensembles of macrocycles, which should inform the objectives for synthetic modification and pave a way for the structure-based rational design of next-generation peptide therapeutics.",pubmed,0
