title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Epigenomic modifications define chromatin states to regulate cell-free DNA fragmentomics,https://www.nature.com/articles/s41467-026-75640-2,Biological sciences : Nature Communications subject feeds,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,,Kun Sun,"Plasma cell-free DNA (cfDNA) fragmentomics offer promising cancer biomarkers, but their molecular regulation remains elusive. Here, we investigate the role of epigenomic modifications in cfDNA fragmentation. We identify strong correlations between cfDNA fragmentomic features and various epigenetic marks measured in cfDNA. We further segment the genome into different chromatin states using histone modification signals, revealing consistent associations with cfDNA fragmentomics. The association is further validated by histone modifier perturbation experiments, confirming chromatin organization as a key regulator of cfDNA fragmentation. CfDNA fragmentomic features associated with Transposon Elements (TEs) outperform genome-wide metrics in cancer diagnosis, reflecting cancer type-specific patterns. Leveraging these insights, we develop TEANA (Transposon Element Analysis in cfDNA), an AI-empowered model using a small set of TE fragmentomic features for pan-cancer detection and tumor-origin prediction, achieving robust performance across independent cohorts. Hence, chromatin states drive cfDNA fragmentation, and dysregulated TEs provide highly informative biomarkers for cancer diagnosis.",nature_html,0
Human imprints on global riverfronts,https://www.nature.com/articles/s41467-026-75777-0,Earth and environmental sciences : Nature Communications subject feeds,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,,Tamlin M. Pavelsky,"Rivers are profoundly shaped by human activity along their water-land interfaces (riverfronts), yet the global distribution and drivers of these imprints remain poorly understood. Here we present a high-resolution global map of 7.52 million kilometers of riverfronts using satellite imagery and deep learning. We find that nearly 20% of global riverfronts are anthropogenically modified, primarily by agriculture (13.43%) and built-up areas (6.29%). A distinct modification belt spans parts of Africa and Eurasia, accounting for ~60% of global alterations, with imprint densities six times higher than elsewhere. This lateral fragmentation represents a pervasive human pressure that differs fundamentally from dam-induced longitudinal fragmentation, and is closely linked to deteriorating water quality and biodiversity threats. Environmental constraints and region-specific socio-economic dependencies further shape these spatial patterns. Our findings inform riverfront management and underscore the urgent need to reconcile development with the ecological integrity of these transitional zones.",nature_html,0
Engineering microbial consortia for distributed signal processing,https://www.nature.com/articles/s41467-026-75739-6,Biological sciences : Nature Communications subject feeds,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,,Lingchong You,"A central goal in biology is to infer input signals from measurable readouts. Engineered biosensors are usually built to respond selectively to single inputs, so crosstalk between sensors must be removed through laborious, context-specific orthogonalization. Here we show that multiplexed concentrations can be inferred without eliminating crosstalk. We distribute sensing across a microbial community and decode its time-resolved collective response, which can disambiguate combinations of chemical inputs even when individual sensors show crosstalk or respond indirectly. A computational framework coupling kinetic modeling with machine learning maps these community dynamics to input concentrations. We demonstrate quantitative inference in communities with low or high sensor crosstalk, in communities that respond only indirectly to antibiotic combinations, and in pooled hospital sink water spiked with target analytes. By tolerating non-orthogonal, cross-reactive, and indirect responses, distributed dynamic sensing broadens the range of biological systems usable for multiplexed measurement, wherever input combinations produce reproducible, distinguishable response trajectories.",nature_html,0
Refractory inclusions in Bennu samples indicative of outer Solar System accretion,https://www.nature.com/articles/s41467-026-73868-6,Earth and environmental sciences : Nature Communications subject feeds,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,,Dante S. Lauretta,"NASA’s OSIRIS-REx mission returned material from the carbonaceous asteroid Bennu, which is dominated by aqueous-alteration products but preserves rare high-temperature components. Here we present an integrated petrographic, oxygen-isotopic and 26Al–26Mg chronological characterization of refractory inclusions in Bennu samples. All identified inclusions are small (26Al–26Mg systematics demonstrate formation during the earliest stage of Solar System evolution and genetic affinity with refractory inclusions in asteroid Ryugu samples and chondritic meteorites. The shared refractory-inclusion signatures across diverse chondritic materials are consistent with widespread outward transport and mixing of early-formed inner-disk solids. In Bennu samples analyzed thus far, large (>submillimeter) refractory inclusions are absent, in contrast to most carbonaceous chondrites. This size distribution implies that Bennu’s constituents accreted in the outer Solar System beyond the pressure bump associated with proto-Jupiter, which effectively filtered distinct dust populations.",nature_html,0
Planning alternatives under divergent futures: Linking transformative scenario design with bottom-up modelling and distributional impact assessment to quantify inequalities in electricity affordability,https://www.sciencedirect.com/science/article/pii/S0306261926011050?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1016/j.apenergy.2026.128449,Alexandros Flamos,"The clean energy transition promises substantial societal benefits but risks reinforcing existing inequalities if its costs and benefits are unevenly distributed. While distributional impacts have gained increasing attention in climate and energy policy analysis, many modelling frameworks remain limited in their ability to represent socioeconomic heterogeneity, bottom-up technology choices, and citizen-centred transition pathways, particularly in electricity systems with high shares of variable renewable energy. As a result, such frameworks may misrepresent electricity affordability, conceal regressive impacts, and support policy recommendations that overlook vulnerable households. This study addresses this gap by integrating bottom-up modelling with distributional impact assessment, using the Greek power sector as a case study. We develop alternative transition scenarios based on storylines informed by the concept of energy citizenship and future-world narratives. These scenarios are embedded within the OSeMOSYS modelling framework to assess alternative system-planning evolutions, costs, and emissions under conditions of heightened uncertainty and external shocks. Model outputs are subsequently combined with household budget survey data to evaluate how costs are allocated across income groups, accounting for heterogeneity in electricity consumption patterns. Our results show that decentralised, solar-oriented transition pathways could significantly improve electricity affordability compared with centralised alternatives by 2050, reducing electricity bills as a share of total income (2.4% versus 4.6%) and substantially narrowing affordability gaps between the lowest and highest income groups (6.3% versus 11%). Overall, our findings demonstrate that least-cost electricity system designs do not necessarily align with socially equitable outcomes and provide insights for designing just and inclusive energy transitions.",openalex,1
Sustainable energy transition for BIMP regional power grid with technology ranking and optimal mix,https://www.sciencedirect.com/science/article/pii/S0306261926011190?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1016/j.apenergy.2026.128463,Muhammad Ilham Rizaldi,"Regional power interconnection presents an important opportunity for reaching net-zero emissions. However, technology prioritization remains challenging due to conflicting stakeholder criteria. This study develops an integrated Low Emission Analysis Platform (LEAP) and Multi Criteria Decision Analysis (MCDA) approach for technology prioritization in the interconnected grids of the Brunei-Indonesia-Malaysia-Philippines (BIMP) region. Six scenarios were developed using LEAP across six regional nodes, five interconnections and five renewable energy sources (hydro, solar PV, wind, geothermal, and biomass) for the period 2025–2050. Next, Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS) analysis was performed with 11 criteria across 12 sensitivity scenarios. The results show that hydro demonstrates the most balanced profile, combining a strong multi-criteria score (0.565) with low ranking variability (mean absolute deviation/MAD of 0.611) and a 62% pairwise dominance rate. Solar PV achieves the highest multi-criteria scores (0.671) and ranks first in 8 of 12 scenarios, but its ranking drops significantly (MAD = 1.222), particularly under economic priority conditions. Optimal technology portfolios will require 77–85 GW of renewable capacity and USD 146–151 billion in investment, with a relatively balanced allocation per renewable technology. The integrated framework successfully bridges technical energy modelling with multi-criteria decision analysis, supporting the use of diversified renewable technologies rather than technology-specific strategies for regional net-zero achievement.",openalex,1
Technology indicators enable early detection of decarbonization failures,https://www.sciencedirect.com/science/article/pii/S0306261926011049?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,10.1016/j.apenergy.2026.128448,Klaus Keller,"Assessing decarbonization progress traditionally relies solely on tracking carbon emissions. Focusing on carbon emissions alone struggles to capture the complex uncertainties that may result in failing to identify early warning signals of decarbonization failures. Here we design and test an expanded indicator system that combines energy technology deployment with emissions to improve the early detection of long-term decarbonization failures. Using a large scenario ensemble simulated by a state-of-the-art multi-sectoral model for the US (GCAM-USA, N=2,304), we demonstrate that relying solely on the emissions indicator through 2035 is not adequate to skillfully predict decarbonization failures in 2050. In contrast, combining emissions with a range of technology indicators can substantially improve the predictive skill. This improvement is driven by the additional information provided by technological progress indicators, especially about the potential acceleration of long-term mitigation. For instance, indicators of technology deployment in early time periods can offer insights for the future potential of rapid deployment of carbon dioxide removal technologies, quick scale-up of renewable technologies, or accelerated phase-out of fossil fuels. Our study demonstrates the value of tracking technology indicators to better monitor decarbonization progress and offers insights for developing adaptive strategies to enhance the chances of decarbonization success.",openalex,1
Enhanced nuclear fusion in the sub-keV energy regime,https://www.nature.com/articles/s41467-026-74421-1,Physical sciences : Nature Communications subject feeds,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,,Jeremy N. Munday,"Nuclear fusion requires overcoming or traversing a repulsive Coulomb barrier of hundreds of kiloelectronvolts, rendering the probability of fusion at sub-keV energies vanishingly small. Yet in condensed matter, the electronic and structural environment of reacting nuclei can profoundly alter fusion rates. Here we demonstrate that deuterium–deuterium fusion within metallic foils exhibits a pronounced reaction yield plateau (i.e., a finite, non-vanishing yield floor) below 2 keV—in stark contrast to the expected exponential suppression at low energy. At the lowest energies measured, this corresponds to fusion yields enhanced by more than 10¹⁸ relative to bare-nucleus (unscreened) expectations. Using a dual-chamber platform that combines electrochemical deuterium loading with low-energy ion-beam bombardment, we observe this behavior in both palladium and titanium hydrides. These results reveal a previously unrecognized regime of low-energy nuclear reactions in solids, demonstrating that materials degrees of freedom can fundamentally renormalize tunneling probabilities and fusion cross-sections.",nature_html,0
Reconfigurable optical arithmetic logic unit and its applications,https://www.nature.com/articles/s41467-026-75750-x,Physical sciences : Nature Communications subject feeds,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,,Yonghui Tian,"The growing constraints of Moore’s Law have fundamentally impeded further advancement in the energy efficiency of conventional electronic integrated circuits. In response, integrated photonics has emerged as a promising solution due to its exceptional bandwidth and ultralow latency. Optical digital computing based on integrated photonics offers inherent advantages in operation speed and energy efficiency compared to electronic digital schemes. However, implementing multi-functional arithmetic logic primitives on photonic chips still face a considerable challenge, and the reported works are mainly limited to basic logic gates or isolated computing modules rather than reconfigurable computational systems. Here, we report a reconfigurable optical computing architecture utilizing silicon-based microring modulators, which can implement reconfigurable basic logic operations and various arithmetic logic units, including 2-bit adder, subtractor and digital comparator. The experimental results demonstrate high computational density of 528 Gb/s/mm2 and energy efficiency of 12.36 fJ/bit at the operation speed of 20 Gb/s. The proposed device’s practical viability is further demonstrated through multiple application scenarios including data encryption and image processing.",nature_html,0
Raphia hookeri seed-inspired weakly anisotropic nanocomposites,https://www.nature.com/articles/s41467-026-75719-w,Physical sciences : Nature Communications subject feeds,2026-07-18 00:00:00 UTC,2026-07-18 00:00:00+00:00,,Qunfeng Cheng,"The composites inspired by nacre, bone and teeth etc, often display anisotropic mechanical properties due to the high aspect ratio of their structural units, resulting in sudden failures under specific loading conditions. It still remains great challenge for fabricating the nanocomposites with weakly anisotropic mechanical properties. Herein, we discover the unique structure of the Raphia hookeri seed with a weakly anisotropic crack resistance in multiple directions. The remarkable mechanical properties stem from its tightly bonded, isodiametric cells and interlocking pits. Drawing inspiration from Raphia hookeri seed, we demonstrate an artificial Raphia hookeri seed nanocomposites by assembling layered polymethyl methacrylate-graphene microspheres with pits, which were then interwoven with polymethyl methacrylate to mimic the essential hierarchical structure. The artificial Raphia hookeri seed exhibits effective toughening performance across all crack orientations, and achieves a fracture toughness of up to 4.84 MPa m1/2 and specific toughness of 4.28 MPa m1/2/(Mg m−3), which are higher than both natural Raphia hookeri seed and previously fabricated weakly anisotropic polymer nanocomposites. The optimal distribution of pits and enhanced interfacial interactions between microspheres effectively inhibit crack propagation, contributing to the artificial Raphia hookeri seed’s superior toughness in all directions. This pit-enabled granular microsphere architecture provides an avenue for fabrication high-performance weakly anisotropic nanocomposites.",nature_html,0
