title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Assessing state biodiversity conservation planning and large-scale wind and solar energy development in the United States,https://www.sciencedirect.com/science/article/pii/S0301421526004465?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1016/j.enpol.2026.115512,Rebecca R. Hernandez,"The accelerating rollout of large-scale wind and photovoltaic solar (LSWS; >1 MW) projects raises key questions about how to balance the indirect impacts from renewable energy expansion with biodiversity conservation. In the United States, biodiversity conservation is, in part, operationalized through State Wildlife Action Plans (SWAPs), yet the extent to which these plans anticipate and guide LSWS development remains unclear. Using a keyword-assisted qualitative content analysis, we evaluate how LSWS-related threats and conservation opportunities are represented in SWAPs. Further, we use a GIS-based overlay analysis to quantify overlap between spatially explicit conservation priorities (‘Conservation Opportunity Areas’ or COAs) and areas indirectly impacted by current and projected LSWS buildout. To capture potential indirect impacts from LSWS, we apply technology-specific and project-level buffers and assess spatial overlap with SWAP-designated COAs under two land-use scenarios. We find misalignment between conservation opportunities identified in SWAPs and the trajectory of LSWS buildout. Across SWAPs, 80% identify at least one LSWS-related biodiversity threat, but 17 plans identify no LSWS-related conservation opportunity. The most common conservation opportunity identified in SWAPs is the need for additional research. Spatial analyses reveal that areas indirectly impacted by LSWS may expand rapidly, reaching more than 440,000 km 2 by 2045. Land-cover analyses show that LSWS–COA overlap occurs primarily in natural habitat and agricultural lands. States with the highest projected overlap, including Iowa, Michigan, and Montana identify few actionable conservation opportunities. These findings stress the necessity of early, coordinated LSWS planning to align LSWS and biodiversity conservation aims.",openalex,0
Low-Voltage Resistive Switching and Synaptic Plasticity in Cs 2 AgBiBr 6 Memristors,https://pubs.acs.org/doi/10.1021/acsami.6c03660,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/acsami.6c03660,Daniel Neumaier,"Synaptic devices that can store and process data are imperative to mimic the operation of the human brain. In this work, lead-free double perovskite Cs2AgBiBr6 memristors were fabricated on ITO/glass substrates with thermally evaporated Ag top electrodes and systematically investigated for their resistive switching (RS) and neuromorphic functionalities. The devices exhibit stable, low-voltage (+0.239 ± 0.018 V) volatile resistive switching with good cycle-to-cycle reproducibility. A maximum ON/OFF ratio exceeding 105 is maintained for 24 cycles, while values above 102 persist for 1100 cycles. Electrical analysis reveals that the switching behavior is governed by ion migration-induced filament formation, primarily involving mobile Br- ions, VBr+ vacancies, and Ag+ ions injected from the electrode. A detailed conduction model is proposed based on space charge-limited conduction and ion-induced electric field screening. Furthermore, the volatile RS characteristics enable biologically inspired synaptic functions, including spike amplitude-dependent plasticity (SADP), spike number-dependent plasticity (SNDP), and paired-pulse facilitation (PPF) with a maximum facilitation index of 169%, benchmarking competitively among perovskite memristive synapses. Based on experimentally extracted synaptic weight-update rules, an artificial neural network simulation achieved a peak recognition accuracy of 98%.",pubmed,0
"All-Solid-State, Maskless Electrodeposition of Ag Microstructures Using a Polymer Electrolyte Membrane Stamp",https://pubs.acs.org/doi/10.1021/acsami.6c07788,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/acsami.6c07788,Junji Murata,"Ag micro- and nanostructured surfaces play an important role in optoelectronic devices and bio/chemical sensing, particularly in applications that require mechanical flexibility. Conventional patterning methods rely on top-down processes that involve complex lithographic steps, resulting in high material consumption and environmental burden. Bottom-up approaches enable the direct formation of metallic patterns but are limited by insufficient patterning resolution. Herein, we report an all-solid-state electrodeposition process employing a polymer electrolyte membrane (PEM) stamp for the direct fabrication of multiscale Ag patterns on flexible substrates. Ag ions supplied by anodic dissolution at the Ag anode/PEM interface are transported through nanoscale water channels in the PEM, enabling electrodeposition without liquid electrolytes. Electrochemical measurements clarified the interfacial reactions between the PEM and the electrodes. Electron and X-ray analyses confirmed the formation of metallic Ag films at the cathode-PEM interface. Ambient humidity governs pattern formation: low-humidity conditions yield positive patterns via contact-region deposition, whereas high-humidity conditions produce negative patterns through water-assisted Ag+ transport in noncontact regions. Under optimized conditions, Ag patterns with feature sizes ranging from several hundred nanometers to the submillimeter scale were achieved. The deposited Ag films exhibited electrical conductivity, mechanical stability, and enhanced Raman signals, demonstrating their proof-of-concept utility as flexible conductive structures and plasmonic sensing substrates.",pubmed,0
Refined PEMEL operation of hydrogen-integrated islanded microgrid via penalized sensitivity region-based robust optimization,https://www.sciencedirect.com/science/article/pii/S0306261926011219?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1016/j.apenergy.2026.128465,Rahman Daiyan,"Distributed renewable generators are essential for islanded microgrids (IMGs), yet their intermittency and uncertainty may increase operating costs and induce frequency and voltage issues. Proton exchange membrane electrolyzers (PEMELs) as a controllable demand-side resource can consume surplus renewables and produce green hydrogen. However, existing PEMEL models rely on the assumption of fixed conversion rate or lack physics-grounded characterization of device-level behaviors in power grid operation. Meanwhile, conventional IMG operation focuses on keeping operating constraints and ignores robustness on objectives against uncertainties, while hydrogen demand is not treated as an explicit uncertainty source. To address these gaps, this paper proposes a refined PEMEL operation method for a hydrogen-integrated IMG via new penalized sensitivity region based robust optimization (PSRRO). First, a power-responsive PEMEL model is developed to capture nonlinear device-level characteristics driven by current density. Second, a PSRRO method is proposed to optimize IMG operation under multi-dimensional uncertainties of renewable generation, electrical load, and hydrogen demand. Lastly, an efficient solution algorithm is developed to reduce computational burdens and enhance the applicability of the PSRRO method. Numerical results verify that the proposed method can achieve robust performance by keeping both narrow objective variations and operating constraints against multi-dimensional uncertainties, with high computing efficiency for practical use.",openalex,0
Ferroelectric Switchable Altermagnetic-Like Compensated Ferrimagnets with Charge Ordering,https://pubs.acs.org/doi/10.1021/jacs.6c08853,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/jacs.6c08853,Shuai Dong,"Unconventional collinear magnets with almost zero magnetization but prominent nonrelativistic spin splitting, such as altermagnets, can inherit the advantages of both ferromagnets and antiferromagnets. By incorporating more degrees of freedom such as ferroelectricity and charge ordering, these unconventional magnets can be even more interesting and functionalized. With this design principle, the Fe3O5 monolayer is predicted to exhibit a hybrid spin-splitting mechanism, with the superposition of the altermagnetic-like k-path alternating splitting and ferrimagnet-like Zeeman splitting. Benefiting from the hidden magnetoelectricity based on spin-charge coupling, such spin splitting can be fully switched by an electric field. Its conductivity is highly spin-polarized, with a polarization ratio above 99%, comparable to half-metals but with zero magnetization.",pubmed,0
Supramolecular Seeding-Induced Fibrillar Refinement for High Efficiency and Stable Organic Solar Cells,https://pubs.acs.org/doi/10.1021/jacs.6c06526,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/jacs.6c06526,Weiwei Li,"Achieving optimal morphology and long-term stability in organic solar cells (OSCs) remains challenging because the donor-acceptor crystallization sequence is often poorly coordinated during solution processing. Here, we develop a supramolecular crystallization seeding strategy by introducing a hydroxyl-terminated, highly crystalline acceptor (Y-OH) into the D18/L8-BO system. By engineering a hierarchical thermodynamic compatibility gradient (χD18/Y-OH > χL8-BO/Y-OH > χD18/L8-BO), Y-OH becomes interface-active and exhibits an interfacial distribution tendency in the multicomponent film. In situ UV-vis measurements reveal that Y-OH undergoes early stage ordering on a time scale closer to the donor, thereby participating in the initial morphology evolution and steering the subsequent organization of L8-BO into a refined interpenetrating fibrillar network with reduced fibril diameters. This morphology simultaneously promotes efficient exciton harvesting/charge generation and enables balanced charge transport, leading to concurrent enhancements in short-circuit current density (JSC) and fill factor (FF). As a result, the optimized ternary devices deliver a PCE of 20.90% (vs 20.05% for the binary control). Moreover, hydroxyl-enabled supramolecular interactions provide noncovalent anchoring that retards thermally driven morphology relaxation, allowing the devices to retain ≈83% of their initial efficiency after 900 h at 65 °C. This work highlights supramolecular crystallization seeding as an effective design principle for simultaneously improving efficiency and thermal stability in OSCs.",pubmed,0
Programmable Helicity and Spin Polarization in Pt 6 L 4 Coordination Capsules through Guest-Mediated Chiral Control,https://pubs.acs.org/doi/10.1021/jacs.6c06555,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/jacs.6c06555,Chunying Duan,"Programmable regulation of spin polarization enables molecular-scale spin filtering, yet reversible control of its sign in supramolecular systems remains challenging. Herein, a chiral-directing strategy modulates multiple helical states of octahedral capsules, enabling programmable and reversible control of chirality-induced spin selectivity (CISS). The strategy transfers (R)-1,1'-bi-2-naphthol chirality to induce capsule helicity, followed by controlled helicity inversion upon introduction of (R)-1,1'-binaphthyl-2,2'-diylhydrogen phosphate via host-guest interactions. Magnetic circular dichroism (MCD) reveals chirality-dependent changes in electronic states, while magnetic conductive atomic force microscopy (mc-AFM) independently demonstrates spin-selective charge transport. Systematic modulation of host-guest electronic coupling enables reversible switching of spin polarization. These results demonstrate that dynamic, chirality-matched host-guest interactions emulate enzymatic stereochemical control, offering molecular-level insight and a general design principle for chiral coordination architectures with programmable spin functions.",pubmed,0
Chiral 3d–4f Clusters with NIR-III Magneto-Optical Activity Driven by Lanthanide f–f Transition,https://pubs.acs.org/doi/10.1021/jacs.6c09349,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/jacs.6c09349,Xiang-Jian Kong,"Chiral molecular materials with strong magneto-optical responses in the near-infrared III (NIR-III, 1600-2500 nm) region are attractive for applications in photonics, biomedicine, and advanced optical materials, but molecular magneto-optical phenomena in this spectral window remain largely unexplored. Here, we report six pairs of chiral 3d-4f molecular clusters, R/S-Ln3Mn4 and R/S-Ln12Mn12 (Ln = HoIII, TbIII, and YIII), and systematically investigate their chiroptical and magneto-optical properties in the NIR-III region. Circular dichroism (CD) and magnetic circular dichroism (MCD) spectroscopy reveal that R/S-Ho3Mn4 and R/S-Ho12Mn12 clusters exhibit pronounced CD and MCD responses in the NIR-III region arising from long-wavelength HoIII f-f transitions, whereas R/S-Tb3Mn4 and R/S-Tb12Mn12 show strong MCD responses but no resolved CD signals. These findings identify long-wavelength lanthanide f-f transitions as the origin of the NIR-III chiroptical and magneto-optical activity. Notably, the R/S-Ln12Mn12 series exhibits larger gMCD values and stronger NIR-III MCD responses than the corresponding R/S-Ln3Mn4 analogues. This enhancement may arise from the change in local LnIII coordination geometry from D4d in Ln3Mn4 to D2d in Ln12Mn12, which favors a stronger Zeeman-perturbed MCD response, along with cooperative LnIII-MnII weak magnetic interactions in Ln12Mn12. This work provides the first molecular example of f-f-transition-driven chiroptical and magneto-optical activity across the NIR-III window and establishes chiral 3d-4f clusters as structurally defined platforms for tuning long-wavelength magneto-optical responses.",pubmed,0
Crystallographic Visualization of the Missing Structural Evolution of Copper Nanoclusters,https://pubs.acs.org/doi/10.1021/jacs.6c12181,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/jacs.6c12181,Hui Shen,"Copper nanoclusters have recently garnered immense interest across chemistry and materials science, yet precise control over their growth processes is hindered by a limited fundamental understanding of structural evolution. Here, we unlock atomic-level insights into their structural evolution by determining the structures of six distinct clusters─Cu12, Cu23-a, Cu23-b, Cu25-a, Cu25-b, and Cu61─isolated from a single synthetic system employing a disulfide-mediated protection strategy. By precisely tuning the reaction temperature and time, we strictly control the growth kinetics within this system. Single-crystal X-ray diffraction uncovers that hexameric Cu3S3 and octameric Cu4S4 rings act as versatile modular motifs, which encapsulate well-defined metal kernels to direct the structural evolution of all-thiolate-protected copper nanoclusters. Notably, structural isomerization is observed within this cluster series. By presenting the first experimental evidence from a homologous series of size-incremental copper-thiolate nanoclusters, this work provides atomic-level insights into how fundamental building motifs and surface coordination chemistry cooperatively direct the targeted synthesis of functional copper nanoclusters.",pubmed,0
Oxygen-Driven [2 + 2] Photocycloaddition for In Vivo Chemiluminescence,https://pubs.acs.org/doi/10.1021/jacs.6c07700,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-19 00:00:00 UTC,2026-07-19 00:00:00+00:00,10.1021/jacs.6c07700,Wei-Hong Zhu,"Chemiluminescence, the direct conversion of chemical energy into light, offers an exceptionally sensitive platform for molecular imaging. However, its in vivo application is practically hindered by the lack of a biocompatible strategy for generating highly strained cyclic peroxides─the energetic cores of light emission. Herein, we present an in vivo [2 + 2] intermolecular photocycloaddition that harnesses molecular oxygen as a direct reactant to in situ generate high-energy 1,2-dioxetanes within living systems. Rationally designed electron donor-substituted olefins provide oxygen-specific addition sites and exhibit prolonged intermediate lifetimes (25-fold) via bioconfined catalysis, as demonstrated by femtosecond transient absorption spectroscopy. Our de novo designed chemiluminophores, termed as Rubines, emit bright red in vivo luminescence, greatly surpassing conventional luminescent substrates. Rubines enable direct visualization in Biomphalaria snails and living mice, and particularly function as nonradioactive ""chemiluminescent nuclides"" probes to monitor progressive degradation and self-repair of the blood-brain barrier (BBB) integrity in real time. This work establishes a next-generation, high-brightness in vivo chemiluminescence platform suited for ultrasensitive, noninvasive molecular imaging and diagnostics.",pubmed,0
