title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Distributed flexible dispatch of heterogeneous thermostatically controlled loads with physically consistent neural ODEs,https://www.sciencedirect.com/science/article/pii/S0306261926012523?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-16 00:00:00 UTC,2026-08-16 00:00:00+00:00,10.1016/j.apenergy.2026.128596,Yi Wang,"Thermostatically controlled loads (TCLs) are the major energy sources in buildings that provide flexible load adjustment in power systems. The flexible dispatch of TCLs requires modeling thermal dynamics to measure indoor temperature variations and optimizing power consumption to provide flexibility to power grids while satisfying occupant comfort preferences. However, when dispatching TCLs across multiple buildings, heterogeneous building structures and comfort preferences can lead to different model complexities in thermal dynamics and temperature regulation intervals, both of which can make traditional methods insufficient or even infeasible for problem-solving. To tackle this challenge, this work first develops a novel Physically Consistent Neural Ordinary Differential Equation (PC-NODE) model to represent thermal dynamics, integrating weight learning and physics-informed loss functions to ensure a unified model structure and physics consistency. The developed continuous model is then seamlessly transformed into discrete equation constraints to represent comfort preferences with different time intervals. Furthermore, an asynchronous Alternating Direction Method of Multipliers (ADMM)-based distributed optimization method is proposed to coordinate buildings with heterogeneous comfort preferences by differentiating the frequency of local variable updates across buildings based on the time interval. Simulation results for a 12-building dispatch case demonstrate that the single-zone model trained by PC-NODE significantly improves statistical accuracy, whereas asynchronous ADMM achieves near-optimal economic performance relative to ground-truth centralized optimization.",openalex,0
Co-optimization of storage service scheduling and bidding strategies for community-shared energy storage: a distributionally robust bi-level model,https://www.sciencedirect.com/science/article/pii/S0306261926012614?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-16 00:00:00 UTC,2026-08-16 00:00:00+00:00,10.1016/j.apenergy.2026.128605,Yashuai Li,"The co-optimization of market participation and user-side service provision is key to ensuring the effective operation of community-shared energy storage systems. In fulfilling this dual role, while user-side storage consumes finite resources, it introduces critical flexibility for optimizing market bidding strategies. However, the literature has focused primarily on isolated optimizations and neglects this user-side flexibility, preventing community-shared energy storage systems from maximizing their economic benefits in electricity markets; thus, a substantial research gap remains. To bridge this gap, a synergistic optimization framework for community-shared energy storage that couples market trading with user-side scheduling is proposed in this paper. By integrating user-side flexibility, specifically in terms of building thermal inertia, the framework alleviates resource conflicts and enhances market competitiveness. Subsequently, a bi-level co-optimization model is formulated to capture this hierarchical joint decision-making. The upper level represents the profit-maximization problem of the community-shared energy storage operator by integrating user-side flexibility responses, while the lower level characterizes the electricity market-clearing process. To validate this framework, transmission-constrained IEEE 6-bus, 14-bus, and 30-bus test systems were employed and the numerical results demonstrate that integrating user-side flexibility increases the total profit of community-shared energy storage by 3.2%. The proposed model effectively enables community-shared energy storage systems that balance efficient user-side services with optimal market bidding strategies, offering a practical solution for increasing profits.",openalex,0
High-resolution simulation and modeling of tropical-cyclone induced power outages in the United States,https://www.sciencedirect.com/science/article/pii/S0306261926011670?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-08-16 00:00:00 UTC,2026-08-16 00:00:00+00:00,10.1016/j.apenergy.2026.128511,Ning Lin,"Storm driven power outages impose large and uneven costs on communities, yet operational outage prediction models remain constrained by available datasets. Existing approaches either provide high resolution forecasts for a small number of utilities with internal outage records, or operate across broad regions with insufficient resolution for local planning. We address this gap by first assembling a new sub-kilometer scale multi-utility outage dataset that combines scraped outage records across nine states and ten utility service territories with county-level customers affected data. Based on this new dataset we then develop a topologically informed statistical framework to estimate outage rates and the number of customers affected based on gridded wind, precipitation, and storm surge fields, distribution line exposure, undergrounding, and social vulnerability characteristics. On held-out storms, the framework outperformed existing outage models for the contiguous United States (CONUS). Using the trained model, we reconstruct a decade of tropical cyclone driven outages for 53 events on a uniform high resolution sub-kilometer scale grid. Analyses of this dataset reveal that counties with higher social vulnerability suffer systematically higher outage rates compared to less vulnerable counties exposed to similar wind speeds, partially because counties with the highest levels of social vulnerability are most likely to have high levels of overhead exposure compared to the least vulnerable communities.",openalex,0
Health and nutrition returns to clean cooking fuel access across the rural-urban divide,https://www.sciencedirect.com/science/article/pii/S0301421526004854?dgcid=rss_sd_all,ScienceDirect Publication: Energy Policy,2026-08-16 00:00:00 UTC,2026-08-16 00:00:00+00:00,10.1016/j.enpol.2026.115551,Camille Massié Gamard,"Access to clean cooking fuels is central to advancing health, equity, and environmental sustainability worldwide. However, despite sustained policy efforts, a substantial share of households, especially in developing countries, still rely on polluting fuels, with adverse effects on health, environmental quality, and economic well-being. This paper draws on a panel dataset of 102 developing countries spanning 2000–2022 to assess the relationship between access to clean cooking fuels and human well-being. Using fixed-effects and instrumental-variable estimators, we address potential endogeneity concerns. We further explore heterogeneity across rural and urban settings and show that improvements in access are associated with larger gains in health and nutrition outcomes in urban areas. Focusing on sub-Saharan Africa, we conduct scenario-based simulations to quantify the potential benefits of expanding access to clean cooking fuels. Increasing rural access from 10% to 25% is estimated to prevent around 84,000 infant deaths and reduce child stunting by approximately 1.68 million cases. In urban areas, achieving universal access from a baseline of 35% coverage could avert up to 377,000 infant deaths and generate more than 11 million disability-adjusted life years saved, reflecting a substantial reduction in disease burden linked to household air pollution. These results point to the need to accelerate progress toward universal access to clean cooking fuels through targeted, context-specific policies. While rural populations remain underserved and require continued attention, the magnitude of potential gains in urban areas underscores the case for a balanced strategy in clean energy policy design.",openalex,0
Dual-Driven Cathode Electrolyte Interphase Regulation for Durable Sodium-Ion Batteries,https://pubs.acs.org/aelccp/article/doi/10.1021/acsenergylett.6c02224/5259530/Dual-Driven-Cathode-Electrolyte-Interphase,ACS Energy Letters: Latest Articles (ACS Publications),2026-08-16 00:00:00 UTC,2026-08-16 00:00:00+00:00,10.1021/acsenergylett.6c02224,Weishan Li,"Abstract The insufficiently protective cathode electrolyte interphase (CEI) remains a critical challenge for sodium-ion batteries, particularly under wide temperature conditions. Conventional CEI-forming additives rely on potential-driven decomposition during charging, leaving the cathode surface vulnerable before polarization. Here, we develop a dual-driven CEI regulation strategy using N-fluorobenzenesulfonimide (NFSI), integrating contact-driven preformation with potential-driven reinforcement. Upon contact with Na4Fe3(PO4)2P2O7 (NFPP), NFSI induces spontaneous interfacial redox reactions to generate a NaF-rich inner layer, while the intermediate NaNSI is subsequently oxidized to form an N/S-containing outer layer during charging. This bilayer CEI suppresses electrolyte decomposition, transition-metal dissolution, and interfacial degradation while improving Na+ transport. With 1.0 wt % NFSI, NFPP/Na cells retain 79.9% capacity after 500 cycles, compared with 45.8% for the base electrolyte, and maintain cycling capability from –20 to 80 °C. The strategy is further validated in other cathodes and NFPP||HC full cells, providing a programmable approach for durable sodium-ion batteries.",crossref,0
Acetylene Semi‐Hydrogenation by Photocatalysis,https://onlinelibrary.wiley.com/doi/10.1002/anie.5613575?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:25:57 UTC,2026-08-16 16:25:57+00:00,10.1002/anie.5613575,Luka Đorđević,"ABSTRACT
                  Acetylene to ethylene semi‐hydrogenation is a cornerstone process in the production of polymer‐grade feedstocks, yet it remains dominated by energy‐intensive noble metal‐based thermocatalysis. Photocatalysis is now emerging as a compelling alternative, using light to generate reactive intermediates under mild conditions and replacing hydrogen gas with safer proton sources such as water or alcohols. Although still in its infancy, this field is rapidly evolving, with a growing number of studies already achieving remarkable performances in both selectivity and efficiency. This Minireview provides an overview of photocatalytic acetylene semi‐hydrogenation, framing recent advances within a broader industrial context. Emphasis is placed on mechanistic understanding, comparing π‐complex, hydrogen atom transfer (HAT), and concerted proton‐coupled electron transfer (CPET) pathways alongside the experimental tools used to distinguish them. Recent developments in both homogeneous and heterogeneous catalytic systems are discussed and key challenges related to efficiency, scalability, and techno‐economic viability are presented, outlining design principles for next‐generation, earth‐abundant photocatalysts, and identifying opportunities for the transition from impurity removal to direct acetylene valorization.",crossref,0
“Armor Polymerization” Unlocks Polymer Electrolytes With Simultaneous Rapid Li+ Conduction and High Solidification,https://onlinelibrary.wiley.com/doi/10.1002/anie.4583501?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:27:29 UTC,2026-08-16 16:27:29+00:00,10.1002/anie.4583501,Yun Zheng,"ABSTRACT
                  
                    Polymer electrolytes offer significant promise for high‐performance quasi‐solid‐state batteries due to their simple processing and excellent electrode compatibility. Nevertheless, they are intrinsically constrained by a critical compromise: while mobile solvents enable higher ionic conductivity (
                    σ
                    ), these solvents inherently weaken solidification and therefore undermine intrinsic safety. Herein, we propose an innovative “armor polymerization” strategy to simultaneously achieve rapid Li conduction and robust solidification. Employing a functionalized ionic covalent organic framework (iCOF) as structural “armor” for in situ polymerization, our strategy creates hierarchical, low‐energy‐barrier ion‑transport pathways with weakened Li
                    +
                    ‐polymer interactions, while immobilizing solvent molecules via hydrogen‑bond networks. The resulting electrolyte exhibits a
                    σ
                    of 7.6 × 10
                    −4
                    S cm
                    −1
                    at 25°C, an elevated Li
                    +
                    transference number (
                    t
                    Li+
                    ) of 0.66, and solid‑state characteristics with high solidification. Remarkably, Li||LiFePO
                    4
                    cells deliver a long cycling life with a high‐capacity retention of 92.2% and a nearly 100% Coulombic efficiency after 1500 cycles at 1C, as well as a 83.8% capacity retention after 2200 cycles at 2C. Furthermore, Li||NCM523 maintains an extremely high‐capacity retention of 99.7% after 210 cycles at 0.5C. This strategy provides a novel pathway for designing high‐performance, safe quasi‐solid‐state batteries through advanced electrolyte engineering.",crossref,0
Toward Robust Anion‐Derived Interphases: A Novel Ternary‐Solvent Electrolyte for High‐Voltage Fast‐Charging Sodium Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.3464448?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:28:12 UTC,2026-08-16 16:28:12+00:00,10.1002/anie.3464448,Xinming Fan,"ABSTRACT
                  
                    Conventional carbonate electrolytes suffer from severe oxidative decomposition and unstable interphases for NaNi
                    1/3
                    Fe
                    1/3
                    Mn
                    1/3
                    O
                    2
                    (NaNFM) cathode under high‐voltage and fast‐charging condition. Herein, an anion‐derived interphase strategy is designed via synergistic solvation structure regulation utilizing sulfolane (SL), dimethyl carbonate (DMC), and ethoxy(pentafluoro)cyclotriphosphazene (PFPN) solvents. In the novel electrolyte (denoted as SDP), SL competitively coordinates with Na
                    +
                    to suppress DMC oxidation, while PFPN acts as a free co‐solvent for interphase stability. Critically, the synergistic interactions promote anion (PF
                    6
                    −
                    ) entry into the primary solvation sheath, inducing preferential decomposition of anion and solvents to form an inorganic, anion‐rich cathode–electrolyte interphase (CEI) with high mechanical modulus (19.967 GPa) and uniform thickness (∼7 nm). Consequently, SDP delivers favorable cycling stability (85.72% capacity retention after 300 cycles at 3 C, 2–4.1 V), high initial coulombic efficiency (92.03%), and superior rate capacity (57.83 mAh g
                    −1
                    at 20 C). Furthermore, SDP effectively mitigates particle cracking, transition metals dissolution, and gas evolution (H
                    2
                    and CO
                    2
                    ), while demonstrating broad compatibility with various layered oxide and polyanionic cathode materials. This work provides a rational electrolyte design strategy to construct a stable anion‐derived CEI by manipulating the electrolyte structure of anion and solvents.",crossref,0
A Modular Synthesis of C5‐Sulfenyl Thiazoles via an Intermolecular Pummerer Rearrangement: An Underexplored Scaffold for Medicinal Chemistry,https://onlinelibrary.wiley.com/doi/10.1002/anie.8444671?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-08-16 16:30:41 UTC,2026-08-16 16:30:41+00:00,10.1002/anie.8444671,Storm Hassell‐Hart,"ABSTRACT
                  
                    The introduction of sulfur substituents to heterocyclic cores in fragments and drugs is hugely advantageous, improving key pharmacokinetic properties, providing additional vectors for synthetic elaboration, and potentially enhancing binding affinities. Despite this potential and their prevalence in drug discovery, sulfur‐substituted thiazole scaffolds remain largely underexplored due to synthetic challenges in their preparation. To overcome the limitations in accessing these motifs, we report a mild, modular strategy for assembling C5‐sulfenyl thiazoles from
                    β
                    ‐keto sulfoxides via an intermolecular Pummerer rearrangement. This methodology displays an excellent functional group tolerance, furnishing 50 diverse thiazole scaffolds derived from both thioamides and thioureas. The synthetic and medicinal impact of this methodology is showcased in the preparation and evaluation of thioether, sulfoxide and sulfone analogues of the blockbuster β3‐adrenoceptor agonist mirabegron. Comparison of key pharmacokinetic properties revealed improved cell permeability, metabolic stability, lipophilicity and plasma protein binding without unduly affecting biological affinity relative to the parent drug.",crossref,0
Integrated modeling of electron cyclotron wave control of core impurity accumulation in HL-3 tokamak,https://iopscience.iop.org/article/10.1088/1741-4326/ae9561,Nuclear Fusion - latest papers,2026-08-16 23:00:00 UTC,2026-08-16 23:00:00+00:00,10.1088/1741-4326/ae9561,Wulyu Zhong,"Core impurity accumulation can severely degrade plasma confinement and may even lead to disruptions; therefore, its mitigation is essential for achieving stable high-performance operation in tokamak devices. In this work, based on the OMFIT integrated modeling platform, the effects of electron cyclotron waves (ECWs) on core tungsten impurity transport are investigated in the HL-3 tokamak under an neutral beam injection (NBI)-heated background plasma. The simulation results show that, in the pure NBI case, the W impurity density profile exhibits pronounced central peaking, whereas ECW injection can effectively mitigate tungsten accumulation, with the control efficiency depending strongly on the power deposition location, injected ECW power, and current-drive scheme. Near-axis ECW deposition at ρ ≈ 0.1 and off-axis deposition at ρ ≈ 0.5 are found to be favorable impurity control schemes, whereas intermediate-radius deposition at ρ ≈ 0.3 provides a relatively weak suppression effect. The two effective deposition regions correspond to different dominant mechanisms: near-axis ECW deposition mainly alleviates W peaking by enhancing core turbulent transport and weakening inward convection, whereas off-axis deposition suppresses W accumulation primarily by flattening the main-ion density profile and thereby reducing the density-gradient-driven neoclassical inward pinch. For near-axis ECW deposition, the current-drive scheme has a significant influence on W transport. In the counter-current drive case, the increase in the local safety factor is accompanied by enhanced neoclassical inward convection, resulting in only limited mitigation of W peaking; by contrast, when ECW is deposited farther off axis, the W transport behavior is only weakly sensitive to the current-drive scheme. These results provide a physics basis for understanding impurity transport under high-power NBI heating and offer useful guidance for impurity control in the HL-3 tokamak.",rss_description,0
