title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Bridging the weather and climate divide with artificial intelligence,https://www.nature.com/articles/s41467-026-75787-y,Earth and environmental sciences : Nature Communications subject feeds,2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,,Veronika Eyring,"Weather and climate shape every aspect of our lives, yet for decades they have been studied as separate worlds—one concerned with what happens tomorrow, the other with what awaits us over the coming decades. This long-standing divide has slowed progress in both fields. Here, we argue that artificial intelligence (AI) is helping to dissolve the boundary between them. By learning directly from vast streams of Earth observations, AI is starting to predict both tomorrow’s storm and next century’s climate within a single, unified framework. We show how this convergence is already underway, why weather and climate science have much to gain from each other, and what still stands in the way—from trust, transparency, and fairness to the energy cost of computation and the risk of widening global inequalities. Realizing this vision will demand not only better algorithms but a new culture of collaboration across scientific communities, operational centers, fields and disciplines. Done well, a unified, AI-driven Earth science could deliver faster, more reliable, and more actionable predictions—helping societies anticipate and adapt to a rapidly warming planet.",nature_html,0
How to get the most out of an informational interview,https://www.nature.com/articles/d41586-026-01932-8,Nature,2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1038/d41586-026-01932-8,Alaina Levine,"These informal meetings can help you to explore new career opportunities, but there is a knack to getting them right.",rss_nature,0
Asia’s longevity gains must be translated into better health,https://www.nature.com/articles/d41586-026-02576-4,Nature,2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1038/d41586-026-02576-4,Chiranjib Chakraborty,Letter to the Editor,nature_html,0
Europe must adapt to live with megafires,https://www.nature.com/articles/d41586-026-02578-2,Nature,2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1038/d41586-026-02578-2,Antoni Margalida,Letter to the Editor,nature_html,0
"Treat biological databases as infrastructure, not projects",https://www.nature.com/articles/d41586-026-02575-5,Nature,2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1038/d41586-026-02575-5,Paul Nurse,Letter to the Editor,nature_html,0
Scientific expedition makes the best of bad weather,https://www.nature.com/articles/d41586-026-02381-z,Nature,2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1038/d41586-026-02381-z,,"Researchers grapple with the causes of evolution, and a sea voyage is blighted by storms, in our weekly dip into Nature’s archive.",rss_nature,0
Isothermal Capture and Release of Carbon Dioxide with a Porous Molecular Hexaamine,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c12824/5268167/Isothermal-Capture-and-Release-of-Carbon-Dioxide,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1021/jacs.6c12824,Jeffrey R. Long,"Abstract The decarbonization of fossil fuel combustion streams and air is imperative to achieve negative carbon emissions and requires discovery of new materials that exhibit high CO2 capacities, long-term stability, and minimal energy input for the release of pure CO2. Numerous candidate sorbents have been reported, but none meet all of these requirements simultaneously. Our strategy for creating a material that does is centered on designing a crystalline molecular polyamine that retains porosity throughout CO2 absorption and desorption while achieving a high CO2 uptake capacity, thereby enabling meaningful CO2 capture and release under mild conditions. Here, we show that porous crystals of 2,3,6,7,14,15-hexakis(aminomethyl)triptycene (C20H8(CH2NH2)6, TriptH) capture CO2 from flue gas or air to form a porous ammonium carbamate network solid. The reversibility of the transformation is monitored in situ using powder X-ray diffraction, diffuse reflectance infrared Fourier transform spectroscopy, and solid-state nuclear magnetic resonance spectroscopy. Breakthrough analyses reveal that TriptH achieves a high CO2 capacity of 5.3 mmol/g under humid conditions, long-term oxidative and thermal stability through the course of 660 absorption–desorption cycles, and an unprecedented ability to capture CO2 from humid, low-concentration streams and release it with little or no temperature change and vacuum pressures as high as 100 mbar.",crossref,0
Diradical Character of Cyclic Allenes Enables Their Thermal (2 + 2) Cycloadditions,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c09105/5272105/Diradical-Character-of-Cyclic-Allenes-Enables,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1021/jacs.6c09105,Neil K. Garg,"Abstract (2 + 2) Cycloadditions are a versatile transformation often employed in the synthesis of cyclobutanes. Such cycloadditions usually require the use of light or another synthetic workaround, given that thermal (2 + 2) cycloadditions are orbital symmetry-forbidden for unstrained all-suprafacial transition states. A unique type of (2 + 2) cycloaddition involves transient strained cyclic allenes, which proceed readily at ambient temperature without external stimuli. In the present study, computations and experiments show that the feasibility of these cycloadditions is tied to the inherent diradical character of the cyclic allenes. Moreover, comparative stereochemical transfer experiments for Diels–Alder and (2 + 2) cycloadditions are consistent with strained cyclic allenes having both closed- and open-shell character, thus rendering them diradicaloids. This study is expected to prompt the further strategic use of diradicaloids for the assembly of complex scaffolds.",crossref,0
Will you be wearing an exoskeleton in ten years? The tech that could change how we move,https://www.nature.com/articles/d41586-026-02527-z,Nature,2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1038/d41586-026-02527-z,Chris Stokel-Walker,"Robotic supports were once designed for clinical use, but researchers are now developing cheaper, smaller devices aimed at everyone — from people with ageing knees to 20-somethings seeking to climb mountains.",rss_nature,0
General C(sp3)–C(sp3) Cross-Coupling of Primary Amines via in Situ Diazene Formation,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c13866/5266275/General-C-sp3-C-sp3-Cross-Coupling-of-Primary,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-08-18 00:00:00 UTC,2026-08-18 00:00:00+00:00,10.1021/jacs.6c13866,Tristan H. Lambert,"Abstract Primary amines are among the most abundant and readily available functional groups, yet their direct use as alkyl cross-coupling partners remains underdeveloped. We report a general platform for C(sp3)–C(sp3) cross-coupling enabled by the in situ formation and visible-light-induced denitrogenation of unsymmetric diazenes. Central to this approach is the development of N-benzoyloxysulfamides, which are readily prepared in a single step from primary amines and bench-stable O-benzoylhydroxylamines and undergo mild base-promoted conversion to diazenes. Subsequent photosensitized denitrogenation using an inexpensive organic triplet photosensitizer enables the direct union of two amine-derived fragments under operationally simple conditions. This telescoped, one-pot process avoids prefunctionalized organometallic reagents, tolerates a broad range of functional groups, and enables late-stage modification of complex molecules.",crossref,0
