title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Applying Artificial Intelligence and machine learning in precision nutrition,https://www.nature.com/articles/s41467-026-75004-w,Biological sciences : Nature Communications subject feeds,2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,,Saurabh Mehta,"A key feature of the Precision Nutrition and Health approach is the ability to tailor interventions to individual variability using multimodal data from large-scale biobanks and cohorts. Artificial intelligence (AI) and machine learning (ML) models offer new potential to model complex data but remain constrained by challenges related to data quality, interpretability, validation, and causal inference. This Perspective synthesizes current AI/ML methodologies in PN, elucidates their interplay with the distinctive features of multi-omic and nutritional data, such as being compositional, episodic, context-dependent, and error-prone, and delineates nutrition-specific best practices for achieving robust, interpretable, and clinically actionable AI integration in research and practice.",nature_html,0
Negatively Curved Chiral Bilayer Nanographene,https://pubs.acs.org/doi/10.1021/jacs.6c12281,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,10.1021/jacs.6c12281,Yuan-Zhi Tan,"Discrete π-π stacked nanocarbons, which serve as atomically precise models for layered graphitic materials, exhibit distinct optical and electronic properties. However, most reported examples are limited to planar building blocks. In this work, two negatively curved chiral nanographenes (1 and 2) containing a hexa[7]circulene core were synthesized. Both 1 and 2 form bilayer structures in the crystalline state, adopting eclipsed and displaced conformations, respectively. The bilayer stacking is driven by interlayer π-π and C-H···π interactions. NMR studies confirmed the well-defined bilayer structure of (1)2 in solution. Cyclic voltammetry measurements demonstrated interlayer coupling in (1)2. The inversion behavior of the chiral isomers was investigated using circular dichroism spectroscopy and theoretical calculations, revealing that the bilayer stacking stabilizes the chiral structure of (1)2. Enhanced chiroptical dissymmetry factors were observed in (1)2. This work not only establishes (1)2 as a molecular model for negatively curved bilayer graphene but also highlights the modulation of chiral behavior through stacking, offering a strategy for constructing well-defined chiral assemblies based on negatively curved nanocarbons.",pubmed,0
Embodied cognition-driven interpretable trajectory prediction of autonomous systems,https://www.nature.com/articles/s41467-026-75091-9,Scientific community and society : Nature Communications subject feeds,2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,,Fei-Yue Wang,"For autonomous systems to operate safely and reliably in dense traffic, they must perform trajectory prediction with human-like, interpretable reasoning. Prevailing data-driven “black-box” models fundamentally lack this capability. This research proposes a paradigm shift toward embodied intelligence, unifying cognitive science principles into a hierarchical framework: a Scene Attention Mechanism for threat prioritization, Social Impact Theory-driven graphs for intent inference, and a physics-compliant Social Force Model. Experimental results demonstrate that our framework reduces average displacement error by 42% and Final Displacement Error by 40% compared to existing state-of-the-art models on ETH and UCY, while enabling near-real-time inference (0.003 s). Crucially, the model’s interpretable architecture, which is validated through risk-sensitive heatmaps and graph visualizations, reveals how agents dynamically balance safety, efficiency, and socio-cultural norms. Beyond performance gains, this work constructs an interpretable bridge between computational models and human cognitive science, laying a foundation for trustworthy autonomous systems.",nature_html,0
Non-reciprocal coalescence-breakup dynamics in flowing concentrated emulsions,https://www.nature.com/articles/s41467-026-75077-7,Physical sciences : Nature Communications subject feeds,2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,,Federico Toschi,"Dense stabilized emulsions are mixtures of immiscible fluids where the high-volume fraction droplet dispersed phase is stabilized against coalescence by steric interactions. The production of emulsions-a key process in food, cosmetics and chemical industries-involves high-shear flows, elastic and steric interactions, and proceeds thanks to coalescence and breakup of droplets and interfaces. The complex interplay between all these interactions is key in determining both small-scale droplet morphology as well as large-scale emulsion rheology. It is well known that at a critical volume fraction, ϕc, the emulsion loses stability, undergoing an extremely rapid process where the fluid components in the emulsion exchange roles. This process, called catastrophic phase inversion, which resembles in several respects a dynamical phase transition, has remained widely elusive from an experimental and theoretical point of view. In this work, we present state-of-the-art experimental and numerical data to support a dynamical-system framework capable of precisely highlighting the dynamics occurring in the system as it approaches the catastrophic phase inversion. Our study clearly highlights that at high volume fractions, the droplet population starts to fluctuate wildly, leading to dramatic changes in the emulsion’s rheology and stability. Additionally, we show that at approaching the critical volume fractions, the dynamics can be simplified as being controlled by the evolution of a correlation length represented, in our systems, by the size of the largest droplet. This dynamics shares a close connection with non-reciprocal phase transitions where two different physical mechanisms, coalescences and breakups, can get out of balance leading to large non-symmetric periodic excursions in phase space. We clarify the phenomenology observed and quantitatively explain the essential aspects of the highly complex dynamics of flowing stabilized emulsions undergoing catastrophic phase inversion. More generally, our approach sets the basis for the definition and modeling of a vast number of dynamical phase transitions in hydrodynamic systems out-of-equilibrium where the flow, or other advection mechanisms, can enhance both aggregation and breakup of aggregates.",nature_html,0
Programmable Construction of Supramolecular Polymers Achieved in Neutral Lipid Environments,https://www.nature.com/articles/s41467-026-74683-9,Physical sciences : Nature Communications subject feeds,2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,,Shigehiro Yamaguchi,"Supramolecular polymerization within living cells has emerged as a promising strategy for controlling cellular functions. Lipid droplets, intracellular organelles mainly composed of neutral lipids, provide low-polarity environments, yet their role in regulating supramolecular assembly pathways remains unclear. Here we show that triolein, a representative triacylglycerol featuring three ester groups and cis-9-octadecenyl chains, acts as an effective medium for kinetically controlled supramolecular polymerization. An alanine-based diamide-functionalized fluorophore forms supramolecular polymers in triolein through a nucleation-elongation mechanism, in which an initial nucleus triggers subsequent growth. Although the thermodynamic stability is comparable to that in di-n-butyl ether, a commonly used organic solvent, triolein suppresses spontaneous nucleation and inter-fiber bundling, creating a lag phase during which seeded polymerization guides monomers along a defined assembly pathway. Kinetic studies with ethyl oleate, a structural analogue of triolein, indicate that transient solute-solvent interactions contribute to the suppression of both nucleation and bundling events. This kinetic control enables stepwise seeded growth of multiblock nanostructures and establishes neutral lipids as functional media for the precision-controlled construction of supramolecular polymers.",nature_html,0
Tunable Redox Dynamics of Organic Electrochemical Transistors for High-Performance Parallel Reservoir Computing,https://pubs.acs.org/doi/10.1021/acsami.6c03640,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,10.1021/acsami.6c03640,Junsheng Yu,"Organic electrochemical transistor (OECT) performance is determined by the channel material's ability to transport both ions and electrons. However, many high-mobility organic semiconductors are hydrophobic and ion-impermeable, which limits their electrochemical activity. Consequently, achieving controllable redox modulation requires complex molecular design and multistep synthesis, thereby impeding their use in diverse applications. Herein, we establish a facile semiconductor blending strategy that enables hierarchical redox control in OECTs, advancing them toward high-performance parallel reservoir computing (RC). By integrating a hydrophilic organic mixed ionic-electronic conductor (OMIEC) into a hydrophobic semiconductor, the resulting phase-separated microstructure preserves ordered molecular packing for charge transport while governing composition-dependent ion accessibility. This allows on-demand electrochemical doping kinetics to optimize transfer characteristics, overcome the electrochemical inactivity issue of pristine PBTTT-C14, and achieve high current, large on/off ratio (∼2.3 × 104) along with improved cycling stability. More importantly, blended OECTs serve as multitime scale synaptic nodes, and by leveraging these distinct relaxation dynamics, we construct a parallel reservoir via multitime scale fusion, boosting Fashion-MNIST data set accuracy by over 10% compared to a single OECT. This work pioneers a materials-centric paradigm for engineering emergent ion-electron functionalities via programmable microstructures, thereby laying the material foundation for next-generation neuromorphic hardware capable of integrated sensing, memory, and parallel computation.",pubmed,1
High-Speed Atomic Force Microscopy Reveals Aptamer-Mediated Conformational Trapping of METTL3–METTL14 for m 6 A Inhibition,https://pubs.acs.org/doi/10.1021/acsami.6c04789,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,10.1021/acsami.6c04789,Miki Nakajima,"The conformational dynamics of METTL3-METTL14 (M3/M14) heterodimer, the catalytic core for N6-methyladenosine (m6A) deposition, remain largely unexplored, limiting insight into dynamic regulation of catalysis and opportunities for therapeutic targeting in cancer. Here, we report the first single-molecule visualization of M3/M14 dynamics by high-speed atomic force microscopy (HS-AFM). Our measurements show that substrate RNA binding induces a conformational transition from a rigid apo heterodimer with an open interlobe groove to a compact, catalytically competent state. Guided by these dynamic insights, we identify two potent DNA aptamer inhibitors of M3/M14, M3B, and M3L, using a competitive in vitro selection strategy. HS-AFM integrated with molecular docking reveals that both aptamers insert into the M3/M14 interface, forming a sandwich-like complex that stabilizes a distorted, open conformation and prevents RNA-induced compaction. This conformational trapping inhibits methyltransferase activity, reduces global m6A levels, and suppresses A549 lung cancer cell growth. These findings define a dynamically regulated, interlobe targetable state of the m6A writer complex and demonstrate the utility of HS-AFM for uncovering dynamic regulatory mechanisms and guiding the development of conformationally targeted therapeutics in epitranscriptomic biology.",pubmed,0
Droplet Microfluidics-Enabled Mitochondrial Transfer from Young to Senescent MSCs to Ameliorate Cellular Senescence,https://pubs.acs.org/doi/10.1021/acsami.6c05873,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,10.1021/acsami.6c05873,Dong Sun,"Mesenchymal stem cells (MSCs) are widely used for tissue repair and regeneration, but prolonged in vitro expansion induces senescence and limits their therapeutic efficacy. Given the key role of mitochondria in cellular senescence and metabolic regulation, mitochondrial transfer may offer a promising strategy for ameliorating senescence-associated phenotypes. However, conventional mitochondrial transfer methods, such as coculture and microinjection, are limited by poor quantitative control, low throughput, and potential cell damage. Here, an inertial-focusing-assisted droplet microfluidic platform was developed for high-throughput, high-efficiency, and quantitative control of mitochondrial transfer at the single-cell level. The platform achieved 29.2% single-cell droplets and 1.3% multicell droplets, with a transfer efficiency of up to 56% at a droplet generation rate exceeding 4000 Hz. Using this platform, the transfer of 19 mitochondria from young adipose-derived MSCs (ADSCs) to senescent ADSCs enhanced proliferation capacity and metabolic activities, reduced senescence-associated markers, and transformed the senescent phenotype into a young MSC-like phenotype. The developed technique provides a cell therapy strategy for mitochondrial-related diseases.",pubmed,0
Multifunctional Luminescent Solar Concentrator Integrating Optical Thermometry Based on PMMA/Eu III -Complex Films for Smart Windows,https://pubs.acs.org/doi/10.1021/acsami.6c03810,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,10.1021/acsami.6c03810,Hermi F. Brito,"Multifunctional luminescent materials capable of simultaneously harvesting solar energy and monitoring environmental conditions are promising for next-generation smart windows. Here, we report transparent poly(methyl methacrylate) (PMMA) films doped with the EuIII-based (Et4N)[Eu(nta)4] complex (nta-: 4,4,4-trifluoro-1-(naphthalen-2-yl)butane-1,3-dionate; Et4N+: tetraethylammonium), designed to function as both luminescent solar concentrators (LSCs) and luminescent temperature probes. The nta- ligand enables efficient sunlight absorption in the near-ultraviolet spectral range and sensitization of the EuIII luminescence, affording overall emission quantum(QEuL)yields of up to 50% and sensitization efficiencies above 90%. The resulting PMMA films remain highly transparent (90-100% transmittance) and display homogeneous dopant dispersion, yielding intense red EuIII emission upon exposure to sunlight and effective waveguiding. When coupled to a silicon photovoltaic cell and exposed to daylight, the PMMA:2%EuIII film enhances current generation relative to an uncoated glass substrate, confirming its LSC capability. Moreover, the EuIII 5D0 lifetime is gradually quenched from 280 to 420 K (maximum relative thermal sensitivity of 4.7% K-1 at 397 K), indicating that the film can operate as a temperature probe in locations exhibiting elevated temperatures (e.g., tropical countries, rooftops, parking lots). These results establish EuIII-doped PMMA films as promising dual-function platforms for transparent, energy-harvesting smart windows with integrated optical temperature monitoring.",pubmed,0
A High-Performance Si-Based Photocathode Enhanced by Spatial Confinement Strategy for Photoelectrochemical Hydrogen Production,https://pubs.acs.org/doi/10.1021/acsami.6c06836,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-06 00:00:00 UTC,2026-07-06 00:00:00+00:00,10.1021/acsami.6c06836,Gang Shi,"Metallic materials (such as Ti, Pt, and Ag) modified on silicon-based photocathodes exhibit strong light reflection, which significantly hinders light absorption by the underlying silicon (Si), thereby limiting the efficiency of Si-based photocathodes. Herein, a high-performance Si-based photocathode is designed by spatial confinement strategy. The Pt cocatalysts are confined to the Ti protective layer at the top of the pyramid, which serve as catalytic active sites for the photoelectrochemical hydrogen evolution reaction. The other regions are covered by the SiO2 layer, which allow incident light to penetrate and be absorbed by the underlying Si. This design effectively suppresses parasitic light absorption, thereby enhancing the photoelectrochemical performance of the Si-based photocathodes. In addition, the SiO2 layer and the Ti layer can protect Si from being corroded by the electrolyte. Under 1 sun (AM 1.5G) illumination, the OP-Si/SiO2/Ti/Pt photocathode exhibits an onset potential of 0.415 V vs reversible hydrogen electrode (RHE) and a photocurrent density of -13.93 mA cm-2 at 0 V vs RHE, which is significantly superior to the control photocathode (OP-Si/Ti/Pt). This work provides a promising avenue to develop highly efficient Si-based photocathodes.",pubmed,0
