title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Correction to “Multivariate Sulfate‐Pillared Metal Azolate Frameworks With Tunable Flexibility for CO2 Capture From C2 Hydrocarbons”,https://onlinelibrary.wiley.com/doi/10.1002/anie.7114957?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-07-30 15:35:13 UTC,2026-07-30 15:35:13+00:00,10.1002/anie.7114957,,"H. Wang, W. Zuo, Z. Wang, et al. “Multivariate Sulfate-Pillared Metal Azolate Frameworks With Tunable Flexibility for CO2 Capture From C2 Hydrocarbons,” Angewandte Chemie International Edition 64 (2025): e202512425, https://doi.org/10.1002/anie.202512425. The authors of this Research Article have issued a Correction regarding the crystallographic data in the Supporting Information. We identified that the CIF file for the activated Zn2(daTz)2SO4 structure was inadvertently uploaded under both deposition numbers CCDC 2457037 and CCDC 2457046. The correct CIF for Zn2(aTz)(daTz)SO4 has now been updated in the CCDC database. Consequently, the Supporting Information has been revised to fix minor numerical inconsistencies in the crystallographic data tables presented in Section S2, ensuring full consistency with the CCDC-deposited data. These corrections do not affect the structural interpretations, figures, or any of the scientific conclusions presented in the main text. We apologize for this error. Please note: The publisher is not responsible for the content or functionality of any supporting information supplied by the authors. Any queries (other than missing content) should be directed to the corresponding author for the article.",openalex,1
From wasteland to wonderland: Releasing resupply potential from urban minerals of electric vehicle batteries and motors in China,https://www.cell.com/joule/fulltext/S2542-4351(26)00286-2?rss=yes,Joule,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,10.1016/j.joule.2026.102602,Jun Chen,"Xiong et al. show that China’s end-of-life electric vehicles can become a technology-dependent urban mine for batteries and motors. Their model reveals high resupply potential for lithium, cobalt, neodymium, and dysprosium but persistent gaps for nickel and manganese, highlighting the need for collection, closed-loop recycling, and rare earth element recovery policies.",rss_cell,0
High-transconductance molybdenum disulfide top-gate transistors using epitaxial interface engineering,https://www.nature.com/articles/s41928-026-01672-7,Nature Electronics,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,10.1038/s41928-026-01672-7,Wen-Hao Chang,Monolayer molybdenum disulfide top-gate field-effect transistors with a transconductance of 0.45 mS µm−1 at an equivalent oxide thickness of around 1 nm can be created with the help of an epitaxially derived aluminium oxide interfacial layer.,rss_nature,0
Measuring stress inside composites with mechanophores,https://www.nature.com/articles/s44359-026-00207-9,Nature Reviews Clean Technology,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,10.1038/s44359-026-00207-9,Nazmul Haque,Nazmul Haque demonstrates how mechanophores enable the mapping and quantification of internal stress concentrations in polymer composites.,rss_nature,0
Interface Contact Optimization via Phosphomolybdic Acid Enables 24.9% Efficiency in MoOX-Based Silicon Solar Cells,https://www.nmlett.org/index.php/nml/article/view/2616,Nano-Micro Letters,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,10.1007/s40820-026-02250-4,Yongzhe Zhang,"The development of cost-effective carrier-selective passivating contacts is critical for enhancing the commercial feasibility of silicon compound solar cells. Molybdenum oxide (MoOX) has garnered considerable interest as a promising hole transport layer (HTLs). A key advantage of MoOX is high work function, in addition to the low-cost processability. However, in silicon photovoltaics, MoOX-based p-type contacts face fundamental limitations at hydrogenated amorphous silicon (i-a-Si:H)/MoOX interface, where oxygen vacancy defects lower work function, as well as, weak van der Waals-dominated interactions impair charge carry transport. To address these challenges, we introduced an ultrathin phosphomolybdic acid (PMA) interlayer at the i-a-Si:H/MoOX interface. PMA passivated oxygen vacancy defects, resulting in a notable improvement in open-circuit voltage from 713 to 730 mV, and 0.11 eV work function elevation via dipole formation; meanwhile, PMA strengthened the interfacial bonding energy, reducing saturation current density and contact resistance by 63% and 24%, respectively, contributing to a fill factor enhancement from 83.7% to 84.9%. In the end, we demonstrated a record efficiency of 24.9% for MoOX-based silicon solar cells, which provides valuable insights for developing high-performance MoOX HTL devices for dopant-free p-type contact technologies. Highlights:1 We present a novel phosphomolybdic acid (PMA)/MoOX that overcomes the intrinsic passivation and transport limitations of transition metal oxides in silicon photovoltaics.2 PMA acts as a dual-functional modifier, creating a strong interface dipole (6.34 D) and reducing the tunneling barrier, which lowers the contact resistance by 24%.3 The optimized dopant-free contact achieves a record-breaking efficiency of 24.9%, high-performance silicon solar cells.",rss_description,0
Direct observation of braiding of Majorana-like zero modes in real space,https://www.nature.com/articles/s41467-026-75765-4,Physical sciences : Nature Communications subject feeds,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,,Zhengyou Liu,"Majorana zero modes (MZMs) lie at the heart of fault-tolerant topological quantum computation, where their non-Abelian braiding statistics enable logical operations intrinsically immune to local perturbations and decoherence. Analogs of MZMs, known as Majorana-like zero modes (MLZMs), have recently been proposed in artificial lattices. Despite this progress, a direct real-space observation of the braiding process has remained elusive, representing a fundamental gap between theoretical prediction and experimental realization. Here, we demonstrate the direct observation of the braiding of MLZMs. We identify boundary-bound MLZMs (BMLZMs) that are spatially well separated and can be adiabatically transported along the sample boundary through controlled modulation of the Kekulé phase. By mapping the acoustic-field evolution, we construct the complete real-space trajectory and observe the phase accumulation characteristic of the braiding process. These results establish BMLZMs as a new class of topological excitations and provide a directly observable analog of Majorana braiding dynamics.",nature_html,0
Moisture-induced surface degradation mechanism of argyrodite Li6PS5Cl under dry-room conditions,https://www.nature.com/articles/s41467-026-75537-0,Physical sciences : Nature Communications subject feeds,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,,Dong-Hwa Seo,"Argyrodite Li₆PS₅Cl (LPSC) possesses both high Li-ion conductivity ( ~ 10 mS cm⁻¹ at room temperature) and mechanical softness, positioning it as a flagship solid electrolyte for next-generation all-solid-state batteries (ASSBs). However, even trace amounts of moisture in industrial dry rooms (dew-point –60 to –70 °C) rapidly degrade its surface, diminishing ionic transport and impeding scalable processes. Here, we elucidate the moisture-triggered surface degradation mechanism of LPSC under dry-room conditions by combining first-principles calculations with depth-profiling X-ray photoelectron spectroscopy analysis. The combined analysis reveals a five-step sequence: (i) H2O adsorptions on S-rich surface, (ii) P–S bond weakening followed by thermodynamically favoured S-O substitutions, (iii) rotation of the O-substituted PS₄ tetrahedra that drives O migration into subsurface layers, (iv) formation of an O-rich Li₆PO₅Cl-like surface, and (v) volume-shrinking phase separation into LiCl, Li₃PO₄, Li₂SO₄, LiOH, and Li2CO3. The resulting porous, O-enriched layer fails to passivate the electrolyte, causing a 36% drop in ionic conductivity within three days. These mechanistic insights highlight polyhedral-rigidity tuning and moisture-blocking surface chemistries as complementary strategies for stabilizing thiophosphate electrolytes during practical cell fabrication.",nature_html,0
Manipulatable Cascade Pumping Single-Photon Upconversion,https://www.nature.com/articles/s41467-026-75688-0,Physical sciences : Nature Communications subject feeds,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,,Bin Dong,"Photon upconversion (UC), while promising for infrared photonics, is fundamentally constrained by limited spectral response range, low efficiency, and slow response speeds. Here, we present a machine learning-guided single-photon UC strategy based on cascade pumping that implements a “LEGO-inspired photon stacking” mechanism, in which intermediate state of lanthanide ions (Ln3+) becomes a “virtual ground state” for direct single-photon pumping to target energy levels. As a proof-of-concept, the NaYS2:Ho3+ UC emissions are selectively enhanced by 2-3 orders of magnitude via precise population control. This mechanism extends efficient UC response to ~2100 nm and reduces response time from 30 ms to 54 μs. The approach generalizes to other Ln3+ (Tm3+/Pr3+/Er3+), and energy-transfer optimization in Ho3+-sensitized systems yields near-pure RGB emission. We further demonstrate the high-sensitivity and rapid-response UC narrowband photodetection, enabling low-threshold CO2 sensing with a sensitivity of 6.4×10−4 ppm−1. Our work offers strategy for developing single-photon UC and infrared photodetection technologies.",nature_html,0
Horizontally arranged covalent organic framework nanowires on poly(amidoxime) fibers for high-efficiency uranium capture,https://www.nature.com/articles/s41467-026-76251-7,Physical sciences : Nature Communications subject feeds,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,,Ye Yuan,"The efficient capture of low-concentration uranium (with a concentration range of 10–50 ppm) from nuclear and metallurgical wastewaters is crucial for safeguarding the ecological security of water bodies. Herein, an ion coordination approach was proposed to achieve the controlled arrangement of covalent organic framework (COF) nanowires, with these nanowires being horizontally aligned on the surface of poly(amidoxime) (PAO) fibers. At the interface, the amidoxime groups of PAO and the photocatalytic sites of COF enable synergistic chemical binding and photoreduction of soluble uranium into (UO2)O2·4H2O precipitates. This efficient integration of the two pathways enables an ultrahigh uranium uptake capacity of 1259 mg g−1 within 12 hours (~10 ppm), reducing the extraction time to 1/10 that of the pristine COF nanowires. Notably, in the uranium-spiked metallurgical wastewater with a uranium concentration of ~50 ppm, the COF composite attains a uranium uptake capacity of 9230 mg g−1, establishing a new benchmark for uranium adsorption capacity among existing materials.",nature_html,0
Soliton-assisted massive signal broadcasting via exceptional points,https://www.nature.com/articles/s41467-026-76129-8,Physical sciences : Nature Communications subject feeds,2026-07-31 00:00:00 UTC,2026-07-31 00:00:00+00:00,,Xinliang Zhang,"Chip-scale all-optical signal broadcasting, which replicates data across multiple wavelength channels via Kerr nonlinearity, is critical for high-throughput optical communication and computing systems. High-quality microcavities boost the inherently weak optical nonlinearity but suffer from Fourier reciprocity, creating a fundamental trade-off that prevents simultaneous generation of the multi-wavelength pump for broadcasting (soliton frequency combs) and massive broadcasting in a single cavity. Here we show that a parity-time symmetric coupled-cavity system featuring equally spaced exceptional points in the frequency domain resolves this limitation. This design integrates comb generation and all-optical broadcasting into a unified process, achieving over 100 usable channels across 200 nm bandwidth with terabit-per-second throughput—three orders of magnitude beyond the intrinsic cavity linewidth limit. We further demonstrate an optical convolutional accelerator, establishing a new non-Hermitian paradigm for chip-scale photonic processing.",nature_html,0
