title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
MOF glass design in flux,https://www.nature.com/articles/s44286-026-00446-4,Nature Chemical Engineering,2026-09-18 00:00:00 UTC,2026-09-18 00:00:00+00:00,10.1038/s44286-026-00446-4,Thomas Dursch,,,0
Sustaining green stormwater infrastructure adoption in cities,https://www.nature.com/articles/s44284-026-00520-1,Nature Cities,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s44284-026-00520-1,R. Patrick Bixler,"Widespread adoption of green stormwater infrastructure is critical for realizing citywide stormwater resilience, but adoption remains highly uneven. The study shows how neighborhood visibility, conversion capacity and social capital interact to drive or constrain widespread uptake.",rss_nature,0
Advances and technical challenges in mono-material plastics design for sustainability,https://www.nature.com/articles/s41578-026-00961-z,Nature Reviews Materials,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41578-026-00961-z,Eugene Y.-X. Chen,"Mono-material products, which are made up of one polymer type derived from a single monomer or comonomer combination, may help to solve the sustainability problems associated with multimaterial plastic products. This Review discusses advances in engineering processes towards mono-materials and the remaining technical challenges surrounding mono-materialization.",rss_nature,0
Operando single-atom tracking in individual Pt nanoparticles detects the coexistence of Langmuir and Taylor active sites,https://www.nature.com/articles/s41929-026-01612-w,Nature Catalysis,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41929-026-01612-w,S. Bals,"Understanding heterogeneous catalysis has been limited by the inability to directly observe atomic-scale structural changes under operando conditions. Now operando electron microscopy and quantitative image analysis are combined to quantitatively track with atomic resolution the three-dimensional evolution of individual Pt nanoparticles during CO oxidation, revealing the coexistence and dynamic interplay of Taylor- and Langmuir-type active sites.",rss_nature,0
Base gap switches control protein expression to sense disease-associated DNA,https://www.nature.com/articles/s44460-026-00137-w,Nature Sensors,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s44460-026-00137-w,,"Linking protein production to the presence of specific DNA targets provides a powerful tool for sensing disease. Base gap switches are new sensors that exploit engineered gaps in genes to regulate their transcription, and therefore protein expression, as a function of target DNA concentration.",rss_nature,0
Bioresorbable batteries for transient ingestible bioelectronics,https://www.nature.com/articles/s44286-026-00443-7,Nature Chemical Engineering,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s44286-026-00443-7,Giovanni Traverso,"Abstract
                  
                    Ingestible and implantable electronic devices are transforming personalized healthcare by enabling real-time sensing, targeted therapy and diagnostic capabilities. However, powering these systems remains a major challenge owing to biocompatibility concerns and the environmental impact of conventional batteries. Here we present a bioresorbable magnesium–molybdenum trioxide (Mg–MoO
                    3
                    ) paper battery that delivers high electrochemical performance under physiological conditions and safely degrades over time. The battery provides a peak open-circuit voltage of 1.84 V and supports capsule-scale ingestible electronic systems incorporating bioresorbable power sources for two key gastrointestinal applications: battery-assisted radio-frequency identification tags for wireless medication tracking and capsule systems for electroceutical therapy. In vivo studies in swine models have demonstrated robust operation within the gastrointestinal tract and compatibility with clinically relevant use cases. This study establishes a foundation for safe, high-performance and bioresorbable power sources in biomedical electronics, enabling retrieval-free, eco-friendly devices that eliminate electronic waste in the gastrointestinal environment.",crossref,0
Jammed and connected,https://www.nature.com/articles/s44286-026-00448-2,Nature Chemical Engineering,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s44286-026-00448-2,Alessio Lavino,,,0
Simple logic warnings improve climate argument evaluation across beliefs and partisanship,https://www.nature.com/articles/s41558-026-02754-2,Nature Climate Change,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41558-026-02754-2,Zoe A. Purcell,"Climate discourse is often misjudged, yet the mechanisms remain unclear. Using orthogonally manipulated experiments, this study isolates the effects of prior beliefs, partisanship and argument quality, showing that evaluations of climate arguments are context sensitive and can be improved by minimal logic warnings.",rss_nature,0
Flash energy droughts in solar and wind resources under climate change,https://www.nature.com/articles/s41558-026-02753-3,Nature Climate Change,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41558-026-02753-3,Qiang Zhang,"Flash energy droughts, rapid drops followed by sustained low wind and solar production, could pose potential challenges to power system operations. Here researchers find that climate change may intensify such events across wind, solar and compound forms.",rss_nature,0
Flash energy droughts strain grids,https://www.nature.com/articles/s41558-026-02760-4,Nature Climate Change,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41558-026-02760-4,Kavan Javanroodi,Rapid declines in wind or solar generation may leave electricity systems little time to respond. Now a study maps these events globally and projects that their duration may increase under climate change.,rss_nature,0
Increasing LGBTQIA+ inclusion in climate science,https://www.nature.com/articles/s41558-026-02748-0,Nature Climate Change,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41558-026-02748-0,Anna Zehrung,"LGBTQIA+ climate scientists have long encountered oppression and discrimination across society and in the workplace. We suggest specific actions, which need to be supported by more data, to make climate science more inclusive.",rss_nature,0
Phase-change materials for thermal management,https://www.nature.com/articles/s41578-026-00959-7,Nature Reviews Materials,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41578-026-00959-7,Tingxian Li,"Phase-change materials can store a large amount of latent heat within nearly isothermal phase transitions, making them ideal for thermal management. To enable system-level integration, this Review presents a multiscale design framework for optimizing the thermal properties of phase-change materials from the molecular and material levels to the module and device levels.",rss_nature,0
Rethink data centre planning,https://www.nature.com/articles/s41560-026-02146-y,Nature Energy,2026-09-21 00:00:00 UTC,2026-09-21 00:00:00+00:00,10.1038/s41560-026-02146-y,,The rapid expansion of data centres is challenging power systems and planning processes to keep pace.,rss_nature,0
A Ni(OH)2 symmetric battery cell for hydroxide exchange membrane-based direct air capture of CO2,https://www.nature.com/articles/s41560-026-02129-z,Nature Energy,2026-09-22 00:00:00 UTC,2026-09-22 00:00:00+00:00,10.1038/s41560-026-02129-z,Yushan Yan,"Electrochemical carbon capture promises low-energy direct air capture (DAC), but demonstrations are often confined to small devices and short lifetimes. Here the authors report a 25-cm2 symmetric nickel hydroxide DAC cell operated for 5,000 h at a low energy cost and demonstrate scale-up to a 9 × 300 cm2 stack.",rss_nature,0
Engineering cellular nitrene chemistry,https://www.nature.com/articles/s41929-026-01614-8,Nature Catalysis,2026-09-22 00:00:00 UTC,2026-09-22 00:00:00+00:00,10.1038/s41929-026-01614-8,Jan-Stefan Völler,,,0
Urban trees associated with a reduction in negative sentiment with stronger links during COVID-19,https://www.nature.com/articles/s44284-026-00519-8,Nature Cities,2026-09-22 00:00:00 UTC,2026-09-22 00:00:00+00:00,10.1038/s44284-026-00519-8,Xiao Xiang Zhu,"Urban tree canopy significantly mitigates negative sentiment on social media, with effects amplified during COVID-19. Utilizing high-resolution satellite imagery and geotagged social media data, fixed-effects models reveal optimal canopy coverage thresholds for emotional well-being.",rss_nature,0
Will AI really kill us all? The science behind the hype,https://www.nature.com/articles/d41586-026-02941-3,Nature,2026-09-22 00:00:00 UTC,2026-09-22 00:00:00+00:00,10.1038/d41586-026-02941-3,Elizabeth Gibney,"Nature examines whether the technology might spell the end for humans, and why AI companies are calling for a slowdown.",rss_nature,0
Secondary-sphere hydrogen bonding promotes catalytic nitrate reduction at iron,https://www.nature.com/articles/s41557-026-02235-1,Nature Chemistry,2026-09-22 00:00:00 UTC,2026-09-22 00:00:00+00:00,10.1038/s41557-026-02235-1,Nathaniel K. Szymczak,"Nitrate ( $${{\rm{NO}}}_{3}^{-}$$ ) is a groundwater pollutant that is challenging to remediate. Here we report a bioinspired strategy to enhance nitrate binding and reduction through a network of secondary-sphere hydrogen-bonding interactions within a ligand scaffold. Using a series of redox-inactive Zn(II) complexes based on the tris(2-pyridylmethyl)amine ligand, we demonstrate that ligand variants bearing appended aniline hydrogen-bond donors exhibit up to seven orders of magnitude higher binding affinity for $${{\rm{NO}}}_{3}^{-}$$ compared to analogues lacking such interactions. These hydrogen bonds induce substantial charge redistribution within $${{\rm{NO}}}_{3}^{-}$$ , thereby activating it for reduction. Replacing Zn with a redox-active metal such as Fe results in nitrate deoxygenation. Stoichiometric experiments provide mechanistic insights into the role of dimeric intermediates and their conversion into more reactive monomeric species. Guided by these mechanistic insights, we achieve catalytic nitrate reduction under both thermal and photochemical conditions, producing NO and NH3, respectively, with high turnover numbers. Nitrate is a notoriously difficult substrate for molecular catalysts because of its weak metal-binding affinity and strong N–O bonds. Now, a network of secondary-sphere hydrogen-bonding interactions within an iron coordination complex has been shown to enhance nitrate binding and activation, promoting its catalytic reduction to nitric oxide and ammonia.",openalex,0
