title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Investigation Into the Electrochemical Performance of Micron‐ and Nanosized Tin in Diglyme and Carbonate Electrolytes in Sodium Ion Batteries (Adv. Energy Mater. 27/2026),https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71149?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-07-15 22:52:31 UTC,2026-07-15 22:52:31+00:00,10.1002/aenm.71149,John T. S. Irvine,"Sodium Ion Batteries In article number e71023, John T. S. Irvine and co-workers found that the cycling stability of Sn negative electrode is governed not only by mechanical expansion of Sn but also by the interplay between particle size and electrolyte chemistry. Diglyme electrolytes maintain electrode integrity through a robust SEI despite extreme volume changes, while carbonate electrolytes suffer catalytic decomposition on Sn surfaces, leading to unstable interphases and accelerated capacity fading. These findings reveal that interfacial instability, amplified by particle-size reduction, dominates long-term degradation.",openalex,1
High‐Performance Elastomeric Lithium Metal Anodes Enabled by a Lithiophilic Monolayer‐Assembled Nano‐Crumpled Micro‐Concave Architecture (Adv. Energy Mater. 27/2026),https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.71188?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-07-15 22:52:31 UTC,2026-07-15 22:52:31+00:00,10.1002/aenm.71188,Jinhan Cho,"Lithium Metal Batteries In article number e71104, Seoin Back, Yongmin Ko, Jinhan Cho, and co-workers present an elastomeric lithium metal anode in which hierarchical nano-micro architectures are uniformly decorated with lithiophilic amine moieties. The resulting structure affords synergistic mechanical and interfacial regulation, effectively mitigating dendritic growth and enabling stable long-term cycling, which positions elastomeric anodes as a compelling platform for durable and safe lithium metal batteries.",openalex,1
Fluorine-Free Waterborne Polyurethane Coatings with Synergistic Fouling-Release and Contact-Killing for Marine Biofouling Defense,https://pubs.acs.org/doi/10.1021/acsami.6c09642,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c09642,Zongliang Du,"In this study, a novel waterborne polyurethane coating (BV-PDx) with dual-action (dynamic and static) antifouling efficacy was innovatively developed by incorporating polydimethylsiloxane (PDMS) as side chains and covalently grafting quaternary ammonium salts into the backbone. The highly flexible PDMS side chains not only reduce the surface energy and elastic modulus of the material but also endow the coating with superior dynamic fouling-release performance under hydrodynamic shear force. Simultaneously, the incorporated cationic active groups effectively address the limitations of pure siloxane systems in static environments through a nonleaching ""contact-killing"" mechanism. The coatings demonstrate broad-spectrum antifouling against Escherichia coli, Staphylococcus aureus, and Phaeodactylum tricornutum. Moreover, the mechanical properties can be effectively tuned by systematically adjusting the molecular weight of the PDMS segments. This research offers an innovative structural design strategy for the development of eco-friendly and durable marine antifouling materials adaptable to complex underwater environments.",pubmed,0
Multifunctional Shaped MOF-Biopolymer Composite for Enzymatic Catalysis and Pollutant Removal,https://pubs.acs.org/doi/10.1021/acsami.6c04694,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c04694,Nathalie Steunou,"We report a novel strategy for constructing a multifunctional catalytic bioreactor by integrating diverse metal-organic frameworks (MOFs) into gelatin via a green coacervation process. A wide range of chemically stable Zr, Fe, Al, and Ti MOFs were incorporated into the gelatin matrix, forming robust composites with good MOF loadings, high porosity, and crystallinity. In particular, the UiO-66(Zr)/gelatin composite was developed for sustainable catalysis and environmental remediation. These composites could be easily shaped into different forms, including tablets and monoliths. It exhibited high adsorption capacity and selectivity toward cationic dyes such as methylene blue, highlighting its potential for dye removal. This hydrogel composite could also be combined with laccase to form a laccase@UiO-66(Zr)/gelatin composite, which exhibited high catalytic efficiency for the degradation of dyes and the oxidative polymerization of phenolic pollutants under harsh conditions (broad pH, elevated temperatures) and over multiple cycles. The shaped biocatalysts also showed tunable product retention or release depending on the gelatin content. This highlights the high potential of the laccase@UiO-66(Zr)/gelatin composite as a scalable, eco-friendly enzyme-based biocatalytic system with applications in environmental remediation.",pubmed,0
"Engineered Peptide Hydrogel Interface for Coupling Rapid Stemness Induction, In Situ Pathway Monitoring, and Direct Drug Evaluation of Cancer Stem Cells",https://pubs.acs.org/doi/10.1021/acsami.6c08163,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c08163,Wensheng Yang,"Cancer stem cell (CSC) models are essential for understanding tumor progression and evaluating targeted therapies. However, conventional approaches rely on sphere formation, destructive characterization, and re-culture steps, resulting in prolonged workflows and limited reproducibility (15-30 days). Herein, we report an engineered functional peptide hydrogel interface that seamlessly integrates rapid CSC induction with in situ pathway monitoring and drug evaluation. The self-assembled Fmoc-diphenylalanine (Fmoc-FF) hydrogel provides a 3D microenvironment, while co-assembly with Fmoc-RGD peptides activates integrin-mediated signaling, inducing highly efficient stemness reprogramming of MCF-7 cells within 3 days. By incorporating a manganese porphyrin as a catalytic recognition element, the hydrogel-electrode interface enables electrochemical detection of nitric oxide (NO) as a functional readout of pathway activation. This design allows real-time, in situ monitoring of dynamic signaling processes during CSC induction. Furthermore, the NO-responsive electrochemical sensing platform enables direct evaluation of CSC-targeting drugs within the same 3D system, eliminating the need for sphere transfer and lysis-based assays. Compared with conventional methods, the integrated strategy significantly shortens the experimental workflow to 6-8 days while improving operational simplicity and functional readout capability. This work establishes a materials-driven strategy for coupling cell state programming with electrochemical signal transduction, enabling integrated interrogation of CSC biology and therapeutic response.",pubmed,0
Modulating Solvation Structure through Steric Hindrance: A Diluent Strategy for Low-Temperature Sodium Metal Batteries with Robust Inorganic Interphase,https://pubs.acs.org/doi/10.1021/acsami.6c09577,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c09577,Yanwei Sui,"The ability of sodium metal batteries (SMBs) to operate under low temperatures is highly desirable; however, achieving stable performance remains challenging due to limitations in cation-solvent interactions and sluggish desolvation kinetics. Salt precipitation or electrolyte solidification severely impedes ion transport, leading to low Coulombic efficiency for Na plating/stripping, rampant dendrite growth, fragile solid electrolyte interphase (SEI) formation, and severe capacity decay. Localized high-concentration electrolytes (LHCEs) offer a promising solution but often rely on costly and volatile fluorinated ether diluents. Herein, we introduce cyclopentyl methyl ether (CPME) as a cost-effective diluent to formulate a NaPF6-diethylene glycol dimethyl ether (G2)/CPME LHCE. Combining theoretical and experimental analyses, we demonstrate that the bulky cyclopentyl group in CPME introduces steric hindrance, which kinetically excludes CPME from the primary Na+ solvation sheath while weakening Na+-G2 coordination. This facilitates PF6- entry into the inner solvation sheath, forming an anion-enriched structure that promotes a gradient NaF-rich SEI. As a result, Na‖Na symmetric cells operate stably for over 3600 h at 25 °C, and Na‖Na3V2(PO4)3 full cells retain 90.1% of their initial capacity after 1000 cycles at 1 C. At -30 °C, they deliver 90.9% capacity retention after 500 cycles at 1 C, compared to 72.7% for the NaPF6-G2 electrolyte. This work establishes CPME as a cost-effective diluent for enabling low-temperature-tolerant SMBs.",pubmed,0
Identifying Intermediates in CO 2 -to-C 2 H 4 Electrochemical Reduction by In Situ Surface-Enhanced Raman Spectroscopy,https://pubs.acs.org/doi/10.1021/acsami.6c03703,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c03703,Teng Zhang,"Production of value-added C2+ products is an important topic in the research of electrochemical CO2 reduction reaction (CO2RR), and in situ spectroscopy identifies key intermediates and provides important details for a deeper understanding of the reaction mechanism. Applying a ""borrowing"" surface-enhanced Raman spectroscopy (SERS) strategy, core-shell Au@Cu2O nanocatalysts with different shell thickness were used to probe the CO2RR pathways on the surface of Cu2O in both neutral (KHCO3 + KCl) and alkaline (KOH) electrolytes. In situ Raman spectroscopic measurements showed that the SERS effect occurs at the apparent shell thicknesses of up to 100 nm. Comparative analysis uncovers the correlation between low-frequency-binding (LFB) and high-frequency-binding (HFB) *CO intermediates and electrochemical selectivity. A higher *COLFB/*COHFB ratio favors the generation of C2H4, while abundant *COHFB leads to predominant CO formation.",pubmed,0
Advances and Challenges in Wearable Sensors for Health Monitoring,https://pubs.acs.org/doi/10.1021/acsami.6c04520,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c04520,Osvaldo N. Oliveira,"Analytical tools may revolutionize healthcare by enabling accessible, rapid, and decentralized testing. Wearable (bio)sensors, in particular, provide frequent or continuous patient monitoring through non- to minimally invasive measurements. This approach yields unprecedented amounts of health-related information, leading to more informed clinical decision-making and closer patient follow-up. In this mega-review article, we bring together leading researchers in the field to discuss the state of the art in wearable devices for health monitoring. We begin by providing a broad overview of the field through citation network analysis. We then review the application of chemical (bio)sensors in biofluids (e.g., sweat, saliva, tears, interstitial fluid, and cerebrospinal fluid), highlighting the challenges and advantages associated with each. Subsequently, we discuss the construction of wearable devices and their main formats (e.g., smart contact lenses, textiles, mouthguards, watches/wristbands, and implantable systems). Physical sensors are addressed in a dedicated section focusing on the assessment of heart rate, blood pressure, and body temperature. The role of soft electronics in wearable devices is also examined, as these technologies are essential for enhancing user comfort and sensor reliability, which demands advances in materials science. Furthermore, we present strategies for signal acquisition and transmission, as well as approaches for on-body energy harvesting and device self-powering. The use of artificial intelligence and machine learning is then discussed as a means of enhancing analytical performance and managing the large volumes of data generated by wearable devices. Finally, business, regulatory, and ethical considerations are examined. We expect that this review will provide an overview of sensing and biosensing technologies for health-related applications, identify promising research directions, and inspire future developments.",pubmed,0
Compact Single-Transistor Ternary Content-Addressable Memory Based on Parallel-Channel WSe 2 Reconfigurable Transistors,https://pubs.acs.org/doi/10.1021/acsami.6c08458,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c08458,Jiwon Chang,"As data-centric applications such as AI and network processing grow rapidly, conventional computing systems suffer from performance bottlenecks due to the separation of memory and logic. Ternary content-addressable memory (TCAM) offers a promising memory-centric approach by enabling parallel search operations with three logic states-'0', '1', and 'don't care' ('X')-for enhanced functionality. However, conventional static random access memory (SRAM)-based TCAMs require at least 16 transistors per cell, limiting density and incurring significant power overhead. Here, we present a compact single-transistor TCAM cell based on parallel-channel reconfigurable field-effect transistors (PC RFETs) fabricated using large-area monolayer WSe2. The parallel-channel configuration enables stable ambipolar transport in large-area WSe2, where selective charge-transfer doping with sub-stoichiometric metal oxides converts the homogeneous p-type WSe2 channel into parallel n-type and p-type channels. A tri-layer Al2O3/HfO2/Al2O3 gate stack enables nonvolatile modulation of p-type, n-type, and ambipolar conduction states via gate pulse programming. The PC RFETs demonstrates symmetric conduction (Ion.n/Ion.p ≈ 1.02), high on/off ratios (∼105), and reliable match/mismatch behavior. This RFETs-based a single transistor (1T) TCAM cell is further validated through SPICE simulations. An 1 × 8 array simulation confirms scalability and circuit-level feasibility with a latency of ∼5 ns. This work offers a promising pathway toward high-density and fast operation with compact TCAM for future data-centric computing.",pubmed,0
Pneumatic smart textile actuation,https://www.cell.com/matter/fulltext/S2590-2385(26)00267-5?rss=yes,Matter,2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1016/j.matt.2026.102904,Wenming Zhang,"Pneumatic textile actuators make fabrics move by using air pressure. This review explains how these soft, wearable systems are designed, made, sensed, and applied, and it highlights their potential in touch feedback, rehabilitation, and physical assistance while outlining future directions for smarter and more comfortable wearable technologies.",rss_cell,0
Coordination-Diverse Fe-N 4 Single-Atom Catalysts Regulate High-Valent Iron–Oxo Generation for Ultrafast Fenton-like Reactions,https://pubs.acs.org/doi/10.1021/acsami.6c08069,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c08069,Zhiwei Liang,"In practical catalyst synthesis, single-atom catalysts (SACs) typically possess complex coordination environments, where multiple coordination configurations coexist within a single catalyst. However, the mechanisms of these diverse coordination structures during oxidant activation and reactive oxygen species (ROS) generation remain largely unclear, hindering the rational design of SACs with controllable ROS pathways. Herein, we developed a SAC based on sludge-based activated carbon (SBAC-SAC) that simultaneously stabilized three Fe coordination configurations (Fe-N4, Fe2N6, and 2Fe-N4) for efficient peracetic acid (PAA) activation. The optimized SBAC-SAC/PAA system achieved rapid phenol degradation with an apparent rate constant of 1.9829 min-1 and 86.12% PAA utilization efficiency. Theoretical calculations further revealed that the Fe2N6 configuration, with a narrowed band gap and high Fe spin states, achieved an optimal balance between adsorption strength and electron transfer for the formation of high-valent iron-oxo species compared with other configurations. The long-term steady operation demonstrated outstanding stability in continuous-flow applications, maintaining 100% removal efficiency for 312 h with negligible iron leaching. Life cycle assessment (LCA) showed the feasibility and environmental promise of this catalyst for practical wastewater treatment. This work provides fundamental insights into the catalytic roles of coordination-diverse Fe-N4 sites and offers a sustainable strategy for designing SACs toward efficient environmental remediation.",pubmed,0
Receptor–Ligand-Mediated Anchoring of Polyphenol Quantum Dots to Membrane Fragments for Precision Delivery in Alzheimer's Disease Therapy,https://pubs.acs.org/doi/10.1021/acsami.6c10322,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-07-16 00:00:00 UTC,2026-07-16 00:00:00+00:00,10.1021/acsami.6c10322,Xucong Lin,"Polyphenol-based carbon dots (PCDs) hold great promise for Alzheimer's disease (AD) treatment owing to their inherent antioxidant activity, ultrasmall size, and favorable blood-brain barrier (BBB) permeability. Nevertheless, rapid immune clearance and poor lesion targeting severely hinder their clinical translation. Conventional cell membrane coating is poorly compatible with ultrasmall PCDs, causing incomplete encapsulation, active site masking, and membrane protein inactivation. Herein, we fabricated a novel biomimetic nanostructure (MQCM) by anchoring mannose-modified quercetin nanodots (MQNDs) onto BV2 cell membrane fragments (CMFs) via specific mannose-CD206 receptor-ligand interactions. This unique binding strategy endowed MQCM with a high anchoring efficiency (84.3%) and improved structural stability. Distinct from conventional nonspecific membrane coating that shields active sites and impairs nanoparticle functionality, this design avoids such drawbacks and completely preserves the intrinsic bioactivity of MQNDs and membrane proteins. The optimized MQCM displays high BBB permeability (42.35%), precise BV2 targeting, and lesion-responsive drug release. BV2-derived CMFs prolong blood circulation and lesion retention of MQNDs, while the released MQNDs exert multiple anti-AD effects by regulating ROS homeostasis, inhibiting Aβ fibrillation, and promoting Aβ autophagy. Collectively, this integrated biomimetic system offers a precise AD therapeutic strategy and advances the clinical translation of PCD-based nanomedicines.",pubmed,0
