title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Electroluminescent photoresists extending lithographic scaling to OLEDs,https://www.nature.com/articles/s41586-026-11042-0,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11042-0,Chih-Jen Shih,"Abstract
                  
                    The miniaturization of organic light-emitting diodes is critical for next-generation ultrahigh-resolution displays and integrated photonics
                    1–8
                    . However, traditional vacuum evaporation and inkjet printing methods are incompatible with the lithographic scaling processes that underpin silicon electronics
                    9–16
                    , hindering true monolithic integration with complementary metal–oxide–semiconductor circuits. Here we present electroluminescent photoresists synthesized via atom transfer radical polymerization that can be directly patterned by ultraviolet and electron-beam lithography. These multi-arm star polymers feature a core–shell architecture designed to embed the thermally activated delayed fluorescence emitters within a protective host shell, segregating them from the reactive photocrosslinking moieties on the surface. The site-specific isolation ensures that crosslinking reactions occur at the periphery, leaving the emissive cores intact and preserving high electroluminescence. We demonstrate robust processing orthogonality in sequential multilayer electroluminescent photoresist photolithography, enabling subdiffraction fluorescence nanopatterns with critical dimensions down to 110 nm. We validate their device performance with multicolour, ultraviolet-patterned organic light-emitting diodes exhibiting external quantum efficiencies exceeding 13%. These results not only pave the way for extending Moore’s law to organic optoelectronics but also unlock their potential for monolithic optoelectronic integration.",crossref,0
Assessing biological degradation of non-hydrolysable synthetic polymers,https://www.nature.com/articles/s41586-026-10918-5,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-10918-5,Gustav Vaaje-Kolstad,"The discovery and engineering of enzymes capable of depolymerizing synthetic polymers with hydrolysable backbone linkages is now enabling biotechnological solutions for plastics recycling. Polyolefins and other non-hydrolysable polymers, however, have saturated carbon-carbon linkages that are more challenging to cleave biologically. Despite decades of research, the evidence that biocatalysts can appreciably deconstruct carbon-carbon-linked polymers remains ambiguous, often stemming from inconsistent assays and qualitative, low-resolution analytical methods and from the lack of proper identification and biochemical characterization of the enzymes involved. To aid in definitive polymer deconstruction measurements for non-hydrolysable polymers, here we survey abiotic and biological oxidation mechanisms and provide critical commentary on experimental assays and substrate and product characterization approaches. From this foundation, we propose best-practice experimental design principles, including reaction conditions, control experiments, analytical approaches, biochemical assays and characterization methods that should promote reproducibility and impact across this field.",pubmed,0
Cohesin reshapes replication fork contacts to aid fork slowing and reversal,https://www.nature.com/articles/s41586-026-11034-0,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11034-0,Massimo Lopes,"Abstract
                  
                    DNA replication forks can be challenged by cancer chemotherapeutic treatments, leading to accumulation of single-stranded DNA and slowdown of DNA synthesis. The marked plasticity of replication forks under replication stress ensures fork stability, damage tolerance and complete genome duplication
                    1
                    . Initiation and progression of replication forks occur in a three-dimensionally organized genome. DNA loop extrusion by the cohesin complex organizes the genome
                    2
                    and regulates the initiation and positioning of DNA replication origins
                    3,4
                    . Although transient interaction of sister forks was recently reported during unperturbed replication
                    5
                    , the functional relevance of fork contacts during replication stress and the role of cohesin in this context remain unknown. Here we show that cohesin-mediated loop extrusion rearranges nascent DNA contacts at stressed replication forks to promote genome stability. Using auxin-inducible degron
                    6
                    , separation-of-function mutants
                    7–9
                    and a newly developed Micro-C-based technique to capture chromatin contacts at nascent DNA (Repli-C), we found that loop-extruding cohesin accumulates at stalled replication forks, limiting sister-fork coupling in favour of inter-replicon contacts. This process promotes active fork slowing and reversal by preventing PRIMPOL action on single-stranded DNA
                    1
                    . These findings show that the replication stress response is not merely an accumulation of individual regulatory events, but is topologically integrated across the genome through cohesin loop extrusion. While providing a new function for loop-extruding cohesin, our results indicate the potential impact on cancer therapy of frequent cohesin mutations in tumours
                    10
                    .",crossref,0
Electrically controllable superconducting memory effect in UTe2,https://www.nature.com/articles/s41586-026-11015-3,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11015-3,Alexander G. Eaton,"Abstract
                  
                    Multiphase superconductors—materials that host two or more distinct superconductive phases—are exceptionally rare. Examples include heavy-fermion CeRh
                    2
                    As
                    2
                    alongside some uranium compounds such as UPt
                    3
                    and URhGe (refs. 
                    1,2,3
                    ). In the multiphase
                    p
                    -wave superfluid
                    3
                    He, complex vortex dynamics can occur at the phase boundary between the A and B phases
                    4,5
                    . Here we study the
                    p
                    -wave superconductor candidate UTe
                    2
                    (refs. 
                    6–8
                    ). On applying a magnetic field to access an intermediate regime straddling two distinct superconducting phases
                    9,10
                    , we find that direct current pulses can push the material in and out of a metastable state that has an enhanced critical current density
                    J
                    c
                    . This switching is controllable by the strength and duration of the stimuli, with the system ‘remembering’ whether it is in the high or low
                    J
                    c
                    state for extended periods. We interpret this phenomenology to be due to the quenching of a disordered out-of-equilibrium glassy vortex state under perturbation, which has stronger pinning forces and thus higher
                    J
                    c
                    . The equilibrium vortex lattice is reattained by annealing the system with a gradual current ramp, returning it to the original state. Rather than requiring proximate magnetic or semiconducting interfaces
                    11–14
                    , this memory functionality seems to be an intrinsic property of UTe
                    2
                    rooted in the superconducting order itself. Our findings underscore the rich complexity of multiphase quantum vortex matter.",crossref,0
Author Correction: Obesity rise plateaus in developed nations and accelerates in developing nations,https://www.nature.com/articles/s41586-026-11135-w,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11135-w,Majid Ezzati,"In the version of the article initially published, María Elena Díaz-Sánchez, Patricia Varona-Pérez and Ramón Suárez-Medina (all affiliated with the National Institute of Hygiene, Epidemiology and Microbiology, Havana, Cuba) were inadvertently omitted from the list of NCD Risk Factor Collaboration (NCD-RisC) members and have now been added in the HTML and PDF versions of the article.",openalex,0
Scalable near-real-time Bayesian phylogenetics for outbreaks with Delphy,https://www.nature.com/articles/s41586-026-11012-6,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11012-6,Pardis C. Sabeti,"Pathogen genomic analysis is central to tracking, understanding and containing outbreaks1–13, but the complexity and cost of state-of-the-art phylogenetic tools limit global access and impact. Here we introduce Delphy, an exact reformulation of Bayesian phylogenetics14–17 designed to transform its speed, scalability and accessibility while retaining Bayesian state-of-the-art accuracy. Delphy’s central data structure, an explicit mutation-annotated tree, takes advantage of the high sequence similarity of large-scale epidemic datasets18–20 for efficient tree exploration and convergence. By reproducing key analyses from recent major epidemics, including Ebola1,21, Zika2, SARS-CoV-2 (ref. 22), mpox3,4 and H5N1 (refs. 23,24), we demonstrate state-of-the-art accuracy with up to 2–3 orders of magnitude improvements in speed. Assessing Delphy’s scalability, we show that a simulated dataset of 100,000 sequences can be analysed within a day. We distribute Delphy as a client-side web application that enables local, interactive analysis of raw data on the user’s machine. Delphy automatically identifies key viral lineages and mutations, as well as their emergence and prevalence through time, with quantified uncertainties grounded in Bayesian theory. Delphy establishes Bayesian phylogenetics as a fast, accessible frontline tool for future outbreak response. Delphy makes near-real-time and scalable Bayesian phylogenetics possible for growing viral outbreaks, enabling public health bodies anywhere to analyse and react to their own data with state-of-the-art accuracy and minimal friction.",openalex,0
Sex without crossovers mimics clonal reproduction in Rhynchospora tenuis,https://www.nature.com/articles/s41586-026-11057-7,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11057-7,André Marques,"Abstract
                  
                    Meiotic recombination ensures accurate chromosome segregation and promotes genetic diversity by generating crossovers between homologous chromosomes
                    1
                    . Although essential in most sexually reproducing organisms, recombination is variably regulated and can be absent in some lineages, a condition known as achiasmy
                    2
                    . However, obligate achiasmy in both sexes of a sexual species has not been documented. Here we investigate
                    Rhynchospora tenuis
                    , a flowering plant with the lowest known chromosome number and inverted meiosis
                    3
                    . Combining genomics with molecular experiments, we show that
                    R. tenuis
                    undergoes obligate, genome-wide achiasmy in both male and female meiosis. Despite normal early meiotic axis formation, synapsis fails, crossovers are undetectable cytologically and genetically, and univalents persist at metaphase I. Haplotype-specific accumulation of transposable elements generates segregation distortion favouring the transmission of larger, repeat-rich chromosomes. Sexual reproduction is nevertheless retained: fertilization yields viable seeds only when translocation-compatible gametes meet, indicating strong post-meiotic selection against incompatible homozygous combinations. As a result, all surviving offspring are genetically identical, effectively maintaining heterozygosity by sexual reproduction with parental genotype restitution mimicking clonal reproduction. We propose that recombination loss, a low chromosome number, inverted meiosis and selection for compatible gamete combinations together enable faithful segregation and clonal-like inheritance despite sexual reproduction. These findings blur the boundary between sex and clonality, linking genome architecture, recombination loss and transmission bias.",crossref,0
Targeted genomic integration and rearrangement using prime assembly,https://www.nature.com/articles/s41586-026-11024-2,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11024-2,Daniel E. Bauer,"Although therapeutic genome editing holds great potential to remedy diverse inherited and acquired disorders, targeted installation of medium-to-large genomic modifications in therapeutically relevant cells remains challenging1. Here we develop prime assembly, an approach that permits DNA sequence assembly and integration in human cells leveraging CRISPR-targeted dual flap synthesis. This method enables RNA-programmable site-specific integration of single or double-stranded DNA fragments. Unlike homology-directed repair, prime assembly is similarly active in dividing and non-dividing cells. We applied prime assembly to perform targeted exon recoding, transgene integration and megabase-scale rearrangements, including at therapeutically relevant loci in primary human cells. Prime assembly expands the capabilities of genome engineering by enabling the targeted integration of medium to large-sized DNA sequences without relying on double-stranded DNA donors, nuclease-driven double-strand breaks or cell cycle progression.",semanticscholar,0
Molecular-level observation of the self-assembly of a virus-like particle,https://www.nature.com/articles/s41586-026-10948-z,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-10948-z,Philipp Kukura,"Abstract
                  
                    Biomolecular assembly is a cornerstone of cellular organization. Revealing its underlying principles is essential for understanding biological function
                    1,2
                    and malfunction in disease
                    3,4
                    . Viral capsid assembly is the archetypal self-assembly system
                    5–7
                    , which has been central in establishing the fundamental principles underpinning biomolecular assembly and the development of new biomaterials
                    8–10
                    and therapeutics
                    11,12
                    . Yet, despite decades of experimental efforts, observation and quantification of virus self-assembly pathways and dynamics have remained elusive
                    13
                    . Here we combine mass photometry (MP)
                    14
                    with a single-molecule trapping method to monitor the real-time assembly of individual virus-like particles (VLPs) with molecular resolution. We show that weak and reversible multivalent interactions control the assembly process by facilitating stochastic selection of a limited set of on-path, topologically closed intermediate structures. Assembly is finely tuned by the transition rates between these intermediates, proceeding through a sequence of effectively irreversible first-passage events. The corresponding first-passage times arise from the VLP symmetry, creating temporal separation between the formation of the first topologically closed intermediate and subsequent elongation. This results in a nucleation-and-growth mechanism that yields an equilibrium distribution consistent with the law of mass action, despite the overall irreversibility of assembly. Characterization of the thermodynamics and kinetics of the process reveals how the system specifically assembles into one final structure with high fidelity despite thousands of available assembly intermediates. More broadly, our approach provides a general framework for visualizing and quantifying the dynamics of multimeric biological machines at the molecular level.",crossref,0
Heterogeneous photonic integration of single-crystalline nanomembranes,https://www.nature.com/articles/s41586-026-11000-w,Nature,2026-09-16 00:00:00 UTC,2026-09-16 00:00:00+00:00,10.1038/s41586-026-11000-w,Sang-Hoon Bae,"Despite the growing maturity of silicon (Si) and silicon nitride (SiN) for integrated photonics, a single material platform is unable to meet the diversifying requirements posed for photonic integrated circuits1,2. Essential optical functionalities can be attained by the heterogeneous integration of functional materials into established photonic platforms3,4. However, stringent lattice-matching constraints severely hinder the quality of heteroepitaxial material grown on dissimilar optical substrates5. Here we obviate this limitation by exploiting free-standing single-crystalline nanomembranes enabled by advanced epitaxy and layer lift-off techniques6-9. We present a versatile framework making use of photonic van der Waals (vdW) integration10 to infuse desired functionalities into Si and SiN photonics. By transferring single-crystalline thin-film barium titanate (BTO) to Si chips, we experimentally demonstrate ultraefficient electro-optical modulation, with a large Pockels coefficient r42 over 1,290 pm V-1 and a 3-dB electro-optical bandwidth of more than 23 GHz, enabled by well-defined BTO crystallographic orientation and quality. We also report ultracompact non-reciprocal magneto-optical isolators by vdW integration of cobalt ferrite (CFO) nanomembranes into Si microrings, with a Faraday rotation coefficient θF of 33,800° cm-1. To exemplify the capability of coalescing diverse functional materials into arbitrary photonic templates, we laterally stitch gallium arsenide (GaAs)11,12 and gallium nitride (GaN) single crystals13,14 on top of SiN photonics to realize expansive photodetection from ultraviolet to near-infrared wavelengths15. Multifunctional ring resonators for simultaneous electro-optical and magneto-optical modulations are also demonstrated by constructing vertical CFO/BTO heterostructures16,17, leading to new opportunities for advanced hetero-integrated optoelectronic applications and beyond.",pubmed,0
