stable_id,title_zh,abstract_zh
ff6c3c6ac268bd64,地缘政治风险暴露和能源支持链贸易的弹性：多层网络诊断,
741b62d6ee3bf941,为什么我们必须停止谈论通用人工智能，而应该构建“有利于工人”的人工智能,我们不应该竞相取代人类，而应该构建能够增强人类专业知识并扩大机会的人工智能工具。
f925abd0196a6425,Sleuth 发现数十项研究使用了错误的抗体,此案是科学主力在实验中被滥用的最新例子。
90b6c50d742d38fb,简报：新的发作性睡病药物可以解锁一系列新型脑疗法,《自然》杂志的工作人员讨论了 FDA 批准的治疗发作性睡病的药物如何能够在治疗发作性睡病之外发挥作用，以及迄今为止寿命最长的人脑类器官。
98d59edba9ca5ae6,惊天动地的雷声探测地下地质,地震学家测量了“雷震”的不同速度，以调查地震活动很少的地区。
5b32359abdc2bfb7,工业嵌入式人工智能调查：从工业机器人的角度,工业机器人是现代制造自动化的基础，但基于固定轨迹和离线编程的传统确定性控制在高混合和柔性生产中举步维艰。具身人工智能（EAI）通过在闭环物理交互中耦合感知、推理和行动，提供了一种有前途的替代方案，使工业机器人能够在线适应行为而不是执行预定义的任务。然而，由于对精度、实时性能、可靠性和安全性的严格要求，通用EAI仍然难以在工业环境中部署。这些挑战激发了人们对工业人工智能 (EAI4I) 的兴趣日益浓厚。本文从工业机器人角度对 EAI4I 进行了系统调查。具体来说，我们首先分析EAI4I赋能的工业机器人的量化需求。随后，回顾了近期的研究进展，涵盖单机器人和多机器人系统的核心技术、专用硬件平台、高保真模拟器、特定任务数据集、代表性工业应用场景以及关键部署挑战。最后，讨论了 EAI4I 的有希望的方向。
fc4434bb5340e933,蘑菇 Marasmius fiardii PR-910 中克尼佩林二萜的生物合成,摘要 Crinipellins 是一个独特的 5/5/5/5 四环二萜类化合物家族，此前仅报道过来自 Crinipellis 属的蘑菇。尽管进行了广泛的合成研究，但负责克尼佩林形成的生物合成机制仍然难以捉摸。在这里，我们从蘑菇Marasmius fiardii PR-910中鉴定出了crinipellin生物合成基因簇（mfd），Marasmius fiardii PR-910是Marasmiaceae科的一员，Crinipellis也属于该科，尽管M. fiardii PR-910本身尚未被报道能够产生crinipellins。通过结合由 AlphaFold3 生成的结构模型引导的定点诱变、稳定同位素标记研究、密度泛函理论 (DFT) 计算和从头算分子动力学 (AIMD) 模拟，阐明了构建融合四奎烷支架 1 和 2 的二萜合酶 MfdB 的环化机制。 MfdB 的诱变揭示了产生结构多样的二萜的神秘环化途径，包括前所未有的桥接和重排二萜骨架 (4-6)，其形成得到了计算分析的支持，并进一步揭示了一种不寻常的富含精氨酸的二磷酸结合结构。米曲霉和酿酒酵母的异源表达研究确定了细胞色素 P450 酶 MfdC、MfdD 和 MfdE 的氧化功能，导致产生 19 种以前未描述的氧化代谢物 (16-34)。值得注意的是，MfdE 是很大程度上未开发的 CYP_FUM15 样亚家族的成员，可催化一种不寻常的氧化酶
026a00b95ba1745f,低压下实验实现超导氢化物 Mg2RhH6,摘要 尽管近年来聚氢化物超导体领域取得了巨大进展，但高临界温度（Tc）超导的实现仍然依赖于强大的高压。在较低压力下寻找超导氢化物尤为重要。在这里，我们报告了 Mg2RhH6 的首次实验合成，它在 30 GPa 的显着减压下表现出超导性。 Mg2RhH6 的合成过程分为两步：(1) 制备 Mg2RhH5 前体，其中氢原子通过共价键稳定；(2) 引入额外的氢，将电子注入到 30 GPa 以上的反键轨道，同时触发从 RhH5 方锥体到 RhH6 八面体的结构转变。超导性在~30 GPa 下出现，Tc 为 24 K，并且在 53 GPa 下合成后，Tc 进一步增强至 29 K，电阻率急剧下降至零，并且在外加磁场下 Tc 受到特征抑制。我们的结果表明，Mg2RhH6 在 30 GPa 以上具有热力学稳定性，使其成为第一个在易于接近的压力下 Tc 约为 30 K 的超导体。这项研究为在声子介导的 BCS 框架内合理设计和发现高温超导体开辟了一条非常有前途的途径。
b520cc34146254de,内在形态手性控制金纳米粒子的自旋选择性,摘要 手性诱导自旋选择性（CISS）使手性材料能够产生自旋极化电流，但本质手性无机纳米结构中自旋选择性的结构起源仍不清楚。一个主要的机械挑战是确定表面配体的分子手性和无机核的固有三维手性如何各自影响自旋极化的符号和大小。在这里，我们使用半胱氨酸定向种子介导的手性金纳米颗粒（NP）生长来解决这一挑战。值得注意的是，通过半胱氨酸浓度的简单变化，相同的半胱氨酸对映体可以引导两种不同的本质手性形态的形成，即三八面体和花瓣立方体纳米颗粒。这种形态转变反转了有效等离子体旋向性，如圆二色性响应的符号所反映的，并且同时反转了自旋极化的符号。磁导探针原子力显微镜显示，L-半胱氨酸衍生的三八面体和花瓣立方体颗粒表现出相反的自旋选择性，尽管它们具有相同的手性配体。相比之下，用L-半胱氨酸修饰的非手性Au NP仅表现出较弱的自旋极化，比本质手性粒子小约1个数量级。通过结合系综圆二色性、单粒子圆差分散射、电磁模拟和自旋相关输运测量，我们表明自旋极化遵循单个粒子的局部形态旋向性
d70092906310461d,基态黄素依赖性酶催化烯烃的形式氢膦酰化,摘要 有机磷化合物是一类重要的功能分子，在合成、催化和药物化学领域具有广泛的相关性。尽管它们很重要，但生物催化 C-P 键形成仍然很少见，仅从天然产物生物合成中发现了有限的例子。在这里，我们报告了一个先前未开发的生物催化平台，通过涉及膦酰基自由基中间体的黄素依赖性酶催化分子间自由基偶联来构建 C-P 键。该转化由基态 FMNhq 直接驱动，蛋白质工程能够对芳基取代烯烃、丙烯酸酯衍生的缺电子烯烃和代表性未活化烯烃的形式氢膦酰化进行立体发散控制。该工作将膦酰自由基化学引入黄素依赖性自由基生物催化中，为有机磷化合物的不对称合成提供了新策略。
