stable_id,title_zh,abstract_zh
fd757a17dc3fa9a0,不断变化的 MOF 玻璃设计,
c24b36d4f88be875,维持城市绿色雨水基础设施的采用,广泛采用绿色雨水基础设施对于实现全市雨水恢复能力至关重要，但采用情况仍然极不平衡。该研究展示了社区知名度、转化能力和社会资本如何相互作用来推动或限制广泛采用。
e8817ce23d9384fe,单一材料塑料可持续设计的进展和技术挑战,单一材料产品由源自单一单体或共聚单体组合的一种聚合物类型组成，可能有助于解决与多材料塑料产品相关的可持续性问题。本综述讨论了单一材料工程工艺的进展以及围绕单一材料化的剩余技术挑战。
e6eaae9ceafa777b,单个 Pt 纳米粒子的操作单原子追踪检测到 Langmuir 和 Taylor 活性位点的共存,由于无法在操作条件下直接观察原子尺度的结构变化，对多相催化的理解受到限制。现在，操作电子显微镜和定量图像分析相结合，以原子分辨率定量跟踪单个 Pt 纳米颗粒在 CO 氧化过程中的三维演​​化，揭示了泰勒型和朗缪尔型活性位点的共存和动态相互作用。
8f0827349fee5e4c,碱基间隙开关控制蛋白质表达以感知疾病相关 DNA,将蛋白质的产生与特定 DNA 靶标的存在联系起来，为感知疾病提供了强大的工具。碱基间隙开关是一种新型传感器，利用基因中的工程间隙来调节其转录，从而调节蛋白质表达，作为目标 DNA 浓度的函数。
f531068c1bf76862,用于瞬时可摄取生物电子学的生物可吸收电池,"摘要
                  
                    可摄入和植入式电子设备通过实现实时传感、靶向治疗和诊断功能正在改变个性化医疗保健。然而，由于生物相容性问题和传统电池对环境的影响，为这些系统供电仍然是一个重大挑战。在这里，我们提出了一种生物可吸收的镁-三氧化钼（Mg-MoO
                    3
                    ）纸电池可在生理条件下提供高电化学性能，并随着时间的推移安全降解。该电池提供 1.84V 的峰值开路电压，并支持胶囊级可摄入电子系统，该系统包含生物可吸收电源，适用于两种关键的胃肠道应用：用于无线药物跟踪的电池辅助射频识别标签和用于电疗法的胶囊系统。猪模型的体内研究证明了其在胃肠道内的稳健运行以及与临床相关用例的兼容性。这项研究为生物医学电子领域的安全、高性能和生物可吸收电源奠定了基础，使免回收、环保的设备能够消除胃肠环境中的电子废物。"
aafca003c5539a4e,卡住并连接,
5227441097f89125,简单的逻辑警告可以改善跨信仰和党派之争的气候争论评估,气候话语常常被误判，但其机制仍不清楚。这项研究利用正交实验，分离出先验信念、党派之争和论点质量的影响，表明对气候论点的评估是上下文敏感的，并且可以通过最小的逻辑警告来改进。
6d88aca822832244,气候变化下太阳能和风能资源的闪现能源干旱,闪电能源干旱、快速下降以及风能和太阳能发电持续低迷可能对电力系统运营构成潜在挑战。研究人员发现，气候变化可能会加剧风能、太阳能和复合形式的此类事件。
1c1b41551d845a95,闪存能源干旱给电网带来压力,风能或太阳能发电的迅速下降可能会让电力系统几乎没有时间做出反应。现在，一项研究在全球范围内绘制了这些事件的地图，并预测在气候变化的情况下，这些事件的持续时间可能会增加。
1c31f522874f9725,增加 LGBTQIA+ 在气候科学中的包容性,LGBTQIA+ 气候科学家长期以来在社会和工作场所遭遇压迫和歧视。我们建议采取具体行动，这些行动需要更多数据的支持，以使气候科学更具包容性。
fa268c7f079db6ad,用于热管理的相变材料,相变材料可以在近乎等温的相变中储存大量潜热，使其成为热管理的理想选择。为了实现系统级集成，本综述提出了一个多尺度设计框架，用于从分子和材料级别到模块和器件级别优化相变材料的热性能。
dcbe9c6c57530d2e,重新思考数据中心规划,数据中心的快速扩张对电力系统和规划流程提出了挑战，以跟上步伐。
8df0c90b6036bf6b,用于基于氢氧化物交换膜直接空气捕获 CO2 的 Ni(OH)2 对称电池,"电化学碳捕获有望实现低能量直接空气捕获（DAC），但演示通常仅限于小型设备和较短的使用寿命。在此，作者报告了一种 25 cm2 对称氢氧化镍 DAC 电池，该电池以较低的能源成本运行了 5,000 小时，并演示了扩展到 9 × 300 cm2 堆栈的能力。"
75a13135689ad77f,工程细胞氮烯化学,
b0781d0fc45e0935,城市树木与 COVID-19 期间负面情绪减少相关且联系更强,城市树冠显着减轻了社交媒体上的负面情绪，其影响在新冠肺炎 (COVID-19) 期间被放大。利用高分辨率卫星图像和地理标记的社交媒体数据，固定效应模型揭示了情绪健康的最佳冠层覆盖阈值。
f421300bad3916aa,人工智能真的会杀死我们所有人吗？炒作背后的科学,《自然》杂志探讨了这项技术是否会终结人类，以及人工智能公司为何呼吁放慢速度。
773e306c36ea3994,二次球氢键促进铁上硝酸盐的催化还原,硝酸盐 ( $${{\rm{NO}}}_{3}^{-}$$ ) 是一种难以修复的地下水污染物。在这里，我们报告了一种仿生策略，通过配体支架内的次级球氢键相互作用网络来增强硝酸盐的结合和还原。使用一系列基于三(2-吡啶基甲基)胺配体的氧化还原惰性 Zn(II) 配合物，我们证明带有附加苯胺氢键供体的配体变体对 $${{\rm{NO}}}_{3}^{-}$$ 的结合亲和力比缺乏这种相互作用的类似物高出七个数量级。这些氢键引起 $${{\rm{NO}}}_{3}^{-}$$ 内大量电荷重新分布，从而激活其还原。用氧化还原活性金属（例如 Fe）代替 Zn 会导致硝酸盐脱氧。化学计量实验提供了关于二聚中间体的作用及其转化为更具反应性的单体物种的机制见解。在这些机理见解的指导下，我们在热和光化学条件下实现了催化硝酸盐还原，分别产生 NO 和 NH3，并具有高周转数。硝酸盐因其较弱的金属结合亲和力和较强的 N-O 键而成为分子催化剂的一种非常困难的底物。现在，铁配位络合物内的次级球氢键相互作用网络已被证明可以增强硝酸盐的结合和活化，促进其催化还原为一氧化氮和氨。
