stable_id,title_zh,abstract_zh
ef37e1d8d3c50f41,通过连续原位萃取来定制纳米粒子的活性成分，用于高性能固体氧化物 CO2 电解槽（Adv. Energy Mater. 30/2026）,CO2 电解 固体氧化物电解池的钙钛矿氧化物阴极上的过渡金属（Cu 和 Co）的原位顺序溶出可以通过调节氧分压梯度来精确调节。这种独特的双解结构及其独特的物理化学特性，为高效二氧化碳电解创造了持久且活跃的反应界面。更多内容请参见文章编号 e71074，作者：Yao Wang、Tong Liu、Mingyue Ding 及其同事。
104feae14006b555,作者更正：来自巴西的白垩纪鸟类揭示了鸟类头骨和大脑的进化,在我们文章最初发表的版本中，反鸟科鸟类 Navaornis hestiae 的颅内地标配置包括九个错位的斑块半地标，这些半地标是由三维模型中的尖角造成的，这无意中将这些半地标沿着地标的正常轨迹转移到了下一个固体表面。在这里，我们通过使用软件 Stratovan Checkpoint（我们原始手稿中使用的最先进的许可和维护软件版本：IDAV Landmark Editor）重新定位这些错位的坐标来修正这个问题，并将更正后的数据集上传到原始文章中数据可用性部分提供的链接。我们制作了更新的主成分图，总结了经过校正的数据集的颅内形状模式（图 1）。关于 N. hestiae 沿着 PC1（颅内形状变异的主轴）的“中间”形态，模式没有变化。然而，根据修正后的数据集，赫斯提亚猪笼草落在沿 PC2 的冠鸟分布范围内，而在最初发表的文章中，赫斯提亚猪笼草正好落在沿同一轴的冠鸟变异范围之外。校正数据集中每个主成分所解释的形状变化量与原始文章中的值略有不同；然而，我们对鸟类颅内进化的解释并没有因为这个相对较小的变化而改变。为了进一步重新评估我们最初的解释，我们计算了从Navaornis hestiae到包含在其中的所有类群的总形状距离（Procrustes距离）
8f21475a7ec6c698,通过遗传字母扩展，工程聚合酶介导的位点特异性功能化 RNA 和 2’-修饰 RNA 寡核苷酸的高效合成,"2'-修饰的 RNA 寡核苷酸在生物技术和生物医学中有着广泛的用途，需要它们的高效合成和可控标记。虽然工程聚合酶能够合成它们，但可控标记方法仍然不发达。非自然碱基对 (UBP) 的开发是为了扩展遗传字母表，不仅催生了半合成生物体，还催生了 DNA 和 RNA 定点标记技术。在此，我们证明 SFM4-6（一种针对 2'-修饰 RNA 寡核苷酸合成进行优化的工程聚合酶）可以有效合成非天然碱基对 dNaM (2-甲氧基-3-(2'-脱氧-β-D-赤式-呋喃戊糖基)-萘)-dTPT3 ((2'-脱氧-β-D-赤式-呋喃戊糖基)-噻吩并[3,4]吡啶-2-硫酮)及其类似物，能够将功能化的非天然含碱基核苷酸定点掺入RNA和2'-修饰的RNA寡核苷酸中。通过将其与引物延伸的受控暂停和重启策略相结合，我们建立了生产单标记或双标记 RNA 和 2’-修饰 RNA 寡核苷酸的方法。这些方法成功生产了各种功能性标记RNA和2'-修饰RNA寡核苷酸，凸显了它们在核酸研究和生物技术中的广泛适用性。"
c7d2ce31dc0513ec,心力衰竭亚型的多祖先遗传结构,"心力衰竭 (HF) 影响美国 670 万人，包括两种主要亚型：射血分数降低的心力衰竭 (HFrEF) 和射血分数保留的心力衰竭 (HFpEF)，具有不同的遗传结构。我们使用百万退伍军人计划和范德比尔特大学 DNA 数据库 (BioVU) 对欧洲、非洲、西班牙和亚洲血统的 38,781 个 HFrEF 病例、38,163 个 HFpEF 病例和 526,135 个对照进行全基因组关联研究 (GWAS) 分析。我们确定了 HFrEF 的 46 个全基因组显着基因座（9 个新基因座）和 HFpEF 的 3 个基因座（1 个新基因座）。在非洲血统参与者中检测到 CD36、SPI1、TRIM48 和 SPNS3 附近的四个 HFrEF 位点，其中先导 SNP 在欧洲人群中显示出较低的风险等位基因频率。在全因心力衰竭荟萃分析（200,070 例病例，2,076,466 例对照）中，我们确定了 136 个位点（12 个新位点）。基于基因的测试、组织富集、全转录组关联和精细定位涉及血管、代谢和 TGF-β/Smad 信号通路，并提名候选因果基因，阐明跨祖先的共享风险和亚型特异性风险。"
35ebf4817c42b325,mRNA 流感疫苗会比常规季节性疫苗效果更好吗？科学怎么说,Moderna 新批准的疫苗可以让制造商更快地应对不断变化的流感毒株。
fdf0c8a6fc7ed705,铁诱导的木质素脱甲氧基是环境中甲醇及其氧化产物的重要来源,木质素是植物和土壤中最大的芳香碳库，经过真菌和细菌的充分表征的生物去甲基化，并在恶劣的条件下进行工业加工，产生生物基芳烃。然而，木质素衍生的甲氧基在环境相关条件下的非生物命运仍未解决。在这里，我们报告了一种铁介导的脱甲氧基化机制，涉及环境条件下芳香族 C-O 键的直接裂解。使用 FeII/FeIII 物质和 H2O2，我们证明了木质素单体和甲氧基酚中整个甲氧基的有效释放，形成甲醇，随后形成甲醛。同位素标记明确表明完整的 –OCH3 基团已完整释放。密度泛函理论计算支持具有低活化能（43 kJ/mol）和有利的热力学的放能脱甲氧基化途径。土壤实验室用木质素和富含铁和甲氧基化有机物的多种天然土壤进行的孵化实验证实，这种非生物途径在环境相关的干湿条件下运行。这些发现将铁诱导的脱甲氧基化确定为一种非生物过程，将木质素周转与微生物 C1 代谢和土壤碳循环联系起来，并对大气微量气体通量产生影响。
6602f2859f2277e5,三反应中心催化在无氧化剂条件下驱动同时氧化还原多种新兴污染物,精确设计的自驱动单原子催化剂（SAC）可以在不添加氧化剂的情况下实现新兴污染物（EC）的高效降解，但此类系统通常表现出仅限于供电子EC的选择性，缺乏广谱降解能力。为了解决这一限制，本研究设计了一种三重反应中心催化剂（Co0/CoN2-SAC），集成了基于碳骨架的缺电子区域和具有金属钴（Co0）和原子分散的CoN2位点的富电子区域。缺电子区域通过π-π相互作用促进EC的吸附，而富电子区域中的CoN2位点充当电子受体，从供电子的EC中提取电子。而缺电子区的Co0位点作为电子供体，向吸电子EC提供电子，同时伴随活性原子氢(H*)和·OH的攻击，从而实现吸电子EC的有效还原降解。因此，Co0/CoN2-SAC 系统对给电子和吸电子 EC 均表现出广谱降解能力，而缺乏 Co0 的酸浸对应物仅对给电子物质表现出活性。阐明这种同时氧化还原机制为合理设计能够处理复杂废水基质的自适应催化系统提供了重要的见解，确保在不同的工业和市政水处理应用中稳健地去除污染物。
e3bc0ff024c8ceaa,战略目标是国家气候承诺的基础,《巴黎协定》下的减排承诺通常被理解为国内偏好的表达。然而，最近的学术研究表明，政府也可以战略性地利用气候承诺来塑造其他政治参与者的行为。在此，我们基于对 40 名政策制定者和专家的深入访谈，对这些战略目标进行了实证分析。我们确定了六个关键战略目标：吸引国际气候融资、为其他国家制定标准、提高地位、维护信誉、促进国内行动以及预先承诺未来政府。国际演员成为主要目标受众。这些目标对雄心有明显的影响。虽然大多数人鼓励做出更强有力的承诺，但对可信度的担忧可能会限制雄心。在探索性分析中，我们还研究了不同国家的战略目标有何不同。研究结果表明，排放量较高的国家和民主制度化程度较低的国家更加重视长期可信度，而有资格获得气候融资的国家则无论收入或脆弱性如何都力求吸引资金。我们的研究结果对于加强国际气候承诺具有重要意义。
a242ca96c1b90c87,极性扭曲电子传输层同时打破了有机太阳能电池的效率、灵活性和成本限制,基于苝二酰亚胺 (PDI) 的电子传输层 (ETL) 对于控制电荷提取、界面复合和有机太阳能电池 (OSC) 的运行寿命至关重要，但其分子设计仍然缺乏可转移的原理。在这里，我们提出了一种 PDI-ETL 分子设计框架，它将海湾位置工程与极性大侧链调制相结合，以提高无添加剂的醇溶解度，抑制过度结晶，并减轻氧化降解。通过这个框架，H75-DMA 抑制活性氧驱动的化学演化和界面陷阱积累，从而稳定界面能量和电子传输。基于 H75-DMA 的二元 OSC 可实现超过 20% 的功率转换效率 (PCE)，并在柔性设备中表现出更高的机械韧性和弯曲耐久性。其光滑、高表面能的界面还可以诱导超薄金属阴极的连续生长，从而提高柔性半透明OSC的光利用效率。此外，H75-DMA能够将阴极从Ag替换为Cu，同时保留Ag基器件约97%的PCE，从而提高器件层面的成本效益。亮点：1 极性扭曲苝二酰亚胺电子传输层框架可实现无添加剂的醇加工，抑制过结晶并提高氧化稳定性。2 H75-DMA 在二元有机太阳能电池中提供超过 20% 的效率，同时在 384 小时空气存储后仍保留约 80% 的初始功率转换效率。3 H75-DMA 增强了柔性
d83ed53ba7781b53,评估 WLTP 驱动循环下锂离子电池的等温退化误差,基于物理的电池管理系统经常假设电池等温运行，从而消除热子模型以降低计算成本。这种假设在健康状态预测中引入的误差取决于固体电解质相间动力学速率常数的活化能。在广泛使用的参数化中，该能量被设置为零，将温度与降解动力学解耦并隐藏真实的热敏感性。为镍锰钴氧化物和磷酸铁锂电池开发了带有电解质的校准多机制单粒子模型。两阶段顺序程序根据温度相关的褪色率比率校准活化能，然后根据纵向健康状态轨迹联合优化固体电解质相间速率常数和活性材料损失系数，实现均方根误差为 1 。 45 页 — 6 。比未校准的默认值提高了 3 倍。对涵盖两种化学物质、环境温度为 10、25 和 40 °C 以及充电速率为 1C 和 2C 的 24 种条件进行的参数扫描表明，等温假设引入了 1 的健康状态误差。 4-8。 2 页（针对镍锰钴氧化物）超过 500 个全球统一轻型车辆测试程序循环，校准活化能为 78 。 5 kJ mol -1 ，与最大值 0 相比。 20 页，活化能为零。对于镍锰钴氧化物电池，固体电解质界面生长导致容量损失 >99%。对于磷酸铁锂电池，s
