stable_id,title_zh,abstract_zh
5b51c0ccf17b8932,BODIPY-集成多孔材料：设计原理、功能架构和新兴应用,摘要：将功能性有机发色团纳入多孔结构已成为连接分子光物理与材料级性能的有力策略。其中，硼二吡咯亚甲基（BODIPY）衍生物具有强可见光吸收、高荧光效率和结构可调性的独特组合，使其成为下一代多孔材料的潜在构建模块。本综述总结了基于 BODIPY 的多孔系统在一系列结构平台上的开发最新进展，包括分子笼、多孔有机聚合物、共价有机框架和金属有机框架。讨论了将 BODIPY 单元集成到多孔结构中的关键合成方法和设计策略，重点是框架组成和连接性如何影响整体功能。所得材料在光催化、环境修复和生物医学应用中表现出增强的性能。此外，本次审查还强调了当前与综合可扩展性、框架稳定性、功能优化以及该领域未来方向相关的局限性。通过整合最新进展并确定关键挑战，本文对 BODIPY 集成多孔材料的开发及其满足新兴技术需求的潜力提供了全面的视角。
c2b33c583c6d62bc,通过与热敏多肽融合的低免疫原性缓释溶葡萄球菌素根除 MRSA 生物膜相关植入物感染,葡萄球菌，特别是耐甲氧西林金黄色葡萄球菌 (MRSA)，通过生物膜形成导致顽固性感染，尤其是与植入物相关的感染，构成了世界范围的威胁。溶葡萄球菌素 (Lst) 等抗菌酶有望用于对抗葡萄球菌感染，但其稳定性差、免疫原性高和药代动力学欠佳，这阻碍了其作为抗生素替代品的临床转化。在此，我们报告了一种将热敏弹性蛋白样多肽（ELP）与 Lst 融合的策略，以克服这些固有缺陷并根除 MRSA 生物膜诱导的植入物感染。在 AlphaFold2 的指导下，我们合理设计了一种嵌合 Lst-ELP 融合蛋白，与游离 Lst 相比，该蛋白保留了有效的裂解活性，稳定性显着增强，并且免疫原性大大降低。 Lst-ELP 的热敏感性能够在皮下注射后原位形成缓释储库，从而增加最大耐受剂量、改善药代动力学并优化生物分布。因此，单次注射 Lst-ELP 不仅可以完全根除植入物上的 MRSA 生物膜以及血流和伤口组织中的 MRSA，还可以消除局部和全身炎症反应。这种方法实现了 MRSA 生物膜相关种植体感染的完全清除，且没有副作用，凸显了其临床转化的潜力。
277b6636c37c3743,进化保守分析揭示了 STING 通过 FADS2 调节脂质代谢的原始功能,干扰素基因刺激剂 (STING) 是 I 型干扰素 (IFN) 反应的关键调节因子。尽管 IFN 系统仅限于脊椎动物，但 STING 存在于后生动物和一些单细胞真核生物中，表明在脊椎动物分化之前参与不同的功能。在这里，我们探讨了 STING 介导的多不饱和脂肪酸 (PUFA) 代谢调节的保守性。我们发现来自脊椎动物、无脊椎动物和单细胞真核生物的 STING 同源物与脂肪酸去饱和酶 2 (FADS2)（PUFA 代谢中的限速酶）相互作用，并影响随后的功能输出。具体来说，我们发现 STING 同源物不同地影响细胞对 DNA 和 RNA 病毒感染的易感性，与 IFN 反应的激活无关，表明 STING 介导的代谢途径调节可能参与原始宿主防御机制。因此，我们将 STING 介导的代谢调节视为进化上保守的特征和 STING 的原始功能。
87ae3a5c1de03566,通过整合优化的 CAR 内域和 iNKT 接合剂增强 iNKT 细胞免疫治疗,iNKT 细胞正在成为一种非常有前途的癌症治疗免疫治疗平台。为了最大限度地发挥 CAR-iNKT 对血癌多发性骨髓瘤的抗癌活性，我们研究了最佳 CAR 设计及其与新的 iNKT 特异性接合剂的组合。我们发现，在五种不同的 CAR 内域中，由于亲和力增加以及 CAR-iNKT 上的 Plexin D1 和骨髓瘤细胞上的 Semaphorin 4 A 之间的串扰，BCMA CD28z CAR-iNKT 发挥了最高的抗骨髓瘤活性。值得注意的是，CD28z CAR-iNKT 的性能优于 CAR-T 同类产品。为了扩大 CAR-iNKT 的抗骨髓瘤潜力，我们设计并验证了一种高效的 BCMA iNKT 特异性接合器，它与过继转移的 iNKT 细胞结合发挥显着的抗骨髓瘤活性。最后，使用 FCRL5 CAR-iNKT 和 BCMA iNKT 接合剂的联合双靶向治疗优于 FCRL5 CAR-iNKT，并限制了 FCRL5 阴性骨髓瘤的免疫逃逸。因此，优化的基于 iNKT 的双靶点、双模式免疫疗法增强了针对多发性骨髓瘤和其他潜在恶性肿瘤的抗肿瘤活性。
9b8256192eee4f6f,内皮细胞-小胶质细胞串扰介导雄性小鼠心力衰竭相关的突触丧失和认知障碍,认知障碍影响 30%–80% 的心力衰竭患者，但脑血流量减少以外的机制仍不清楚。在这里，我们发现心力衰竭期间释放的循环因子会引发脑血管内皮细胞的衰老，进而通过内皮细胞和小胶质细胞（大脑的免疫细胞）之间的串扰驱动突触丧失和认知能力下降。在 8 个月大的雄性小鼠中使用压力过载模型（横主动脉缩窄）结合血浆移植，我们发现升高的循环 TGFβ2 作用于内皮 TGFBR2，并通过非经典 MEK/ERK-MYC 途径诱导分泌蛋白 SPARC。然后内皮 SPARC 激活小胶质细胞 TLR4，促进神经炎症和突触的异常吞噬。内皮细胞删除 Tgfbr2 或 Sparc，小胶质细胞删除 Tlr4，均能保留突触并改善认知，而药理学 Tlr4 抑制具有保护作用。这些发现定义了内皮-小胶质细胞信号轴和心力衰竭相关认知障碍的潜在治疗靶点。
a3910e4832682777,破译植物短链脱氢酶对 1-冰片的对映选择性的进化起源,酶工程已经产生了许多优化生物技术过程中酶的方法；然而，人们对自然进​​化如何创造新功能知之甚少。我们研究了植物冰片脱氢酶对映选择性的进化出现，该酶具有疏水活性位点，并且对二冰片烷型单萜醇具有对映选择性。祖先序列重建提供了从最古老的非选择性祖先 N30 (E = 12) 到更新的选择性祖先 N32 的轨迹，涉及 19 个突变：18 个突变是外围突变，一个 (I111L) 发生在活性位点。疏水口袋中的突变L111I增加了N30的选择性，而回复突变I111L降低了N32的选择性。高选择性需要额外的外周突变（V136L/G169A/V183I）。晶体结构表明，是蛋白质动力学而不是结构变化决定了这些催化特性；配体结合的机器学习/分子力学模拟证实了这一点。漏斗动力学模拟揭示了活性位点的溶剂可及表面积与选择性之间的相关性。这种潜在的进化途径塑造了对映选择性，并指导未来的酶工程活动。
ce6c96c6913e633a,人脑中的互补和对手价值信号支持选择最好的和避免最坏的,大脑是否通过单个集成电路或通过不同的路径编码愉快和不愉快情况的主观价值仍然悬而未决。这些信号如何指导跨环境的选择也仍不清楚。为了解决这些问题，我们记录了参与者的大脑内活动，他们对愉快和不愉快的场景进行了评分，然后跨领域和框架做出二元选择。腹内侧前额叶皮层 (vmPFC) 宽带伽玛活动（BGA，50-150 Hz）在评分和选择过程中跟踪令人愉快的项目的价值，无论选择框架如何，都与最令人愉快的项目呈正相关。同样，前岛叶 (aIns) BGA 在评分和选择过程中跟踪不愉快项目的价值，无论选择框架如何，都与最不愉快的项目呈负相关。当项目域和选择框架发生冲突时，vmPFC 和 aIns 中的相对价值信号分歧最为强烈。这些发现揭示了用于愉快和不愉快评估的互补神经系统及其在基于价值的选择中的作用。
c74433be5dba6d97,调和强配位和阴离子增强溶剂化结构，使钾离子电池具有不易燃电解质,不易燃电解质对于提高钾离子电池的安全性至关重要。然而，传统不可燃电解质的电极兼容性不足阻碍了它们的广泛采用，这通常是由于强溶剂化和过多的游离溶剂分子造成的。在这里，我们采用了一种分子设计策略，将强大的配位能力与阴离子增强的溶剂化结构相结合，从而能够有效地部署不可燃的磷酸盐溶剂。通过将加长的官能化侧链纳入磷酸酯主链，定制分子磷酸三（2-丁氧基乙基）酯通过醚氧（C-O-C）和磷酰基（P=O）基团之间的协同相互作用实现强大的多位点螯合。同时，其大分子结构有效提高了电解液中阴离子与溶剂的比例，促进稳定的电极-电解液界面的形成，从而与负极和正极具有高相容性。因此，优化的磷酸三（2-丁氧基乙基）基电解质能够实现石墨负极（100 mA g−1 下 800 次循环后容量保持率为 92.7%）和普鲁士蓝正极（4.2 V，100 mA g−1 下 3200 次循环后容量保持率为 88.6%）的稳定循环。此外，组装的石墨||普鲁士蓝全电池在500 mA g−1下循环1500次后仍保持80.3%的容量保持率。这项工作为钾离子电池电解质设计提供了策略。
4fc9be6f077f9a0c,用于同时进行非靶向代谢组学和靶向暴露组学的柱切换液相色谱双质谱系统,全暴露组关联研究 (ExWAS) 需要检测宽浓度范围内具有不同化学性质的代谢物和暴露，这项任务通常需要多种分析方法。为了应对这一挑战，我们开发了一种集成的柱切换二维液相色谱-双质谱 (2DLC-dual-MS) 系统。该系统采用 2DLC 设置顺序分离极性和非极性化合物，log P 范围为 -8 至 15。分离的组分通过三通阀引导至高分辨率 MS (HRMS) 和三重四极杆 MS (TQMS)，从而能够同时进行非靶向代谢组分析和 601 种暴露的靶向定量。该方法特别适合同时分析人体血液中的代谢组和暴露组，它们的浓度通常相差 2-3 个数量级。在肺腺癌 ExWAS 的演示应用中，该系统在超过 300 次连续注射的代谢组和暴露组分析中表现出良好的稳定性，证实了其在 ExWAS 应用中的稳健性。
90545459caed2b89,磷酸铁锂电池全循环寿命的跨域退化模式预测,
