stable_id,title_zh,abstract_zh
ed3dc512b36147d5,自组装肽形成 α 螺旋纳米孔，用于超灵敏生物标志物分析,α-螺旋纳米孔是有吸引力的分子传感器，但其合理设计和组装仍然具有挑战性。在这里，我们表明，源自孔蛋白 PorACj 的单肽 pPorA 自组装成柔性 α 螺旋纳米孔，插入脂质膜中并以不同的小电导状态和大电导状态存在。通过策略性地掺入非天然氨基酸，我们设计了小直径和大直径的孔，在 1 M KCl 中分别表现出 2.4nS 和 3.5nS 的单通道电导，同时保留了常见的八聚体结构。这些纳米孔能够检测形成动态、异质组装体的糖、肽对映体和本质上无序的疾病蛋白。大孔检测到多种 α-突触核蛋白 (α-syn) 变体，包括具有纳摩尔亲和力 (KD ≈ 20 nM) 的致病性帕金森病相关 C 末端缺失突变体。 α-syn N 末端的选择性静电捕获能够对异质混合物中的单个 α-syn 物种进行电荷分辨识别。纳米孔进一步解析了从单体到有毒低聚物和原纤维的时间依赖性和抑制剂调节的 α-syn 聚集途径。小孔检测到与细胞凋亡和肌萎缩侧索硬化症相关的人素和超氧化物歧化酶肽，证明通过孔径控制可调节传感。这些构象可编程的 α 螺旋纳米孔为疾病生物标志物的超灵敏分析提供了一个多功能平台。
88d46502ef13b840,共享互联限制下支持 V2G 的充电站的协作多电动汽车聚合策略,电动汽车的广泛采用通过车辆到电网的参与为能源管理创造了新的机会。当多个电动汽车聚合器在共享的公共耦合点后面运行时，不协调的调度可能会导致拥塞和互连容量的低效使用。本文讨论了当时间表与共享电网限制和依赖于总量的电价相结合时它们的协调问题。一个重要的发现是，当合作收益分配不均时，仅靠协调调度无法维持合作。因此，需要有解决机制来保证聚合者和车辆层面的个体合理性，以实现可实施的协调。因此，针对共享电网连接限制和聚合相关定价下支持 V2G 的充电站提出了一种协作式多聚合器调度框架。该调度模型最大限度地减少了能源采购成本和电池退化处罚，同时在公共耦合点实施共享的进出口限制。合作收益通过两级非对称纳什讨价还价机制进行分配，只要 EV 级结算可行，该机制就可以保持协调的物理调度。否则，该框架将返回一切照旧的结果，确保聚合器和车辆级别的个人理性。开发了乘法器解决方案的分布式交替方向方法，以通过有限的聚合器间信息交换来保护 EV 级隐私。 10 辆、2 辆 EVA 和 80 辆的数值结果
d5c01dd2218eae32,用于高效电力电子器件的 III 族氮化物异质结构中的本征极化超结,"摘要
                  
                    III 族氮化物半导体结合了宽带隙和低薄层电阻，因此可用于高效的电力电子器件。它们的横向架构还可以在经济高效的硅片上进行单片集成。然而，电场拥挤以及表面和缓冲区捕获限制了击穿电压，降低了动态性能并降低了可靠性。在这里，我们报告了用于高效电力电子器件的 III 族氮化物异质结构中的本征极化超结。我们利用自发极化场和压电极化场来诱导二维电子气中匹配的移动电子和二维空穴气中的移动空穴，形成本质上电荷平衡的超结，而无需有意掺杂。通过与二维空穴气体的欧姆接触，两种载流子类型都可以在开关过程中动态耗尽，从而保持漂移区电荷中性，产生几乎均匀的电场并增加工作条件下的击穿电压。我们使用该方法创建了硅基氮化镓极化超结肖特基势垒二极管，其击穿电压超过 3.9kV，比导通电阻低至 4.7mΩcm
                    2
                    ，以及击穿电压超过3.4 kV的极化超级结晶体管。该器件在高达 3kV 的电压下表现出近乎理想的动态导通电阻下降小于 15%，以及可重复、温度稳定和雪崩式击穿。"
553cde01750aa09b,环丙醇可以用作笼式双功能弹头，用于选择性电化学生物共轭,生物正交反应使得生物系统的研究和调节成为可能，但精确控制反应发生的时间和地点仍然具有挑战性。在这里，我们证明环丙醇（CPol）可以作为一种紧凑的、载能的化学手柄，在生理条件下稳定，但可以使用温和的电化学刺激选择性地激活。该策略原位生成反应性 β-卤代酮部分，从而能够为细胞成像和蛋白质组分析进行有效的蛋白质标记。出乎意料的是，CPol 优先修饰蛋白质疏水区域内的酸性氨基酸，例如谷氨酸和天冬氨酸，而不是更常见的目标残基。电化学反应与活细胞兼容，允许使用荧光探针进行实时可视化。我们通过开发胆碱衍生的 CPol 探针进一步证明其实用性，该探针整合到膜脂代谢中以标记膜相关蛋白和细胞质蛋白。通过将生物正交性与电化学控制相结合，该方法为蛋白质缀合提供了通用且可控的平台，在化学生物学和活细胞研究中具有更广泛的应用。
20c6c3d9bffc5b6e,组织会议,会议由社区成员组织，他们规划科学计划、专业发展活动和社交活动。 Shira Joudan 描述了帮助组织会议如何成为一项有益的活动，可以塑造您的科学界，以及如何参与其中。
09a4aea8b7545086,沙利度胺和靶向蛋白质降解,Connor Delaney 追溯了沙利度胺的化学遗产，从 20 世纪 60 年代的监管灾难到 2026 年 FDA 首次批准 PROTAC。
e0c9c20be52473a6,雇主在人工智能时代寻求什么——以及提供它的四种方式,对于人工智能知识仅限于 ChatGPT 这个名字的申请者，《自然》杂志采访了学者、雇主和早期职业研究人员，以了解您需要什么来扩展您的理解。
989cc644e8aa723f,Meta 的交易会让社交媒体对孩子们来说更加安全吗？研究人员持怀疑态度,Nature 与专家讨论了 Facebook 和 Instagram 即将发生的变化，以及是否有证据表明它们会有所帮助。
66ab8a27d1435e7a,弘中平介讣告：消除几何复杂性的数学家,他对解决奇点（例如峰值、边缘和自交叉）的令人惊叹的证明彻底改变了代数几何。
373b6c5be8316135,Moderna 癌症疫苗带来了希望——现在我们必须加快个性化治疗,一项积极的试验有望治疗癌症患者。需要更多的研究才能将有效的疫苗推向临床。
aa94e740b4380934,深厚友谊之谜和人工智能：书籍简介,安德鲁·罗宾逊回顾了五个最佳科学精选。
2001277348106131,简报：多莉·帕顿如何在科学上留下自己的印记,《自然》记者讨论了这位乡村音乐偶像对疫苗和公共卫生的倡导，以及 mRNA 癌症疗法的有希望的试验结果。
1a39569c504e7fe6,纺丝过程中超高倍率拉伸实现石墨烯纤维的高强度和导热性,"航空航天、汽车、热管理和能源应用领域对兼具高强度和卓越导热性的材料的需求不断增长。石墨烯提供了理想的构建模块，但无序堆叠和空隙等多尺度缺陷阻碍了宏观组件实现其固有特性。在这里，我们展示了通过二维片材在粘性溶剂中的类聚合物粘弹性实现的超高倍率拉伸纺丝，可以生产出拉伸强度为 5.9GPa、杨氏模量为 963GPa、导热系数高达 1,720W m-1 K-1 和电导率为 1.3MS m-1 的石墨烯纤维。高达 11 倍的高倍率拉伸纺丝与高温退火相结合，可有效去除缺陷并生产出致密、高度有序的石墨烯纤维。这些特性超过了大多数现有的强导热纤维。这项工作为将二维材料组装成高性能宏观结构提供了一条通用途径，并扩大了多功能材料的机会。"
98a3ff54fc11e411,扭曲范德华多层纳米级极化子传播的深度学习设计,纳米光学旨在通过表面极化子（混合光物质准粒子）的激发来理解和控制纳米尺度的光传播。最近，扭曲的范德华材料实现了前所未有的声子极化子传播，例如运河化。然而，纳米光学仍然存在一个重要的限制：按需获得极化子传播。在这里，我们将深度神经网络与扭曲极化子多层相结合，以实现声子极化子传播的按需设计。我们证明了扭曲 α-MoO3 同质结构在先前未探索的频率 (600-800 cm-1) 上的管化、双管化和三管化。我们通过添加额外的 α-MoO3 层，在现有的 α-MoO3 双层中实现所需的极化子传播，从而说明了我们方法的实际潜力。最后，我们将神经网络扩展到各种其他材料，使我们能够预测从可见光到太赫兹范围的运河化。我们基于深度学习的方法为推进传感或热管理等领域的纳米光子应用提供了巨大的潜力。
398ace9d1e31430a,欧洲从材料发明到工业化,欧洲的材料行业以其卓越的研究而闻名，但材料的规模化和工业化却不太成功。 2026 年《先进材料法案》为欧洲在全球材料经济中结构性重新定位提供了机会。
8de468379a65e502,神经网络发现扭曲晶体可以在纳米尺度上控制光,通过在相对扭曲堆叠的范德华晶体的二维层中形成表面极化子，可以在纳米尺度上控制光传播。现在，从目标光路反向工作的神经网络可以识别在可见光到太赫兹工作频率上产生所需传播的结构。
