stable_id,title_zh,abstract_zh
b310d75d2a0cf293,ADAPT-M：快速、定量体外测量富集蛋白质库的工作流程,蛋白质-蛋白质相互作用支撑着大多数细胞过程，而工程结合物为探索生物学和开发新疗法提供了强大的工具。然而，大量候选者的可扩展、定量表征仍然是一个主要瓶颈。在这里，我们展示了 ADAPT-M（微流体蛋白结合剂适应亲和力测定）能够在一周内直接从富集的展示库中快速、平行地测量结合亲和力和解离行为，无需基因合成或手动蛋白质纯化。应用于针对 SARS-CoV-2 Omicron BA.1 受体结合域的计算设计文库时，ADAPT-M 恢复了大多数高度富集的变体，并揭示了许多展示富集的结合物在体外缺乏可测量的结合，凸显了单独筛选的局限性。 ADAPT-M 能够并行定量表征数十种粘合剂，并选择主要候选物进行结构分析。出乎意料的是，结构和突变研究表明，尽管涉及替代表位，设计的结合界面仍被保留。通过桥接筛选和可扩展的体外验证，ADAPT-M 加速了蛋白质结合剂的发现并支持数据驱动的蛋白质工程。
801bb32666bb0c16,人肺实质的细胞特征和衰老时钟,衰老会影响肺功能，使老年人容易患上呼吸系统疾病；然而，肺衰老的细胞和分子机制尚不完全清楚。利用分别来自 184 个和 70 个肺实质样本的单细胞和空间转录组数据，我们提出了一个分析平台来剖析与肺衰老的多个标志相关的细胞组成、基因表达模块和调控变化。我们的研究结果表明，衰老标记物与细胞类型特异性年龄相关，并且随着年龄的增长，肺泡细胞增殖、自分泌 WNT 信号传导和干性指标下降。对骨髓细胞的分析揭示了巨噬细胞亚群的整体减少以及线粒体功能障碍和炎症信号传导的激增。相比之下，肺实质T细胞随着年龄的增长而扩张，并在老年肺和血液样本中表现出更高的干扰素γ表达、细胞毒活性和衰竭，表明与年龄相关的免疫功能障碍。细胞相互作用和空间分析表明异常的骨髓-T 细胞串扰，导致 T 细胞趋化性和激活增加。最后，我们使用机器学习来预测肺部生物学年龄并识别肺部衰老和疾病风险的假定生物标志物。
d9127141b81dc287,扭转的简单性,今年的卡维里纳米科学奖表彰了双电子学领域，并举例说明了简单的方法如何塑造纳米科学研究。
4903bc39d93c0cd3,微生物单细胞转录组学将肠道微生物群功能状态与雄性小鼠的代谢变化联系起来,人们日益认识到同一群落内的微生物在活性上可能存在显着差异，这推动了以单细胞分辨率测量微生物功能的方法。然而，小鼠模型中的微生物单细胞转录谱仍然有限。在这里，我们展示了微生物单细胞 RNA-seq 平台 smRandom-seq 可以适应雄性糖尿病 (db/db) 和雄性对照小鼠的肠道内容物，以分析盲肠、结肠和直肠的微生物单细胞转录组。使用物种识别工作流程 smClassify 以及将微生物转录组与代谢组图谱相结合的分析策略，我们获得了功能注释的单微生物转录组，并表征了区域和表型相关的代谢改变。我们还观察与糖尿病相关代谢变化相关的跨物种功能模式。种内分析显示 Muribaculum gordoncarteri 中碳水化合物和氮途径的区域依赖性转录变化。该框架为解决小鼠肠道中微生物功能异质性提供了一种实用方法，并为将这种异质性与宿主代谢变化联系起来提供了基础，从而能够研究单微生物转录状态如何在不同的生理和代谢扰动下与宿主代谢相互作用。
a89c216d2bec2c19,生物学家查明常见病毒如何引发多发性硬化症,长期以来人们一直怀疑 Epstein-Barr 病毒与多发性硬化症之间存在联系，但迄今为止其潜在机制尚不清楚。长期以来人们一直怀疑 Epstein-Barr 病毒与多发性硬化症之间存在联系，但迄今为止其潜在机制尚不清楚。
58fb0cba9183a686,由钙钛矿材料制成的蓝色 LED 因氢键而发出明亮的光,具有宽色彩范围的高清显示器需要蓝色发光二极管 (LED)。现在，通过添加可产生氢键网络的异构分子，稳定钙钛矿晶体的八面体结构，可以制造出包含钙钛矿制成的发射器的高效、稳定且色彩饱和的蓝色 LED。通过添加异构分子产生的氢键网络稳定了钙钛矿的发光层。
ccc0ce30b35b57d6,每日简报：可以改变一切的电池,钠离子电池如何改变世界。另外，还有一种古老蠕虫的惯用手的进化，以及科学家如何揭示深海的奥秘。钠离子电池如何改变世界。另外，还有一种古老蠕虫的惯用手的进化，以及科学家如何揭示深海的奥秘。
8004ef915edbbf54,为什么需要就不平等问题进行全球辩论,研究人员有责任就这一关键问题寻求共识，无论是为了子孙后代还是地球的未来。研究人员有责任就这一关键问题寻求共识，无论是为了子孙后代还是地球的未来。
aed911eb5ed05522,被篡改的数据集可能会欺骗人工智能代理,研究人员警告说，“中毒”信息可能会破坏自主分析数据工具的可靠性。研究人员警告说，“中毒”信息可能会破坏自动分析数据的工具的可靠性。
a55edb746c9416ee,裸鼹鼠皇后如何阻止竞争对手繁殖,仅由蜂王制造的单一化学物质的气味会改变其他雌性体内激素的产生。仅由蜂王制造的单一化学物质的气味会改变其他雌性体内激素的产生。
