stable_id,title_zh,abstract_zh
42f86d029bb54802,扫描仪内的想法有助于静息状态的功能连接,"静息态功能磁共振成像 (rsfMRI) 扫描（在没有实验控制刺激或任务要求的情况下获得）被广泛用于识别临床人群中功能连接 (FC) 的异常模式。 To minimize interpretational uncertainty, researchers routinely control for across-cohort disparities in age, gender, comorbidities, and head motion.然而，研究很少考虑内部体验的系统差异（即受试者在扫描过程中如何思考和感受）直接影响 FC 测量的可能性。 Here, using an rsfMRI dataset comprising 469 scans with retrospective experiential annotations, we show that summary descriptors of in-scanner experience are reproducible across visits and subject-specific, consistent with trait-like characteristics. We further show that widespread significant differences in FC are observed between scans that are associated with different reported experiential profiles, and that FC can predict specific experiential dimensions with performance comparable to that reported for demographic, cognitive, and clinical variables.总之，这些发现强调了在 rsfMRI 背景下解释 FC 时扫描仪内体验应发挥的关键作用。鉴于可用的经验测量是回顾性总结，这些结果说明了稳定的经验倾向，而不是持续的经验和并发的大脑活动之间潜在的时刻到时刻、状态依赖的关系。"
5a868ed3bf917671,动态电位图指导大型电动汽车充电站的实时协调,
040b2f04f3ce16f6,海上风氢能岛的黑启动设计：并网电池和风力涡轮机技术的作用,
c0fd75971a74c02f,土地与能源关系评估二氧化碳清除在净零排放路径中的贡献,
867084ea8dc2ae30,企业感知到的政治不稳定是否会影响能源贫困？,
6b05e7d2d059ca1f,新兴国家和发展中国家不确定性下的金融包容性以及获得清洁烹饪燃料和技术的机会,
9f34d4837b7e415d,永久冻土突然融化导致青藏高原异常碳释放,气候变暖正在加速永久冻土的突然融化，导致大量碳排放。倒退解冻塌陷（RTS）代表了永久冻土突然融化的最严重情况，但由于观测有限，其碳排放量仍然很难量化。在此，通过综合青藏高原受 RTS 影响区域的 4728 个 RTS 事件和 1862 个 CO2 和 CH4 现场测量，我们估计到 2100 年 RTS 易感性区域将比 2022 年扩大 17-19%，这主要是由降水变化驱动的。与对照区相比，塌陷区生态系统呼吸速率降低了14.4%，CH4释放速率增加了20.0%。 2016 年至 2022 年间，与 RTS 扩张相关的二氧化碳和甲烷排放总量增加了 1.1 倍。在中间共享社会经济路径情景下，到 2100 年，RTS 易受影响地区的碳排放量预计将激增 2.7 倍。这些发现强调，突然解冻加强了高海拔地区的永久冻土碳气候反馈，强调迫切需要有针对性的永久冻土保护策略来实现碳排放中立目标。
047c5217e3a0fea6,金属中心电子亲和力调节二维共轭金属有机框架中的多色电致变色,二维共轭金属有机框架是电致变色器件的新兴平台，但目前阶段受到颜色单调和不明确的着色机制的限制。虽然先前的研究强调以配体为中心的氧化还原过程，但金属中心的作用常常被忽视。在此，我们报告了一种对电致变色性能至关重要的金属中心电子亲和机制。我们首先采用无监督机器学习方法来筛选二价金属儿茶酚酸盐 (CAT) 系统，将 Zn、Ni 和 Cu 确定为最佳候选。所有三个系统都表现出从绿色到蓝色并最终到紫色的多色过渡；然而，Zn-和Ni-CAT-1的性能显着优于Cu-CAT-1，开关速度快了近三倍（4.8/5.4 vs. 14.4 s），循环稳定性提高了两个数量级（> 20000 vs. 2+ (3d9) 具有有利于电子亲和力的氧化还原活性配置，因此需要额外的电子参与和比相对惰性的 Ni2+ (3d8) 和 Zn2+ 更高的能量需求(3d10)。这种价态变化还会引起更强的金属-氧耦合，最终导致氧化还原动力学变慢和结构降解。作为概念证明，我们证明了这些发现在设计多色电致变色设备的伪装、显示器和可穿戴设备中的适用性。
dcebaa2310ec327c,利用双图表示增强变压器模型的分子特性预测,准确预测分子特性对于推进化学、材料科学和药物发现至关重要。分子图上的机器学习关键取决于捕获分子拓扑和结构的表示。在这里，我们提出了双图变换器（DGT），这是一种自注意力架构，可以联合建模原子图和键图以实现全面的分子编码。 DGT 在其自注意力模块中融合了原子和键特征、图形拓扑和结构以及立体几何信息，以实现有效的分子表示。我们在一系列用于分子特性预测的数据集上对 DGT 进行了基准测试，结果表明它大大优于当前的技术水平。 DGT 展示了其双图表示、相对位置和结构编码以及立体几何信息合并的性能贡献，同时还提供了分子结构水平的可解释性。我们设想 DGT 通过提高分子特性的预测准确性和可解释性来推进分子机器学习。
4ee5aae7bc7f2a06,用于塑料材料可追溯性的高度稳健的分子信息载体,序列定义的低聚物提供了可编程分子架构，在数据存储、身份验证和防伪方面具有潜力。然而，它们在现实世界材料中的部署受到其规模小、热弹性有限以及需要专门分析方法的限制。在这里，我们介绍了一种基于以超低浓度掺入的非生物序列定义的寡酰胺的分子标记策略（
