stable_id,title_zh,abstract_zh
e0257099b9e21efa,对“用于深度穿透X射线诱导光动力疗法的纳米级金属有机层”的修正,G. Lan、K. Ni、R. Xu 等人，“用于深度穿透 X 射线诱导光动力治疗的纳米级金属有机层”，Angewandte Chemie 国际版 56 (2017)：12102–12106，https://doi.org/10.1002/anie.201704828。修订后的支持信息文件包含更正的图 S35 和替换的图 S36 与本勘误表一起提供。这些修正不会影响结果或结论，因为修正和替换的组织学图像继续表明，MOL 加上 X 射线照射可诱导肿瘤细胞凋亡/坏死，而不会对正常器官造成可检测到的损伤。对于这个错误，我们深表歉意。请注意：出版商不对作者提供的任何支持信息的内容或功能负责。任何疑问（缺失内容除外）应直接联系文章的相应作者。
92043df1879eeacf,通过烷基肼的 N2 挤出高度化学选择性地获得烷基硫化合物,含硫 (VI) 官能团，例如磺酰胺、亚磺酸盐和磺酰氟，在药物中普遍存在，它们赋予独特的理化性质，可增强不同治疗领域的代谢稳定性、溶解度和生物活性。尽管其普遍存在，但烷基硫 (VI) 衍生物的合成仍然是碎片化的，通常需要从稀缺的前体或限制官能团耐受性和可扩展性的恶劣条件中进行多步骤序列。在这里，我们报告了一个统一的平台，可以从丰富的未活化原料（包括酮、醇、胺和其他结构复杂的分子）中分离合成烷基硫（VI）化合物。该方法的核心是使用烷基肼（或其磺酰化衍生物）作为实用的自由基前体。经过简单的热活化，这些肼在温和且操作简单的条件下进行有效的均解，产生烷基自由基，无需光催化剂、昂贵的金属或试剂以及复杂的装置。合成了 70 多种含硫分子，包括复杂天然产物的直接官能化，无需借助保护基化学。
7da72e79764071ad,一种利用详细过程模型优化 power-to-X 能源系统运行的分解方法,对可再生能源的日益依赖需要通过复杂的流程（例如 power-to-X）来扩展能源系统。由于这些过程的不同操作特性，相应的优化问题非常复杂，导致模型在计算上难以解决。为了解决这一计算挑战，这项工作提出了一种分解方法来解决具有详细过程模型的复杂能源系统的运行优化问题。该方法通过为每个过程合并一个代理模型，将原始优化问题分解为不同模型粒度级别的优化问题。该方法以以前专注于单个连续过程系统的工作为基础，扩展到处理多个和更复杂的过程系统。为此，我们引入了多阶段过程系统的代理建模方法，并针对操作优化问题开发了三种解决方法。该方法通过 PEM 电解槽、直接空气捕获装置和两个甲烷化过程的详细过程模型，用于最大限度地降低 power-to-X 能源系统的日常运营成本。所有三种解决方案的运营成本相当，但计算效率不同。最有效的解决方案可以在一小时内确定最佳运营策略。此外，敏感性研究评估了关键参数对方法性能的影响，证明了其稳健性和适应性。结果凸显了该提案的潜力
5edccedd01f09b19,现代早期希腊的新兴资本主义和社会文化利基建设,社会文化利基建设是当前全球危机背后的关键机制。由于缺乏数据和建模的复杂性，过去社会中其因果驱动因素仍然知之甚少。在这里，我们将贝叶斯机器学习算法应用于 15-16 世纪编译的地理空间定量数据集。 CE 奥斯曼税务登记册，旨在探索希腊南部村庄社区土地使用选择驱动因素的变化。生活在同一地区的希腊和阿尔巴尼亚社区经历了从不稳定的政治条件和有限的农业商品化到持久和平、强烈的市场一体化和国家财政压力的转变，这是早期欧洲资本主义的特征。我们发现，在经济转型之前，民族文化身份（希腊或阿尔巴尼亚）在当地生态位建设中发挥着重要作用。然而，在两代人（50 年）内，村庄社区在生态选择中不再依赖民族身份，其战略与每个村庄社区的投资潜力及其周围环境特征密切相关。因此，我们的分析表明，早期现代社会经济系统的压力需要当地社区采取高度适应性的行为，从而降低了传统身份的生态意义。
f09a9e3d4da40045,分子转子揭示了粘液定植细菌的 3D 粘性栖息地,细菌与颗粒有机物、藻类、珊瑚礁、鱼类、植物根系、动物和人类之间的相互作用主要通过粘液或粘液的动态界面发生。虽然粘液影响细菌感染、呼吸、碳和养分循环的基本速率，但我们对细菌物理栖息地的观察受到破坏材料和混淆空间关系的方法的限制。我们提出了一种使用分子转子共焦显微镜来揭示未受干扰的粘液和相关细菌的 3D 粘性结构的技术。对不同来源的粘液内部粘度的量化突显了构成微生物分布和生态相互作用的微观形态的变化。来自亲缘角毛藻和拟菱形藻培养物的粘液聚集体的个别例子。硅藻分别表现出坚固的粘性形态和斑片状的粘性形态，以及不同的微生物定植模式。倒置水母 Cassiopea xamachana 的叶藻周围的粘液层可以维持局部微生物组，同时防止与动物直接接触。通过量化形成细菌与有机物相互作用的复杂“粘膜景观”，该方法为不同生态系统中的化学通量和微生物活动提供了物理背景。
6db4a69b6c72b031,补贴率、绝对定价和应用能效：来自节能电器补贴的证据,"分级补贴在全球政府计划中广泛采用，但能源效率领域的一个关键假设，即较高的补贴率会相应增强市场吸收，但使用高频微观数据的实证审查却很有限。本文将中国的 2024 年节能家电补贴政策作为一项准自然实验。我们利用京东涵盖八个家电类别 12,936 种产品的每日面板数据，并使用产品评论数作为销售代理，采用双重差分法来评估政策的效果。调查结果如下。 （1）补贴带动总销量大幅增长，补贴产品日均销量增长约263%。 （2）享受15%补贴的二级产品销量增幅显着高于享受20%补贴的一级产品，表明较高的补贴率并没有转化为更强烈的市场反应。 (3) 有两种机制可以解释这种不匹配。消费者对补贴后价格水平的反应似乎比对从价价格的反应更敏感，其中最强烈的反应集中在中等价格的产品上。不同类别的能源效率属性的显着性差异很大，白色家电引起的反应最明显，而厨房电器的反应最弱。研究结果为分级补贴激励的异质性传导提供了经验证据，并对补贴设计、价格分级目标和信息化提供了启示。"
d24693cf5925fb0d,DS-MS-conformer：基于双流多尺度卷积变压器和分层动态融合的超短期风电功率预测,在全球能源转型和大规模风电并网的背景下，超短期风电预测对于保障电网安全运行和风电场高效调度具有重要意义。然而，风电序列受复杂气象因素和运行工况影响，表现出明显的非平稳性。其波动特性主要表现为时域瞬态扰动与频域周期性变化之间的连续耦合，对多尺度时频结构表示和动态特征融合提出了挑战。现有方法通常难以在保留原始时间演化信息的同时解耦和协作融合时域动态特征和频域周期性结构。针对这一问题，本文提出一种基于双流时频解耦建模、多尺度卷积Transformer和分层动态融合机制的超短期风电功率预测模型，即DS-MS-Convformer。该模型首先使用双流时频解耦框架分别对原始时域动态特征和频域周期性特征进行建模。然后，通过集成不同感受野的卷积核和自注意力机制，构建多尺度卷积增强的Transformer编码器，从而共同捕获局部波动特征和长程时间依赖性。最后，
e165979b5acbb804,通过支持物磷酸化实现寡核苷酸功能化的通用策略,"摘要
                  反义寡核苷酸、小干扰RNA和CRISPR引导RNA等化学修饰核酸已成为现代医学的变革模式，为治疗遗传和代谢紊乱、病毒感染和癌症提供了新策略。然而，它们的应用受到与细胞内递送和靶向相关的挑战的限制，这些进展将受益于更广泛的化学功能化方法。在这里，我们描述了一种使用廉价、实验室稳定的醇或核苷的简化方法，该方法能够在合成寡核苷酸的 5' 和 3' 末端以及内部位点进行位点选择性修饰。我们的策略通过在固体支持的寡核苷酸上原位生成亚磷酰胺，为该问题提供了概念上简单的解决方案。该方法显示出高偶联效率、与叠氮化物、胺和硫醇的高官能团相容性以及过量醇/单体的有效回收，从而为推进和多样化治疗性寡核苷酸修饰提供了强大的平台。"
d3b40424e4b21520,通过量子点发光二极管的裂解辅助转移印刷实现高分辨率全彩显示器,基于量子点发光二极管的环保型全彩显示器由于难以以高分辨率对量子点进行图案化而受到限制。裂纹辅助转移印刷方法能够实现无镉红、绿和蓝色量子点纳米像素的超高分辨率图案化，为具有极宽色域的全彩有源矩阵显示器铺平了道路。
173a30828823564f,（杂）芳基基序的动力学：研究大环构象景观的综合方法,大环肽正在成为一种强大的治疗方式，因为它们具有潜在的口服生物利用度和作用于长期被认为不可成药的靶标的能力。将芳香杂环引入大环中，通过赋予不同的构象偏好，进一步扩大了该结构空间。然而，准确确定所得分子的溶液态结构和动力学仍然具有挑战性。在这里，我们将互补的各向同性和各向异性 NMR 可观测值与增强的采样模拟和密度泛函理论 (DFT) 计算相结合，系统地研究不同溶剂系统中的含芳基和杂联芳基的环肽。我们基于残余偶极耦合 (RDC) 测量的结果揭示了大环的构象动力学，并通过更忠实地捕获溶液态系综，显着扩展了基于核奥弗豪瑟效应 (NOE) 的传统 NMR 分析所获得的知识。我们的方法能够在 NMR 时间尺度上进行快速和慢速交换状态下的构象分析。值得注意的是，在 DFT 水平上需要多达三个相互转换的主链构象异构体才能完全协调每个环系统的实验数据。我们将芳基和杂二芳基基序确定为控制系统中构象景观的结构元素，调节以独特的分子内氢键网络和不寻常的主链几何形状为特征的多种热力学可接近状态的群体。总之，这种综合核磁共振计算
