stable_id,title_zh,abstract_zh
8d4f16c25f8b9770,激子驱动 CrSBr 中的自旋动力学,人们发现二维反铁磁体 CrSBr 中的光激发激子可充当自旋扭矩源，通过相位相干能量交换驱动非线性磁振子动力学，这种能量交换在光脉冲之外仍持续存在。
17adeefab269aebe,海洋碳清除处于十字路口,海洋二氧化碳的清除必须通过严格、透明的科学来推进，但谨慎不能成为瘫痪。由于每年可能需要数十亿吨的碳去除量，我们需要在不确定性仍然存在的情况下负责任地测试有前景的方法。
c50f96dcadc14a56,最大限度地减少非洲牧场气候变化适应权衡,"摘要
                  气候变化正在加剧南部非洲牧场的降水变化，对现有的畜牧管理系统提出挑战。同时，天气预报准确性和获取途径的发展可能使牧民能够有效地适应这些条件。在这里，我们使用基于空间代理的模型来研究天气预报对适应性牧场管理的好处，无论是否同时采取风险平滑干预措施来缓冲降雨不足年份的牲畜损失。鉴于七个南部非洲国家的经验和预测条件，我们表明降水变化会降低平均经济福祉并加剧牧民之间的不平等；与天气预报的适应性使用相结合，提供补充饲料等风险平滑干预措施可以缓冲这些影响，而不会造成库存过剩；风险平滑对于扩展适应性管理实践至关重要。总体而言，我们展示了将预测和风险平滑结合起来如何减少每种干预措施固有的权衡，从而支持大规模的气候变化适应。"
c09042f8655496d8,基于具有铁电门控的可重构二硫化钼双栅极晶体管的尖峰神经网络逻辑架构,高维感知数据的高效处理是现代电子学中的一个挑战，因为神经形态系统通常不加区别地处理所有输入特征，导致神经元过度激活和高能耗。一个关键问题是缺乏硬件机制来在神经形态计算之前抑制前端与任务无关的信息并保持可重构性。在这里，我们报告了一种脉冲神经网络逻辑计算平台，其中前端逻辑和脉冲神经网络被共同设计，以在脉冲生成之前在硬件级别执行任务导向的输入选择，从而减少不必要的神经元激活。为了实现这一目标，我们开发了基于包含铁电铪锆氧化物层的双栅极二硫化钼器件的可重构场效应晶体管。这些晶体管在统一的设备平台内支持逻辑、突触和神经原语。使用后端兼容工艺制造的可重构晶体管被组织成可重构块，其角色可以跨任务重新分配，从而允许逻辑驱动的输入选择来重塑下游尖峰神经网络的有效规模。该计算架构使用修改后的美国国家标准与技术研究所和街景门牌号码基准进行验证，并使用现实世界的多任务推理来评估其具有任务相关输入复杂性的系统级能量扩展。可重构双栅铁电晶体管，表现出对数
da45a5638a0dadf7,生物相容性电子产品的材料设计,麻省理工学院教授赵宣和在接受《Nature Materials》采访时谈到了为了实现生物相容性和稳定的生物电子学而对机械和材料性能的考虑。
692283a1ea1a1393,使用 MoS2 进行光到代币的转换,
0469563ceb92c386,金属有机框架的应用驱动开发,为了提高金属有机框架（MOF）的技术价值并促进其转化为实际应用，在MOF研发过程中需要尽早考虑社会需求、市场利益和行业要求。
8dff4f4f71c78f7d,使用磁振子-激子耦合的微波到光转换,量子网络需要微波频率量子系统和低损耗光链路之间的相干接口。然而，现有的微波光学传感器通常以转换效率与增加的噪声、带宽和设备可集成性为代价。在这里，我们利用层状反铁磁体 CrSBr 中的磁振子耦合来实现相干微波光转换。与之前依赖于本质上较弱的非共振磁光效应的基于磁振子的方法不同，我们的方案利用了激子共振下的强光与物质相互作用。用微波驱动反铁磁共振可调制谐振激子磁化率并产生相干光学边带，并使用零差干涉测量法进行检测。即使在没有腔增强的块状晶体中，我们也可以在固有宽带~300 MHz 窗口上观察到相干转换。多个激子-极化子共振继承了磁振子耦合响应，表明了扩大可用光学失谐范围和减轻光学耗散的途径。因此，层状磁体中的磁振子耦合激子为宽带微波光学接口提供了一个可扩展的平台，通过减少磁体体积和腔体集成可以实现更高的协同性。
3ff67991fb36ebb6,废聚氯乙烯润滑剂,
ac524bd59c67567a,有控制地翻滚,
ef646023b9ebfb3b,过滤输入以实现高效的智能系统,通过在计算开始之前确定哪些视觉输入与任务相关，可重新配置的硬件可以减少人工智能系统中不必要的激活。
f07ab06f87dbbcda,极化应对超结挑战,通过使用能够有效分布电场的超级结，可以创建氮化镓高电子迁移率晶体管，将平均击穿场推向理论极限。
ccb8780c862e271d,集成光子学中磁化强度的片上全光开关演示,磁化的超快全光切换为下一代自旋电子存储器和混合自旋电子光子系统带来了巨大的希望。然而，到目前为止，大多数实现都依赖于庞大的自由空间光学设置，限制了可扩展性和实际集成。在这里，作为集成应用的关键一步，我们演示了氮化硅光子集成电路内磁化的单脉冲全光切换。使用通过片上波导引导的飞秒激光脉冲序列，我们在直接位于光子波导顶部的亚微米面外 Co/Gd 霍尔交叉图案中实现了确定性切换。通过反常霍尔效应的电读数显示 500 nm 宽器件的开关对比度高达 90%。在较大的霍尔交叉中，对比度降低并且切换变得随机，这与有限元模拟所证实的空间不均匀光学吸收一致。假设这种行为归因于部分切换区域内的畴壁弛豫和热辅助（脱）钉扎过程。我们的结果强调了器件缩放在实现强大的片上全光磁化强度切换方面的关键作用，并为超快、节能和完全集成的自旋电子光子平台奠定了基础。
