stable_id,title_zh,abstract_zh
82f2bcac5b12ae01,深入了解猴痘病毒感染的生命周期和治疗药物,摘要 自 1970 年出现第一例确诊病例以来，猴痘病毒（MPXV）已成为全球公共卫生的重大威胁。世界卫生组织（WHO）曾两次宣布其为国际关注的突发公共卫生事件（PHEIC）。尽管经过数十年的研究，只有替科维马已获得欧洲药品管理局 (EMA) 批准用于治疗 MPXV 感染。 MPXV 和其他正痘病毒 (OPXV) 的基因组和结构相似，表明用于其他 OPXV 的策略可能适用于 MPXV。这篇综述系统地总结了OPXV，特别是MPXV的基因组、结构和生命周期的关键阶段。根据其不同的作用机制讨论了多种针对 MPXV 和其他 OPXV 的抗病毒药物：1) 阻止病毒进入和融合，2) 抑制 DNA 复制和加工，3) 破坏转录和 mRNA 加工，4) 防止病毒粒子组装、成熟和释放，5) 调节免疫反应，6) 机制未知。总体而言，本文对当前 MPXV 潜在治疗靶点和药物的研究进展进行了系统综述，旨在为开发有效的 MPXV 治疗药物提供创新见解和策略。
4711ed80871234bb,多功能热管理材料的集成策略：综述,摘要 高功率电子、柔性设备和先进能源系统的快速发展对热管理材料的需求不断增长，这些材料将散热与电气绝缘、电磁干扰屏蔽、阻燃、机械合规性和环境稳定性或其他特定应用功能等附加功能结合起来。多功能热管理材料 (MTMM) 的核心挑战不仅在于提高导热性，还在于将热管理与同一材料系统内的其他所需功能集成。从功能整合的角度来看，本综述将 MTMM 分为被动型和刺激响应型。无源 MTMM 依靠材料成分、填料设计和结构构造来形成热传导路径，同时支持其他功能。刺激响应 MTMM 通过电场或磁场、光或湿度引起的可逆变化来调节热传输和相关的功能性能。这种分类阐明了不同MTMM系统的设计逻辑、集成功能之间的关系以及适用性。还讨论了代表性应用，包括可穿戴电子产品和电池热管理，以将材料设计与实际要求联系起来。未来的研究方向包括可回收的 MTMM、长期热机械稳定性以及结构-功能关系的人工智能辅助分析。本综述为下一代的发展提供了系统的视角
05050104e2d476d4,KNN 基陶瓷的固有应变产生的巨大静电应变,摘要 在还原气氛中烧结制备了不同尺寸的无铅铌酸钾钠（KNN）基压电陶瓷。通过确定单极应变的频率依赖性，它为研究人员提供了区分弯曲变形和固有静电应变的有效且便捷的方法。提供了一种高度可操作的策略，通过减少薄样品的面积来增强固有的静电应变。多价锰离子与陶瓷的厚度变化之间存在显着的依赖性。随着厚度从400μm减小到200μm，A位空位中的Mn2+离子因再氧化而吸收空穴，成为Mn4+离子，然后这些价态升高的Mn4+离子取代B位中的Nb5+离子，形成缺陷（Mn'Nb）并增加缺陷（V'Na/K）浓度。在这项工作中，没有缺陷（V'Na/K–VO··）梯度分布的陶瓷（200μm）中的巨大电应变应该源于偶极子缺陷（Mn'Nb–VO··和V'Na/K–VO··）和条纹（100 nm）域的协同效应所产生的固有应变。薄 (200 μm) 陶瓷表现出显着的固有静电应变（15 kV/cm 时为 1068 pm/V）。我们的研究提供了一种设计在还原气氛中烧结的高性能无铅压电陶瓷的创新方法，该陶瓷有望用于与贱金属镍电极共烧的低成本多层压电执行器应用。
328ef2143dbd1250,GaN和过渡金属二硫属化物异质结的多功能器件设计及应用,摘要本文全面探讨了氮化镓（GaN）和二维过渡金属二硫族化物（TMD）异质结在下一代高性能器件中的前沿应用。我们重点关注实际实施，系统地分析了 GaN/TMD 异质结构在电子、光电子、传感和能量转换领域的关键作用。重点介绍了高频晶体管、低功耗神经拟态计算、宽带光电探测器（紫外到近红外）、自供电传感器和高效光催化系统的关键进展。讨论延伸到实现大面积集成和柔性电子产品的创新制造技术。此外，我们还展示了它们在5G通信、人工智能、成像系统、环境监测和清洁能源技术等战略领域的应用潜力。通过解决接口工程、材料合成和器件集成方面的关键挑战，这篇综述为开发高性能、商业上可行的半导体器件提供了有价值的路线图。
1451228787acf70a,调节三线态能级和分子内运动：用于近红外 I 型光动力/光热协同治疗的聚集诱导发射 BODIPY,"摘要 光动力疗法（PDT）和光热疗法（PTT）的结合在癌症治疗中具有广阔的前景，但传统的II型PDT受到肿瘤缺氧的强烈限制。在这里，我们通过整合四苯乙烯单元和可旋转的 N,N-二乙基苯胺部分，设计了一种基于 D-π-A-π-D BODIPY 的近红外聚集诱导发射（AIE）光敏剂 TBSN。理论计算确定S1→T2是主要的系间穿越路径，并表明N,N-二乙基苯胺单元参与了T2态的电子重新分布。计算得出的 T1 → S0 能量为 0.42 eV，这使得单线态氧敏化所需的能量转移过程在热力学上不利。电子顺磁共振 (EPR) 自旋捕获实验检测到光诱导的超氧自由基阴离子 (O2·–) 和羟基自由基 (·OH)，但没有可辨别的单线态氧 (1O2) 信号，主要支持 I 型活性氧 (ROS) 的生成。分子动力学模拟进一步表明，分子转子在聚集后保留了相当大的旋转自由度，与54.44%的光热转换效率一致。用 DSPE-PEG2000 封装后，TBSN@PEG 保留了显着的 ROS 生成和光热活性，并在常氧和缺氧条件下表现出有效的光细胞毒性。瘤内给药和 730 nm 照射后，TBSN@PEG 产生局部加热并显着抑制 4T1 肿瘤生长，同时显示出良好的初步短期双"
dbe32ca5459f0a3c,干细胞衍生的细胞外基质生物功能化小肠粘膜下层用于修复肩袖撕裂,摘要 大到大量的肩袖撕裂（RCT）经常导致较高的再愈合率，小肠粘膜下层（SIS）已应用于RCT修复，但由于再生能力不足而受到限制。为了增强 SIS 的腱骨愈合潜力，我们用源自骨髓间充质干细胞 (BM-MSC) 的细胞外基质 (ECM) 对其进行了修改，生成了一种称为 BME-SIS 的支架。对 BME-SIS 的形貌、表面粗糙度、亲水性、机械性能和生长因子含量进行了系统表征。在体外，BME-SIS 提取物显着促进 BM-MSC 增殖、迁移以及成骨、软骨形成和肌腱谱系相关分化标记物的表达，尽管其机械强度略有降低。在 RCT 大鼠模型中，BME-SIS 被植入腱骨界面 (TBI)，并在术后 4 周和 8 周通过步态分析、生物力学测试、微计算机断层扫描、磁共振成像和组织学评估进行评估。与 SIS 相比，BME-SIS 表现出更高的表面粗糙度、增强的亲水性和丰富的生长因子，从而转化为优异的生物学性能。在体内，BME-SIS 显着改善步态恢复，促进肌腱-骨整合，并促进 TBI 处的软骨再生。总的来说，这些结果表明 BM-MSC 衍生的 ECM 显着增强了 SIS 的修复潜力，凸显了 BME-SIS 作为 RCT 修复的一种有前景的生物材料。
26b9855c04ddd8ef,钴铁氧体中的反常 n−p 传感转换：表面吸附和载流子散射的作用,摘要 钴铁氧体作为一种多功能气敏材料脱颖而出，提供可调成分和双氧化还原对。我们报告了基于钴铁氧体的传感器中显着的 n−p 传感转换，这是一种与传统的固有半导体行为相矛盾的反常电阻调制。虽然在金属氧化物中偶尔观察到这种现象，但在钴铁氧体中这种现象仍然很大程度上未被探索。在这里，通过调节钴铁氧体中金属元素的比例，我们系统地解耦了非常规传感开关和在 140−230 °C 温度范围内由不同挥发性有机化合物 (VOC) 引起的有趣的动态选择性。利用原位 XPS、拉曼光谱和光致发光 (PL)，我们提出了一个机制框架：表面吸附氧和载流子散射机制之间的竞争性相互作用控制着电子传输。这项研究不仅阐明了传感转换现象的基本物理原理，而且为先进钴铁氧体气体传感器的合理设计建立了基本的“结构-化学-性能”框架。
70a721516d24f822,核壳纳米治疗平台通过双重杀菌和免疫调节作用重新编程感染伤口微环境以加速愈合,摘要 耐药细菌引起的伤口的治疗是临床医学的重大挑战。银（Ag）纳米颗粒因其抑制耐药细菌的能力而引起了广泛关注。然而，银纳米颗粒的聚集倾向及其较高的毒性限制了其实际应用。为了解决这个问题，本研究设计了一种核壳型ZnO@ZIF-8/Ag纳米复合材料，该材料结合了高抗菌活性和优异的生物相容性。该材料中Ag纳米粒子的平均直径约为2.4 nm，且高度分散。在伤口微环境中，产生羟基自由基（·OH）、单线态氧（1O2）、Zn2+和Ag+等抗菌因子。该材料通过改变耐药细菌细胞壁的结构来诱导细菌死亡，从而抑制呼吸、溶解磷脂层并导致细胞内容物泄漏。氧化锌（ZnO）的引入显着降低了Ag纳米颗粒的毒性并调节了巨噬细胞极化，抑制了M1型巨噬细胞（M1）分泌肿瘤坏死因子-α（TNF-α）和白细胞介素6（IL-6），同时促进M2型巨噬细胞（M2）分泌白细胞介素-10（IL-10）和血管内皮生长因子。血小板内皮细胞粘附分子-1 (CD31)、I 型胶原/纤连蛋白 (COL-I/FN) 和增殖细胞核抗原 (PCNA) 的表达显着升高。
590eb7afbd6689e4,Se4+ 掺杂铟基钙钛矿通过 NaCl 驱动的结构转变用于多模态防伪和加密中的动态发光调制,摘要 日益增长的伪造和信息安全漏洞风险刺激了对高安全性刺激响应光学材料的需求。然而，许多报道的材料表现出不连续的发光切换或需要严酷的外部刺激。在此，我们报告了一种基于铟的钙钛矿的简便发光调制策略，采用 Se4+ 作为有效的发光调制剂，通过温和的 NaCl 触发的 0D 到 3D 相变实现连续颜色演化。在此相变过程中，Se4+ 掺杂的 Cs2InCl5·H2O 转变为 Cs2NaInCl6 相，同时发射颜色从橙红色变为绿色。这种光学演化源于 Se4+ 掺杂剂局部配位环境的改变，它调节自陷激子 (STE) 的形成和发射能量。在实际应用中，通过丝网印刷将所制备的功能墨水制成图案薄膜，通过调节NaCl浓度和温度来实现可调节发射颜色和响应动力学的动态防伪。此外，多级光学加密设计可通过顺序刺激实现三级信息读出。这项工作为铟基钙钛矿建立了一种温和的、相变驱动的发光演化方法，为先进的防伪和信息加密提供了一个具有连续动态颜色演化的多功能平台。
5b51c0ccf17b8932,BODIPY-集成多孔材料：设计原理、功能架构和新兴应用,摘要：将功能性有机发色团纳入多孔结构已成为连接分子光物理与材料级性能的有力策略。其中，硼二吡咯亚甲基（BODIPY）衍生物具有强可见光吸收、高荧光效率和结构可调性的独特组合，使其成为下一代多孔材料的潜在构建模块。本综述总结了基于 BODIPY 的多孔系统在一系列结构平台上的开发最新进展，包括分子笼、多孔有机聚合物、共价有机框架和金属有机框架。讨论了将 BODIPY 单元集成到多孔结构中的关键合成方法和设计策略，重点是框架组成和连接性如何影响整体功能。所得材料在光催化、环境修复和生物医学应用中表现出增强的性能。此外，本次审查还强调了当前与综合可扩展性、框架稳定性、功能优化以及该领域未来方向相关的局限性。通过整合最新进展并确定关键挑战，本文对 BODIPY 集成多孔材料的开发及其满足新兴技术需求的潜力提供了全面的视角。
