stable_id,title_zh,abstract_zh
7b1e93dc7b49f24f,范德华呼吸 kagome Nb3Cl8 中的呼吸铁电、平带和多个手性声子,范德华层状 Nb3X8（X=Cl、Br、I）预计将整合多种有趣的物理特性，特别是多铁性和平带，这些特性对于新颖原理的存储器和超导体来说非常有前景。然而，缺乏直接的实验验证，例如所提出的呼吸铁电性。甚至有关平带的电子能带结构仍然不一致。在这里，我们通过对 Nb3Cl8 的多方面研究，系统地探讨了 Nb3Cl8 的结构和电/光学性质。我们证明，通过层内呼吸 Kagome 晶格和相邻层之间交替的范德华间隙，Nb3Cl8 可以表现出呼吸铁电性，该铁电性源自通过 Kagome 态交替三角形的呼吸/呼出扭曲。更引人注目的是，我们的光学表征表明，Nb3Cl8在薄态下表现出类激子吸收峰，涉及平带，但在厚态下表现出类半导体吸收边，这可能是由于层间相互作用和厚度引起的更强的光子吸收，其能量与我们的理论计算相匹配，并且具有强光学活性和多个手性声子。声子模式和平带的温度依赖性一致地揭示了几种温度引起的电子相或磁相关的转变。 Nb3Cl8 中这些相互关联的特性的共存不仅为探索基本凝聚态物理提供了平台，而且为开发多功能纳米器件带来了巨大的希望。
868ebb8a7475e53b,用工程纳米囊泡靶向 m6A writer METTL3 可减少体外和体内的神经炎症,表观遗传编辑，特别是 N6-甲基腺苷 (m6A) 修饰，通过沉默基因而不改变 DNA 序列，代表了一种有前途的治疗策略。然而，神经炎症的体内表观遗传干预仍然具有挑战性，并且很少被探索。在这里，我们开发了一种混合表观遗传纳米调节剂 siMETTL3-hNVs，通过将天然小胶质细胞衍生的纳米囊泡 (NVs) 与预加载针对 m6A writer 甲基转移酶样 3 (METTL3) 的小干扰 RNA 的合成脂质体整合。天然 NV 使 siMETTL3-hNV 能够通过 CCR2-CCL2 趋化性和小凹介导的跨血脑屏障转胞吞作用实现炎症脑递送。更重要的是，siMETTL3-hNVs 依靠 NV 上丰富的细胞因子受体，作为诱饵来中和促炎细胞因子，与 METTL3 的细胞内沉默协同作用，驱动小胶质细胞 M2 复极化。在急性神经炎症和辐射引起的脑损伤的雌性小鼠模型中，siMETTL3-hNVs 治疗显着降低了细胞因子水平，减轻了海马损伤并改善了认知缺陷。这项工作克服了基于 m6A 的疗法中的关键传递瓶颈，并为神经炎症的表观遗传重编程建立了强有力的策略。
55ffb2807b894d21,CO 氧化过程中 Pt 纳米颗粒的 TiO2 面依赖性重建,可还原氧化物载体的面工程是调节金属-载体相互作用的强大策略。我们表明，这种晶面依赖性超出了固有的支撑特性，可以控制 CO 氧化过程中支撑的 Pt 纳米颗粒的初始形态和反应诱导的重组行为。对于锐钛矿型 TiO2 上的约 1.8 nm Pt 纳米颗粒，显微镜和光谱表明 (001) 面稳定了润湿的 Pt 结构，并扩大了界面接触，而 (101) 面则有利于界面有限的致密立方八面体纳米颗粒。基于遗传算法和图神经网络的模拟再现了这些依赖于面的结构，并支持 CO 氧化下的不同重组。 DFT 计算支持整个 MvK 路径中 (001) 面上的轻松氧活化，而反应级分析和催化循环测试表明，反应演化的 Pt-TiO2(001) 界面与氧空位协同耦合，以实现有效的氧补充，在初始运行后进一步将活化势垒降低约 25%。这项工作将支撑面确定为控制催化性能的动态金属-支撑界面的调节器。
50cb018010a50a34,海流涡轮机的长期部署：生物污垢对性能下降、缓解策略和技术经济影响的影响综述,海洋流涡轮机（MCT）是一种有前途的可预测可再生能源发电技术，但其长期性能受到恶劣海洋环境的显着影响。在各种降解机制中，生物污垢是最关键的机制之一，因为它会增加表面粗糙度，改变水动力载荷，降低能量转换效率，并增加运营和维护成本。本综述通过综合流体动力学、生物、操作和技术经济角度，批判性地研究了生物污垢对 MCT 性能的影响。现有的实验、数值和现场研究表明，中度生物污垢通常会使功率系数降低 10-20%，而严重的自然定植可能会导致功率损失超过 40%，降解程度取决于污垢形态、涡轮机配置、安装条件和运行策略。系统地讨论了当前缓解方法的有效性和局限性，包括防污和污物释放涂层、自适应叶尖速比控制、清洁计划和特定于组件的维护策略。本次综述的一个关键贡献是确定了特定地点的生物污垢观察、预测生长模型和涡轮机性能评估之间的差距。为了解决这一限制，提出了一个综合框架，该框架结合了局部生物污垢监测、水动力建模和技术经济指标，以支持生命周期绩效评估。分析强调，
57c7455a87b9d814,产前 PM2.5 暴露促进与特应性皮炎相关的胎儿巨噬细胞的表观遗传重编程,人们越来越多地认识到产前环境暴露是特应性皮炎 (AD) 的诱因，但其潜在机制仍不清楚。细颗粒物 (PM2.5) 是一种空气污染物的复杂混合物，与过敏性疾病的风险升高有关，特别是在早期发育期间。在此，我们表明，妊娠早期 PM2.5 暴露与幼儿期 AD 风险增加相关，并会诱导胎盘表观遗传改变。综合多组学分析（包括单细胞方法）揭示了胎儿巨噬细胞中 FCER1G 的低甲基化，导致其持续过度表达。这种转录程序在整个发育阶段持续存在，并在 AD 皮肤和外周血的 M2 巨噬细胞中重新出现。功能分析表明 FCER1G 相关网络促进 NADPH 氧化酶介导的活性氧信号传导和 Th2 相关炎症通路。这些研究结果表明，产前 PM2.5 暴露会引起免疫细胞持久的表观遗传变化，使个体容易发生导致 AD 发病机制的炎症反应，并强调生命早期环境暴露是预防和干预的潜在目标。
3d9a02d8a3313b7c,有机供体-受体分子中同时具有强电荷转移吸收和高效三线态形成,摘要 分子三重激发态在光催化和光动力治疗等应用中发挥着至关重要的作用。纯有机供体-受体分子中的自旋轨道电荷转移系间窜越（SOCT-ISC）提供了一种在不依赖重原子的情况下将单线态电荷转移态转化为三线态产物的有效方法。然而，迄今为止，对 SOCT-ISC 系统的定量研究仍然有限，并且尚不清楚各种重组过程如何与三重态形成通道竞争。在这里，我们对 PBI-4Cz 五联体在不同环境和不同温度下的激发态动力学进行了系统研究，该五联体由位于苝双酰亚胺受体邻位的四个咔唑供体单元组成。我们发现，随着温度从 300 K 降低到 80 K，2-甲基四氢呋喃溶剂中 PBI 三线态形成产率从 10% 增加到 60%，而在聚甲基丙烯酸甲酯基质中，PBI 三线态形成产率与温度无关 (45%)。瞬态吸收动力学的全局分析表明，溶剂中的温度依赖性源于单线态复合通道比三线态形成通道更显着的抑制，这是由于随着温度降低而逐渐冻结的分子构型。重要的是，我们确定中间供体-受体二面角（即既不共面也不正交）可以同时实现有效的电荷转移吸收、超快电荷分离和有效的三线态形成，这使我们能够演示红光驱动的光子upco
4396d92effd5caba,用于高保真 3D 分子生成的显式交互促进扩散框架,摘要 当前基于结构的药物设计生成模型常常难以忠实地再现真正的配体-蛋白质结合相互作用。相反，在隐式学习架构和有偏差的训练数据的耦合下，它们倾向于学习虚假的统计相关性。为了解决这个问题，我们提出了 EIP-Diff（显式交互提示扩散），这是一种具有新颖的显式交互提示嵌入机制的架构，更适合现实世界的特定目标药物设计。这种架构用显式的残基级生物指导取代了有偏见的隐式学习，从而促进了更细粒度的几何保真度和更精确的交互感知调节。为了充分发挥EIP-Diff的功能并为性能评估提供可靠的基础，我们进一步构建了CrystalData集，它比现有数据集提供更高保真度和更少偏差的结构监督。这种显式架构显着提高了分布一致性：即使在交叉对接数据集上进行训练，EIP-Diff 也能在评估模型中实现与真实药理学分布的最高一致性。在 CrystalData 集上的训练进一步增强了这种对齐并提高了 3D 几何精度，同时保留了强大的可控性、高化学空间覆盖率和近乎完美的独特性。此外，对 KAT6A 和 YTHDC1 进行的基于靶点的验证证实，EIP-Diff 准确地重现了类似天然的结合模式。此外，在针对 IDO1 的现实药物设计任务中，我们成功设计了
dc3dd30147b22ed4,通过同量异位标签和核碱基片段分析的质谱法定量 RNA 修饰图谱,RNA 修饰调节 RNA 稳定性、翻译、应激反应和疾病过程，但由于序列分析的技术限制，它们的功能仍然知之甚少。在这里，我们提出了一个 RNA 特异性同量异位串联质量标签 (RMT) 平台，用于 RNA 修饰的组学规模定量作图。该平台将改编自蛋白质组学的 RNA 特异性标签与涵盖样品制备和数据处理的端到端工作流程相结合。使用合成寡核苷酸和铜绿假单胞菌总 tRNA 进行验证，获得了可重复的定量结果，变异系数低于 5%。结合核碱基片段分析，我们鉴定并定量了 PA14 tRNA 中的 24 个 RNA 修饰，包括之前未描述的 m2A38 和 Gm/Cm39，并指定了它们相应的写入酶。对来自 writer 敲除菌株和应激细胞的 tRNA 的进一步分析揭示了动态修饰模式、修饰相互依赖性及其在应激适应中的潜在作用。该方法为定量 RNA 修饰作图提供了一个强大、经济高效的平台，从而实现更深入的生物学见解。
44cf9853308594ab,用于活化烯烃的区域和立体选择性二烷基化的甲基选择性自由基分选,"摘要：两个烷基自由基跨烯烃的区域选择性结合对于 C(sp3)-C(sp3) 键构建来说是一种有吸引力的策略，但当自由基伙伴具有相似的极性和有限的空间差异时，仍然很困难。在这里，我们报告了一种光诱导镍催化策略，用于活化烯烃（包括缺电子烯烃和苯乙烯）的区域和交叉选择性 1,2-二烷基化，其中甲基和第二个烷基片段安装在 C=C 键上定义的互补位置。该过程依赖于由相应的羧酸预先形成或原位生成的碘(III)羧酸盐作为烷基自由基前体，能够在相同的反应条件下同时形成甲基自由基和第二个烷基自由基。选择性源自自由基分选过程，其中 Ni(II) 催化剂捕获甲基自由基以生成高价 Ni-Me 中间体，而第二个烷基自由基经历吉斯型加成到活化的烯烃上，然后通过 SH2 C(sp3)–C(sp3) 偶联生成交叉二烷基化产物。该方法适用于仲烷基和叔烷基，重要的是，还可以区分甲基和伯烷基，具有广泛的官能团耐受性和与复杂分子的兼容性。机理实验支持这种激进的分类模型。最后，手性辅助取代的烯烃能够实现高度非对映选择性变体，将这种激进的分选策略扩展到对映体富集产物的合成。"
1616b7b915cf1f01,光催化高尔基体蛋白质组学揭示了棕榈酰化调节的高尔基体吞噬,摘要 高尔基体（GA）通过高度动态的重塑来协调蛋白质修饰、运输和分泌，但其蛋白质组复杂性在生命系统中仍然难以解决。在这里，我们报告了 CAT-Golgi，一种遗传独立且光控的光催化邻近标记策略，用于高尔基相关蛋白质组的原位时空作图。 CAT-Golgi 将半胱氨酸缀合的伊红光催化剂 (GolgiCat) 与苯胺探针相结合，能够在温和的绿光下在几分钟内快速、精确地标记蛋白质，无需基因操作，并在难以转染的原代细胞中高效运行。利用我们在细胞器靶向光催化系统方面的广泛努力，我们将这种化学扩展到高动态和可逆的高尔基体。 CAT-Golgi 在 HeLa、K562、Jurkat 和原代 HEKa 细胞中实现了定量和比较蛋白质组学，揭示了保守的和细胞类型特异性的特征。在 Brefeldin A 诱导的高尔基体吞噬过程中，CAT-高尔基体捕获了大规模的蛋白质组重塑，并鉴定出棕榈酰蛋白硫酯酶 1 (PPT1) 作为潜在的调控成分。 PPT1 下调增强了 ULK1 和 TRPML1 棕榈酰化，破坏了氧化还原平衡，并激活了高尔基体吞噬。 CAT-Golgi 为解码细胞器动力学提供了一个广泛适用的化学平台，为将光催化蛋白质组学扩展到其他瞬时细胞器并阐明细胞器可塑性和疾病进展的分子机制提供了概念和技术基础。
