stable_id,title_zh,abstract_zh
88a46710c6840d85,作为变构调节剂的条件跨膜肽：膜蛋白调节的热力学和功能视角,膜蛋白参与从感知细胞环境到调节基因表达的大多数细胞过程。真核膜蛋白的基本单位是跨膜 (TM) 螺旋，它除了将蛋白质锚定到脂质双层外，还经常发挥核心功能作用。我们在此回顾了我们对支持细胞膜中 TM 螺旋热力学稳定性的因素的理解进展。有趣的是，存在一类TM序列，当作为肽分离时，它能够在溶液和膜中保持稳定。本综述涵盖了此类条件性 TM 肽，包括它们以 pHLIP 肽形式的发现、决定其膜插入的因素以及它们在癌症治疗诊断中使用的基础。我们还讨论了这些知识如何成为设计划分为脂质双层和靶膜蛋白的序列的概念基础。这些肽充当其膜靶标的正变构调节剂和负变构调节剂。这种 TM 变构条件肽 (TMAC) 还构成了可以增进我们对膜蛋白活性和调节的理解的工具。
8b1d9621dad13d08,通过曲率配位耦合对碳点中弯曲的原子活性位点进行编程,弯曲的碳点提供了一个几何定义的平台，用于将曲率与原子活性位点的第二壳层配位相结合。这种合作调节将 Ni 位点置于最佳电子状态，将尿素固有氧化活性提高了近 20 倍，并通过同时进行含尿素废物修复，实现高效节能的氢气生产。
8f637908db226a52,通过蒸发-辐射协同作用打破辐射冷却的功率上限,传统的辐射冷却面临低冷却限制和环境限制。本综述介绍了蒸发辅助辐射冷却，揭示了其协同热力学打破辐射冷却的功率上限。它总结了相关材料设计和各种应用，并讨论了关键挑战，为先进的被动冷却实现能源可持续性提供了指导方针。这项工作为推进下一代被动冷却研究和实际实施提供了全面的路线图。
210b6f96a6c82794,混合卤化物钙钛矿中的可重构多态光学存储器,冯·诺依曼瓶颈对日益突出的数据密集型计算（例如大型语言模型训练）提出了越来越大的挑战。还可以执行计算的材料中的光学存储器提供了一个有前途的解决方案。在这里，我们报告了一种基于混合卤化物钙钛矿（MHP）的可重构多态光学存储器，利用其在飞秒脉冲激发下的动态离子行为。我们发现光致发光（PL）发射波长将激发参数编码为易失性、可重写的存储状态。这些状态具有长期保留性，并且可以通过热脉冲快速擦除。通过调节激发功率和重复率，我们实现了对 PL 波长的精确控制，从而实现类似模拟的突触行为。在单个薄膜内空间分辨地写入多个状态凸显了高密度存储器的潜力。我们的研究结果将 MHP 定位为能够存储和处理光学信息的主动光子材料，为低功耗、高带宽内存和神经形态计算的可扩展平台提供了一条道路。
64ab046190685d34,通过亚磷酸盐辅助化学保护实现钙钛矿太阳能电池的耐老化前驱体解决方案,尽管钙钛矿太阳能电池的功率转换效率快速进步，但钙钛矿前驱体溶液和薄膜降解引起的稳定性问题仍然是商业化的重大挑战。在这里，我们通过将亚磷酸三苯酯作为有益的添加剂引入钙钛矿前体溶液中，展示了钙钛矿太阳能电池的完整生命周期管理。亚磷酸三苯酯不仅通过防止碘化物氧化和有机阳离子去质子化来稳定前体溶液，而且能够形成结晶度增强、缺陷密度降低、老化条件下长期稳定性增强的钙钛矿薄膜。经过优化的 n-i-p 钙钛矿太阳能电池经认证的功率转换效率为 26.6%。在最大功率点跟踪下连续照明 600 小时后，目标器件仍保持其初始效率的 90%。值得注意的是，即使在环境空气中老化 21 天后，含亚磷酸三苯酯的前体溶液仍然可以产生钙钛矿太阳能电池，其效率与用新鲜前体溶液制造的电池相当。这些结果为提高钙钛矿前驱体溶液和钙钛矿薄膜的稳定性提供了实用的策略和指导框架。
b359cd8e91c77382,将单个 Ni 位点和分离的 Pd 簇固定在共价有机框架中，以增强亚硝酸盐电化学还原为氨的能力,亚硝酸盐 (NO2-) 电化学还原为氨 (NH3) 为同时净化废水和生产增值化学品提供了一种有前景的策略。金属活性位点难以同时优化 NO2- 和 H* 的吸附强度，导致中间活化和氢化动力学之间不匹配。在这项工作中，我们构建了一种NiSS-COF/Pd ICs复合催化剂，通过将镍单中心（NiSS）和Pd金属隔离簇（Pd ICs）精确地结合到共价有机框架中来增强催化性能。因此，NiSS-COF/Pd IC 在 -1.0 V（相对于 RHE）下表现出 20.9 mg h-1 mgcat-1 的 NH3 生产率和 95.5% 的高 NH3 法拉第效率。在施加-1.3 V电压时，NiSS-COF/Pd IC产生35.3 mg h-1 mgcat-1 NH3，周转数达到58421，周转频率为3436.8 h-1/Ni。 NiSS 调整电子结构以促进 NO2 吸附，而 Pd IC 通过这些 H* 迁移到 Ni 位点产生 H*，从而促进快速氢化和协同催化。因此，NiSS-COF/Pd IC 催化剂能够实现 NO2- 到 NH3 的高效电化学转化，提供高法拉第效率并提高 NH3 产量。总的来说，这项工作提出了一种新颖的设计策略，用于开发将单位点与金属隔离簇集成的协同催化系统。
c07084de4131a649,双层 TeO 2：首个预计具有对称亚 5 纳米 NMOS 和 PMOS 的氧化物半导体,宽带隙氧化物半导体因其大面积制造、高质量电介质、低接触电阻和低漏电流而成为下一代电子器件非常有前途的通道候选者。然而，超短栅长（Lg）p型晶体管的缺乏限制了它们在未来互补金属氧化物半导体（CMOS）集成中的应用。受成功生长的高空穴迁移率双层 (BL) β-二氧化碲 (β-TeO2) 的启发，我们利用第一原理量子输运模拟研究了亚 5 nm Lg BL β-TeO2 场效应晶体管 (FET) 的性能。 BL β-TeO2 独特的各向异性产生不同的传输特性。在 y 方向上，亚 5 nm Lg n 型和 p 型 BL β-TeO2 FET 都可以满足高性能（HP）器件的国际半导体技术路线图（ITRS）标准，优于已报道的氧化物 FET（仅限 n 型）。值得注意的是，我们首次证明了亚 5 nm Lg 氧化物半导体 FET 中 NMOS 和 PMOS 对称性的存在。对于 x 方向，n 型 BL β-TeO2 FET 满足 ITRS HP 和低功耗 (LP) 要求，Lg 低至 3 nm。因此，我们的工作揭示了 BL β-TeO2 在 CMOS 应用中的巨大前景。
4d5cce963c0f0021,用于磁共振成像的可调谐高弛豫 Gd(III) 共轭硫辛酸水凝胶,通过改变几种不同的碱、添加剂、Gd3+螯合物以及有或没有还原剂（三（2-羧乙基）膦，TCEP），探索了硫辛酸（LA）基水凝胶的聚合、粘度和弛豫率。通过使用TCEP将惰性较大的二硫化物转化为硫醇引发剂，LA的聚合反应得到了极大的改善。人们发现 LA 的碱基去质子化对于溶解 LA 以进行聚合物增长至关重要。各种碱和 TCEP 添加对粘度有显着影响，值范围为 1 × 108 至 1 × 103 mPa·s。这可以实现许多取决于粘度的不同应用的目标，例如外用软膏或可注射水凝胶。通过改变 Gd3+ 螯合物的内球配位或添加一个或两个硫原子，从而允许末端或内部连接的 Gd3+ 螯合物，探索了 LA-水凝胶的弛豫效应。结果发现，LA-水凝胶中Gd3+螯合物的弛豫率由内球和微环境决定，在1.4 T和37 °C下具有高弛豫率r1 = 49.2 ± 1.2 mM-1 s-1。通过共焦荧光显微镜证实细胞摄取，并在 9.4 T 下评估体内对比度。
e6a05643561c8fa0,量子限制 CsPbBr3 纳米片的自主控制,自主微流体平台结合了流动化学、实时光谱和贝叶斯优化，以发现具有目标光学特性的高质量 CsPbBr3 纳米片。该系统快速识别控制量子限制、发射颜色和光致发光效率的合成条件，同时生成对纳米片生长机制的数据驱动洞察。优化的条件直接转化为稳态连续制造，展示了自动驾驶实验室如何加速先进量子材料的发现和规模化生产。
b61cb4196ec4bb97,零间隙CO 2 电解槽中的挤压气体扩散电极─够了,最近的科学进展表明，二氧化碳电化学还原为一氧化碳 (CO2RR) 正在接近工业可行性。除了科学成就之外，技术规模化还需要充分了解如何使用某些电池组件来实现长期最佳性能，以及更大尺寸带来的其他挑战。在这里，我们使用三种根本不同的碳基阴极支架，详细研究了改变阴极气体扩散电极的压缩比如何影响电化学性能。电化学阻抗谱和显微断层扫描测量用于解释观察到的电解性能变化，同时阴极逐渐压缩至原始厚度的 40% 以下。最佳压缩范围取决于气体扩散层的特性。值得注意的是，对于厚的 ELAT1400W 气体扩散层，发现了超过 100 μm 宽的最佳压缩范围（即压缩至其原始厚度的 60-85%），这在 100 小时长的实验中得到了进一步证实。
