stable_id,title_zh,abstract_zh
49386eff28389ec0,基于环加成的多环芳烃多样化和分子编辑逆合成逻辑,摘要 扩大多环芳烃 (PAH) 的化学和结构多样性是有机化学、材料科学和化学生物学领域的一个重要的理想目标，因为它能够精确调节其分子特性，以适应广泛的应用。 PAH 多样化的传统方法通常依赖于涉及预官能化芳香族底物和强氧化剂的冗长的多步骤序列，这限制了效率和底物通用性。相比之下，基于环加成-环化回复（逆环加成）或环加成-重芳构化过程的逆合成断开策略为 PAH 构建和修饰提供了概念上独特且简化的方法。这些方法能够直接从简单的非功能化 PAH 模板进行原子和步骤经济的转化，从而避免了对预装官能团的需要。最近的进展表明，这种断开策略可以实现多种转化，包括通过湾区、M区和L区环状π延伸(APEX)反应实现区域选择性PAH生长、K区氮杂-APEX反应、正式C-H胺化、通过脱芳香原子插入实现环扩张，以及通过两碳片段交换实现π延伸。本综述总结了这些进展，并强调了基于环加成的逆合成逻辑作为 PAH 多样化和分子编辑的统一平台的新兴潜力。
bd41bf7096ac9f27,工程细胞外囊泡传递 miR-30d-5p 缓解股骨头坏死,摘要 股骨头坏死（ONFH）仍然是一个重大的临床挑战，其特征是骨再生受损和血液供应受损。本研究旨在探讨脉冲电磁场​​（PEMF）预处理的骨髓间充质基质细胞（BMSC）衍生的工程化细胞外囊泡（EV）的治疗功效和机制。我们证明，在 3 毫特斯拉 (mT) 的特定 PEMF 下收获的 BMSC-EV（BMSC-EVsPEMF（3 mT））可显着增强体外糖皮质激素损伤的成骨细胞的增殖和成骨分化。在 ONFH 大鼠模型中，BMSC-EVsPEMF（3 mT）给药有效促进股骨头结构的恢复并促进血管生成，CD31 表达增加证明了这一点。从机制上讲，miRNA测序显示miR-30d-5p在BMSC-EVsPEMF（3 mT）中显着上调，从而下调CYP24A1的表达并促进成骨分化。这些结果表明，振幅为 3 mT 的 PEMF 预处理可优化 BMSC-EV 的负载，从而通过 miR-30d-5p/CYP24A1 轴促进成骨分化并减轻 ONFH。
2e09e44d1a07bc34,集成结构锚固与内置 3D 离子通道的网状铝硅阳极，用于高功率密度全固态锂电池,摘要 铝（Al）由于其高理论比容量和本质上较低的成本，作为全固态锂电池（ASSLB）的负极材料具有广阔的前景。然而，其实际应用受到急剧的体积膨胀和不均匀的锂化以及随后的界面化学电化学降解的严重限制。在这里，我们通过共晶成分工程和有针对性的预锂化策略在 Al88Si12-10%Li 阳极中合成了网状“膨胀锚”结构。该结构利用Al和Si之间固有的热力学和动力学差异来引导纳米级锂-硅扩展网络的形成。预形成的网络不仅对Al颗粒施加可控的压缩预应力以适应体积膨胀，而且还构建了连续的3D锂离子传输路径以加深可逆（脱）锂化深度。双重功能可将电极膨胀从 45.5% 减少到 14.7%，而无需颗粒粉碎。由此产生的全电池可提供高达 10C 的卓越倍率能力，并在 6C 下保持稳定循环 500 个周期，容量保持率为 75.6%。此外，它在高面积负载（超过 4 mA h·cm–2）下表现出强大的性能，可提供高达 1200 W·kg–1 的具有竞争力的电极级功率密度。这种设计的微观结构工程为下一代 ASSLB 中高性能合金阳极的开发建立了可扩展的途径。
9dd06275545918de,植物激素调控金属有机框架的进展：整合机制、设计原则和实施问题,摘要 通过生长激素调节等智能传递系统可以改善作物的生长和胁迫耐受性。金属有机框架 (MOF) 提供原子级可调性、高孔隙率、表面化学、刺激响应性和复合材料的兼容性，使其能够满足智能和受监管的激素输送系统的需求。 MOF 多孔结构中封装的生长激素可以利用外部刺激以可控方式释放。 MOF 为新时代的作物管理提供了潜在的产出，具有可持续性和对环境压力和气候变化背景的严格响应。然而，在智能和受监管的激素输送系统中实际部署 MOF 需要仔细注意生物降解特性、制造成本和环境安全方面。生物衍生和绿色 MOF 合成技术的最新发展表明，在不降低递送效率的情况下降低环境问题的可行解决方案。此外，在生理和分子水平上全面了解植物-MOF 相互作用对于优化可变田间环境下的激素释放至关重要。这种见解对于将实验室规模的 MOF 激素系统转化为可行且可扩展的农业应用至关重要。因此，本工作全面评估了 MOF 的制造和可调性、植物激素整合、相互作用机制、调节、对植物生长的影响、MOF 和激素的综合输入、MOF 作为植物激素宿主基质的最新进展。
1f1f985e85caee34,用于快速骨再生和作为感染性骨质溶解研究模型的初步发育类骨生物组件,摘要 骨缺损和骨感染仍然是骨科面临的重大挑战。目前缺乏针对骨缺损和感染性骨溶解的有效治疗策略。尽管组织工程技术在骨再生方面显示出巨大的潜力，但它们与生理微环境的差异限制了它们支持内源性成骨的能力。在此，我们探索了初步发育的类骨生物组件，旨在增强快速骨再生并作为感染性骨溶解的研究模型。使用 3D 微阵列，用 2-磷酸抗坏血酸、β-甘油磷酸和地塞米松组装、聚集、增殖和分化成骨细胞前体细胞，部分重现天然骨组织的结构和功能特征。体外评估显示显着的成骨分化和优异的矿化特性。体内实验证明了这些生物组件在促进临界尺寸缺损的骨愈合方面的有效性，并改善了与宿主组织的整合。值得注意的是，接触金黄色葡萄球菌 PAMP 会诱导类骨生物组合中的感染性骨溶解，证明它们对致病刺激的反应，并展示它们作为研究骨感染动力学和宿主-病原体相互作用的平台的潜力。因此，这些初步发育的类骨生物组件代表了一种有前途的策略，可用于推进骨再生的治疗方法和检查感染过程的复杂性。
d33c60fcfab3a02f,用于过一硫酸盐活化的 MXene 催化剂：结构-途径关系、水-基质效应和环境安全,摘要 MXene 已成为过一硫酸盐 (PMS) 活化的有前途的催化平台，因为它们的金属导电性、可调表面终端、富含缺陷的层状结构和成分灵活性能够实现高效的电子转移和活性位点工程。然而，基于MXene的PMS系统的催化行为高度依赖于表面化学和界面构型，并且合成、结构描述符、反应途径和环境适用性之间的关系仍然不够明确。本综述总结了用于 PMS 活化的表面和缺陷工程 MXene 基催化剂的最新进展，重点是表面和缺陷依赖的结构-活性关系。首先，讨论了 MXene 合成和改性策略，包括氟化物辅助蚀刻、无氟路线、终止调节、缺陷工程、掺杂、单原子锚定和异质结构构建，讨论了它们对可及活性位点和界面电子转移性能的影响。其次，对自由基和非自由基 PMS 激活途径进行了批判性分析，强调了终端、空位、金属位点和导电界面如何调节 SO4•−、•OH、1O2 的生成和直接电子转移过程。第三，评估了 MXene 基催化剂在复杂水基质中的性能，包括 pH 耐受性、离子效应、天然有机物干扰、固定化、膜集成和连续流操作。最后，环保
1e9197a1fbacc1fd,环保型紫外-近红外双波长激发上转换氮掺杂石墨烯量子点，用于增强发光太阳能聚光器的性能,摘要 传统发光太阳能聚光器（LSC）中使用的发光材料普遍存在重金属毒性、光谱响应范围窄、重吸收损耗大、近红外光利用效率低等问题。为了解决这些问题，本研究采用一步水热法合成具有紫外和近红外区域双波段激发能力的氮掺杂石墨烯量子点（N-GQD）。它们表现出大的斯托克斯位移（626 meV）、反斯托克斯位移（1143 meV）和高的总光致发光量子产率（82.16％）。它们的发光发射峰位于 440 nm，可实现稳定的蓝光发射并表现出显着的上转换发光特性。将N-GQDs封装在聚乙烯吡咯烷酮中制备LSCs，然后将其与单晶硅太阳能电池耦合构建LSC-PV系统。在量子点浓度为15 mg/mL的最佳条件下，尺寸为10 × 10 × 0.3 cm3的LSC−PV系统实现了0.74%的功率转换效率，其中上转换发光带来的效率增益为0.14%。这项工作表明，具有上转换发光特性的 N-GQD 为增强绿色、高效建筑一体化光伏器件的性能提供了一种方法。
c96103c1b87933ae,分子束外延生长的 MnSb2Te4 中的层分辨反位映射,摘要 磁拓扑绝缘体（MTI）是自旋电子和量子器件的有吸引力的材料。其中，MnSb2Te4因其相对较高的居里温度和铁磁基态而引起了人们的浓厚兴趣，而铁磁基态受Mn-Sb阳离子无序的强烈影响。这种无序主要源于反位缺陷，即Sb占据Mn（3a）位点，相反，Mn占据Sb（6c）位点，这种现象很少以层和位点特异性精度进行量化。在这里，我们使用基于短周期 Sb2Te3/MnTe 堆叠序列的数字合金分子束外延方法生长高质量的 MnSb2Te4 薄膜。该方法能够调整标称 Sb/Mn 比并可靠地形成七层相。所得薄膜是单相且高度结晶的。化学计量薄膜表现出具有垂直各向异性的铁磁性，TC ≈ 50–55 K，并通过光电子能谱显示拓扑表面状态。然后，我们使用高角度环形暗场扫描透射电子显微镜 (HAADF-STEM) 强度分析建立了定量的威科夫分辨反位计量学。值得注意的是，即使在名义上的化学计量薄膜中，我们也解决了沿着生长方向的局部 Sb/Mn 比率中明显的七层到七层的扩散，证明了七层长度尺度上的内在成分不均匀性。反位点映射显示出很强的位点选择性。随着化学计量的变化，中心 Mn (3a) 位点的 Sb 占据率大致保持恒定在~30-40%。豪维
78ab10205c7c7799,分割任何肿瘤：用于全身分析的不确定性感知视觉基础模型,"即时驱动的视觉基础模型，例如分段任意模型，已经显示出在计算机视觉中的适应性，但由于异质解剖结构、伪影和低对比度肿瘤边界，它们在医学成像中的使用仍然具有挑战性。这在全身肿瘤分析中尤其困难，其中模型必须跨模式、解剖结构和肿瘤外观进行转移。在这里，我们提出了 Segment Any Tumor 3D (SAT3D)，这是一种轻量级体积基础模型，用于跨不同医学成像模式、器官和队列的通用肿瘤分割。 SAT3D 将平移窗口视觉变换器与评论家引导的不确定性感知训练相结合，使用置信图作为密集提示来指导模糊区域的边界预测。我们针对 11 个公共数据集的视觉基础模型、提示驱动和特定于任务的方法对 SAT3D 进行基准测试。 SAT3D 在 17,075 个三维体积掩模对上进行训练，显示出强大的泛化能力，包括在分布外设置中，并由用于交互式分割的 3D-Slicer 插件支持，强调了 SAT3D 作为医学图像分析的可扩展基础模型的潜力。"
ff3545467de7d43b,癌症预防研究中将空气污染与肺癌联系起来的血液代谢组学特征,空气污染是肺癌的一个主要环境原因，但其潜在的生物学途径仍然知之甚少。识别捕获早期分子反应的循环生物标志物可能会阐明空气污染物如何导致致癌，并有助于识别高风险个体。我们在两个癌症预防研究队列中进行了一项前瞻性巢式病例对照研究，分析了 1357 名参与者的诊断前血浆样本中的 1100 多种代谢物。抽血时估计六种主要空气污染物的住宅浓度。在这里，我们表明八种循环代谢物与空气污染暴露和随后的肺癌风险相关。四种代谢物，包括 γ-谷氨酰谷氨酰胺、苯乙酰谷氨酸、N-(2-呋喃酰基)甘氨酸和 4-乙烯基愈创木酚葡萄糖醛酸，显着介导颗粒物和臭氧的关联（调整后的 q 值）
