stable_id,title_zh,abstract_zh
64dbfde925cd8ee2,深层和浅层皮质层在人类听觉皮层音调预测、比较和适应中的不同作用,听觉感知依赖于先前的感觉来形成期望并适应重复的输入。然而，这些过程如何与皮质深度的频率特定偏好相互作用仍不清楚。使用超高场功能磁共振成像（7T），参与者聆听了重复结构和可预测性不同的随机音调序列。我们对刺激偏好、重复抑制和期望的体素响应进行建模，将其独特且共享的方差划分到三个深度箱（粒下、粒状、上粒）。与期望相关的信号解释了深层中最独特的方差，与内部模型表示相一致。由刺激偏好和期望共同解释的方差在表面层中最强，这与自上而下的预测（预测误差信号）的内容特定对齐一致。最后，重复抑制均匀地解释了深度上的方差。总之，数据表明深层包含特定于内容的预测模型，浅层记录预测输入对齐，而重复抑制提供了深度不变的局部增益控制，可补充预测处理。
8dd7da486aa1e1cf,光催化水氧化和电子转移反应中的铁 (V)-Oxo TAML 自由基阳离子配合物,"铁(V)-氧配合物已被提议作为催化水氧化中的关键反应中间体。然而，具有氧化还原活性（非无害）配体且形式氧化态超过+5的铁氧配合物仍然难以捉摸。在此，我们报道了带有单电子氧化四酰胺大环配体的铁(V)-氧配合物[FeV(O)(TAML•+)]，可有效氧化水通过O-O键形成产生双氧(O2)。前体 [FeIII(TAML)]- 配合物可作为 2,3-二氯-5,6-二氰基-对苯醌 (DDQ) 光化学氧化水的有效催化剂。瞬时吸收测量揭示了逐步的光驱动途径：[FeIII(TAML)]-和DDQ首先通过μ-氧二聚体中间体[(TAML)FeIV(O)FeIV(TAML)]2-生成[FeV(O)(TAML)]-。随后电子转移 (ET) 至 DDQ (3DDQ*) 的三重激发态，产生 [FeV(O)(TAML•+)] 中间体和 DDQ•-。在水存在下，该络合物发生反应，产生推测的[FeIV(OOH)(TAML)]-中间体。 [FeV(O)(TAML•+)]与H2O和D2O在298 K下的反应速率常数分别确定为1.4 × 106和7.1 × 105 M-1 s-1，氘动力学同位素效应(KIE)为2.0。在ET反应中，[FeV(O)(TAML•+)]是一种高活性氧化剂，具有极小的重组能(λ = 0.80 eV)。如此小的重组能归因于[FeV(O)(TAML•+)]以TAML配体为中心的ET还原。据我们所知，这种铁(V)-氧代TAML自由基阳离子络合物[FeV(O)(TAML•+)]代表了最强大的高价阳离子络合物之一。"
9345828a67a760b4,还原反转了斯通-威尔士重排的热力学,我们证明，多环芳烃的碱金属掺杂可以重塑势能表面，有利于中性状态下不受欢迎的异构体。对于钾、铷和铯掺杂系统，这种效应可以在低至 250 °C 的温度下实现高效的逆斯通威尔士重排。相比之下，锂和钠掺杂专门促进湾区域的环化脱氢。在密度泛函理论的支持下，我们提出了一种机械上一致的途径，并通过单晶 X 射线衍射、紫外可见光谱和磁力测定报告了关键阴离子中间体的分离和表征。这些发现强调了还原如何解锁芳香系统中原本无法实现的重排，并让我们了解石墨烯、碳纳米管和富勒烯的功能化。
3448929868d3be67,磺化聚合物薄膜与隔膜的一步集成，用于缓解锂硫电池中的穿梭效应,界面聚合（IP）为制造聚合物薄膜提供了一种快速且廉价的方法。在这项工作中，采用三酰氯单体和磺化二胺单体之间的一步 IP 反应，在商业隔膜上添加致密的电荷选择性磺化薄膜涂层，以改善锂硫电池的选择性传输。该涂层有效地抑制了多硫化物穿梭，提高了容量保持率，但代价是由于锂通过致密膜的传导受到阻碍而导致倍率性能受到损害。三官能化酰氯单体对双官能化类似物的部分取代降低了薄膜交联密度，这提高了倍率性能，但降低了薄膜覆盖的均匀性。在 IP 反应中添加一小部分 (0.25 wt%) 较高反应活性的非磺化二胺即可实现均匀的薄膜覆盖。这种优化的薄膜涂层打破了倍率与容量保持权衡，在 0.5C 下循环 200 次后容量达到 711.6 mAh g-1，同时在 2C 倍率测试期间仍达到 800 mAh g-1 以上。
a165a49881d8b975,复合相变材料-热电耦合组件调度集成热管理策略,
addc56f56e3bd6f6,城市尺度建筑脱碳的综合能源-碳-经济评估,
22043d409b67de22,考虑极端天气和频率安全的多时间尺度运行模拟方法：发挥储能多维度支撑能力,
4305308a68b204fd,基于物理信息的机器学习的自适应预测控制，用于节能混合冷却数据中心管理,
7163647b3ec93979,数字双环能源管理，实现电气化住宅建筑电网边缘的灵活性,
4255081d6275e6e4,具有电池约束机制的物理引导神经网络用于锂离子电池能量状态估计,
